iterations,fevals,time,fitness
0,2160332,0.0032276930000003645,649.0
10,2161369,0.006310305999999599,651.0
20,2162408,0.009374112999999795,649.0
30,2163457,0.012275891999999011,649.0
40,2164494,0.015279010999998732,651.0
50,2165535,0.01815716299999881,651.0
60,2166576,0.020987115999998807,651.0
70,2167617,0.023946536999998713,653.0
80,2168662,0.02690644599999903,651.0
90,2169700,0.029802438999999126,649.0
100,2170738,0.03270471999999902,653.0
110,2171780,0.03561571399999952,653.0
120,2172806,0.03933427099999953,653.0
130,2173854,0.042317184999999924,655.0
140,2174895,0.045202960000000125,651.0
150,2175930,0.048081891999999904,653.0
160,2176964,0.05096214499999974,651.0
170,2178000,0.05382224799999946,653.0
180,2179039,0.05670371299999921,653.0
190,2180079,0.05971655699999889,651.0
200,2181117,0.06262433599999806,653.0
210,2182168,0.06552945199999805,651.0
220,2183197,0.06834610299999788,653.0
230,2184245,0.07133166199999774,655.0
240,2185278,0.07423431699999838,651.0
250,2186323,0.07794569199999835,651.0
260,2187365,0.0808699519999978,653.0
270,2188403,0.08405704999999752,653.0
280,2189448,0.08723634299999805,649.0
290,2190495,0.09019456399999815,653.0
300,2191536,0.09313905199999795,649.0
310,2192577,0.09596842399999783,651.0
320,2193624,0.0988724399999974,649.0
330,2194665,0.1017678319999975,649.0
340,2195707,0.10475722499999751,647.0
350,2196752,0.10780283899999699,647.0
360,2197792,0.11061610299999725,647.0
370,2198833,0.11447605399999805,647.0
380,2199871,0.11728728599999805,647.0
390,2200914,0.12022151699999828,647.0
400,2201960,0.12319743499999891,645.0
410,2203002,0.12618121099999868,645.0
420,2204040,0.12901541799999805,647.0
430,2205086,0.13182957799999784,647.0
440,2206115,0.1346745529999982,651.0
450,2207157,0.13758802999999808,649.0
460,2208201,0.1404755069999979,649.0
470,2209235,0.14328145099999734,651.0
480,2210271,0.14618368799999715,649.0
490,2211300,0.14910056899999713,649.0
500,2212342,0.15297794499999728,649.0
510,2213388,0.1563498949999973,649.0
520,2214435,0.15916220099999734,649.0
530,2215473,0.16213928299999747,649.0
540,2216519,0.16506359899999712,649.0
550,2217550,0.16790109399999764,651.0
560,2218590,0.1710527089999978,647.0
570,2219627,0.17454386399999766,649.0
580,2220664,0.17747528899999754,649.0
590,2221699,0.18038732399999713,647.0
600,2222745,0.18330606699999752,649.0
610,2223791,0.1863737059999977,649.0
620,2224822,0.19020138799999753,651.0
630,2225865,0.19303447699999765,649.0
640,2226907,0.19587634299999834,649.0
650,2227950,0.19869730299999855,651.0
660,2228999,0.20171125399999834,651.0
670,2230043,0.20458025699999816,651.0
680,2231088,0.20751472099999813,651.0
690,2232136,0.21035424199999841,651.0
700,2233166,0.2131811879999983,651.0
710,2234205,0.21602116499999813,653.0
720,2235244,0.2188608369999976,649.0
730,2236282,0.22188757499999756,649.0
740,2237316,0.22472015099999698,649.0
750,2238359,0.22840314399999695,653.0
760,2239401,0.23125199899999682,655.0
770,2240439,0.23409491699999752,655.0
780,2241469,0.23699508699999772,653.0
790,2242509,0.2398993499999973,651.0
800,2243552,0.2427181689999971,649.0
810,2244592,0.2455316709999975,651.0
820,2245634,0.2483248819999977,649.0
830,2246676,0.25118036699999724,649.0
840,2247705,0.25407182399999684,649.0
850,2248748,0.25698683399999656,649.0
860,2249781,0.25980762099999666,649.0
870,2250822,0.2626175199999974,649.0
880,2251867,0.2663958169999976,649.0
890,2252916,0.26940977099999763,647.0
900,2253953,0.2723281019999977,649.0
910,2254989,0.2751835889999983,649.0
920,2256038,0.27805279299999874,649.0
930,2257073,0.2808858199999982,647.0
940,2258116,0.2837390839999978,647.0
950,2259165,0.28665570299999743,649.0
960,2260212,0.28953290599999715,647.0
970,2261244,0.29234294899999647,647.0
980,2262284,0.2951414969999959,647.0
990,2263322,0.29795194699999605,645.0
1000,2264367,0.30172806499999627,647.0
1010,2265405,0.3045934329999964,645.0
1020,2266447,0.3074102249999964,647.0
1030,2267492,0.3102452259999966,647.0
1040,2268529,0.3130498909999959,649.0
1050,2269562,0.31587903699999575,647.0
1060,2270604,0.31877886799999633,647.0
1070,2271650,0.3216810219999964,647.0
1080,2272686,0.3244971099999958,647.0
1090,2273717,0.3273105639999958,647.0
1100,2274764,0.3302473729999962,649.0
1110,2275802,0.33306618299999613,649.0
1120,2276846,0.33599567499999683,649.0
1130,2277878,0.33994908299999693,649.0
1140,2278912,0.34278369599999703,651.0
1150,2279949,0.34561433399999686,651.0
1160,2280990,0.3484203649999973,649.0
1170,2282036,0.35138719699999665,651.0
1180,2283073,0.35424573699999673,651.0
1190,2284111,0.35720890099999725,651.0
1200,2285146,0.36011098999999724,649.0
1210,2286185,0.3629297819999975,649.0
1220,2287212,0.3658262689999967,651.0
1230,2288257,0.36875017699999635,651.0
1240,2289304,0.37162901399999626,647.0
1250,2290343,0.37554741299999606,647.0
1260,2291385,0.3784692209999969,649.0
1270,2292433,0.3813967079999969,649.0
1280,2293476,0.3844913809999966,649.0
1290,2294511,0.38761588899999655,647.0
1300,2295549,0.3904776719999967,647.0
1310,2296593,0.3933486939999966,649.0
1320,2297629,0.3962463029999972,647.0
