iterations,fevals,time,fitness
0,1634435,0.003068563000000246,639.0
10,1635489,0.005961329000000681,637.0
20,1636530,0.008857039000000455,637.0
30,1637570,0.011841568000000358,637.0
40,1638606,0.014695655000000585,637.0
50,1639644,0.01759895000000089,635.0
60,1640687,0.02050409800000086,635.0
70,1641722,0.023373586000000834,637.0
80,1642771,0.026246188000000892,635.0
90,1643804,0.029130496000000505,635.0
100,1644848,0.03293742000000055,639.0
110,1645890,0.035808307000000816,637.0
120,1646928,0.03872695700000062,639.0
130,1647964,0.0416262930000002,641.0
140,1648998,0.04450244099999967,641.0
150,1650026,0.04749802799999969,639.0
160,1651066,0.050377146999999844,641.0
170,1652103,0.053182255999999484,641.0
180,1653138,0.0561998199999989,641.0
190,1654175,0.05914719999999907,643.0
200,1655212,0.06204643599999926,641.0
210,1656251,0.06500800299999909,643.0
220,1657284,0.06789553699999917,645.0
230,1658313,0.07176152599999952,641.0
240,1659356,0.074626093,641.0
250,1660404,0.07747162400000018,639.0
260,1661447,0.0803825869999999,643.0
270,1662486,0.08336866099999973,641.0
280,1663528,0.08620323500000016,639.0
290,1664566,0.08908536100000042,641.0
300,1665608,0.0919885830000009,639.0
310,1666644,0.09481042700000142,641.0
320,1667682,0.09769411400000116,641.0
330,1668720,0.10051840700000092,643.0
340,1669760,0.10361281600000094,641.0
350,1670793,0.10731588400000103,641.0
360,1671838,0.11012636100000162,641.0
370,1672885,0.11300003900000188,641.0
380,1673920,0.11580594000000133,643.0
390,1674950,0.11863025900000146,641.0
400,1675993,0.1218768420000016,643.0
410,1677031,0.12470027900000158,641.0
420,1678076,0.12755602200000116,643.0
430,1679122,0.13043370100000118,643.0
440,1680173,0.1332582550000012,643.0
450,1681212,0.1360981600000004,643.0
460,1682255,0.13890509200000078,643.0
470,1683296,0.1416850390000013,641.0
480,1684343,0.1457839870000015,643.0
490,1685387,0.1487743470000007,643.0
500,1686421,0.1516274330000007,643.0
510,1687459,0.15469637400000025,643.0
520,1688504,0.15795375700000047,641.0
530,1689538,0.16090688500000017,643.0
540,1690576,0.1638121149999998,643.0
550,1691606,0.16661686599999914,643.0
560,1692642,0.1694594099999991,645.0
570,1693684,0.1730348829999988,645.0
580,1694729,0.17587677799999835,643.0
590,1695770,0.17875453199999836,641.0
600,1696804,0.18304807399999845,643.0
610,1697835,0.18640226799999837,641.0
620,1698879,0.18921105799999793,643.0
630,1699925,0.19205630399999762,643.0
640,1700965,0.1949582819999982,643.0
650,1702006,0.19788924899999838,645.0
660,1703047,0.20080101199999856,647.0
670,1704083,0.20373753399999828,645.0
680,1705121,0.2065623789999984,645.0
690,1706163,0.2094080269999985,645.0
700,1707200,0.21229401599999864,643.0
710,1708250,0.21515555099999872,643.0
720,1709283,0.21801324799999833,645.0
730,1710333,0.22182456199999834,645.0
740,1711365,0.224632751999998,645.0
750,1712406,0.22745471299999753,645.0
760,1713447,0.23038039099999796,649.0
770,1714483,0.23324882099999833,645.0
780,1715529,0.236145452999998,643.0
790,1716569,0.23898930699999799,643.0
800,1717607,0.2418065969999983,643.0
810,1718652,0.2447420799999982,643.0
820,1719696,0.24757233799999856,643.0
830,1720734,0.2504068619999984,643.0
840,1721771,0.2533069409999982,643.0
850,1722810,0.25713680999999866,641.0
860,1723854,0.2599627989999984,641.0
870,1724904,0.26290765699999863,641.0
880,1725945,0.26578281099999934,643.0
890,1726987,0.268698560999999,641.0
900,1728018,0.27152376399999945,641.0
910,1729060,0.27435028299999953,645.0
920,1730090,0.27716475099999904,645.0
930,1731133,0.2801265009999989,643.0
940,1732174,0.2830468859999984,643.0
950,1733213,0.28598065799999794,643.0
960,1734254,0.2888359389999975,643.0
970,1735288,0.2916358499999978,643.0
980,1736330,0.2953700429999975,643.0
990,1737374,0.2982022529999977,643.0
1000,1738415,0.30117074999999804,641.0
1010,1739453,0.30409308799999835,641.0
1020,1740493,0.3069397779999985,645.0
1030,1741524,0.3097195579999985,643.0
1040,1742566,0.3126219569999984,641.0
1050,1743603,0.3154505489999986,641.0
1060,1744642,0.3184781269999988,641.0
1070,1745676,0.32132659899999894,641.0
1080,1746717,0.3241532419999986,647.0
1090,1747761,0.3270849069999988,643.0
1100,1748804,0.32991069199999856,643.0
1110,1749855,0.3337403419999987,643.0
1120,1750899,0.33659011899999847,645.0
1130,1751942,0.33954280699999817,641.0
1140,1752987,0.3424544039999988,643.0
1150,1754025,0.34533479899999886,641.0
1160,1755068,0.3481781779999986,641.0
1170,1756110,0.3511882299999982,643.0
1180,1757139,0.3540026729999983,641.0
1190,1758177,0.3568332699999983,641.0
1200,1759222,0.35964992799999873,641.0
1210,1760266,0.3625479459999985,643.0
1220,1761307,0.36540601299999853,643.0
1230,1762348,0.36922795199999836,643.0
1240,1763388,0.37205330599999886,643.0
1250,1764426,0.3748949839999991,641.0
1260,1765471,0.3777663749999993,643.0
1270,1766510,0.3805951599999995,643.0
1280,1767549,0.383528815,641.0
1290,1768590,0.38636297399999986,641.0
1300,1769622,0.3892022869999998,643.0
1310,1770669,0.39214795599999963,645.0
1320,1771714,0.39507369699999995,643.0
1330,1772756,0.3978919799999998,645.0
1340,1773793,0.4009518009999997,645.0
1350,1774832,0.4039086659999995,643.0
1360,1775874,0.40770433399999995,645.0
1370,1776916,0.4106546250000003,645.0
1380,1777960,0.41349579300000006,645.0
1390,1778996,0.41642094799999985,645.0
1400,1780030,0.4192770929999998,643.0
1410,1781070,0.42212096999999904,645.0
1420,1782115,0.42496506899999886,647.0
1430,1783159,0.42795184599999914,643.0
1440,1784203,0.43078502299999943,645.0
1450,1785247,0.43369997799999904,643.0
1460,1786285,0.43651218199999864,643.0
1470,1787323,0.4393434419999984,643.0
1480,1788357,0.4430884579999983,643.0
1490,1789397,0.4459099389999981,641.0
1500,1790436,0.4488976659999979,641.0
1510,1791474,0.4517854489999982,641.0
1520,1792515,0.45462277899999837,641.0
1530,1793548,0.4574693209999987,643.0
1540,1794586,0.46036191899999857,643.0
1550,1795625,0.46316357299999833,643.0
1560,1796661,0.46604730399999816,643.0
1570,1797697,0.46895249299999886,643.0
1580,1798737,0.47177677199999835,641.0
1590,1799780,0.4746051669999982,647.0
1600,1800818,0.477492793999998,645.0
1610,1801861,0.48128732199999824,643.0
1620,1802898,0.48421103999999815,643.0
1630,1803936,0.4870456989999985,643.0
1640,1804975,0.48991748499999854,643.0
1650,1806008,0.4928249849999986,641.0
1660,1807042,0.49564971699999916,643.0
1670,1808079,0.4985544529999997,643.0
1680,1809114,0.5014041890000005,643.0
1690,1810152,0.5042864580000002,645.0
1700,1811194,0.5071817770000004,643.0
1710,1812231,0.5100901880000004,643.0
1720,1813271,0.5129310070000006,643.0
1730,1814312,0.5159535060000007,645.0
1740,1815346,0.5196761300000006,645.0
1750,1816385,0.5225058060000007,643.0
1760,1817409,0.5253449450000005,641.0
1770,1818442,0.5281553600000004,641.0
1780,1819482,0.5310673060000006,643.0
1790,1820522,0.5340602470000002,641.0
1800,1821561,0.5370195789999999,641.0
1810,1822601,0.539958253,641.0
1820,1823644,0.5428875399999997,641.0
1830,1824678,0.5457215259999995,641.0
1840,1825715,0.5485748909999995,641.0
1850,1826754,0.5514183139999993,641.0
1860,1827791,0.55522926,641.0
1870,1828827,0.5580437539999998,641.0
1880,1829864,0.5609261390000002,641.0
1890,1830911,0.5637866660000004,641.0
1900,1831946,0.5667133040000003,637.0
1910,1832989,0.5695569120000004,641.0
1920,1834026,0.5723831220000006,641.0
1930,1835072,0.5752288290000012,637.0
1940,1836109,0.5779978180000018,637.0
1950,1837155,0.580973687000002,639.0
1960,1838194,0.5839039790000013,641.0
1970,1839239,0.5868563590000013,639.0
1980,1840282,0.5897842500000019,639.0
1990,1841321,0.5936242120000017,637.0
2000,1842367,0.5964787120000024,639.0
2010,1843405,0.5993113940000017,641.0
2020,1844448,0.6021387780000014,641.0
2030,1845491,0.604962543000001,641.0
2040,1846529,0.6078256530000008,641.0
2050,1847569,0.6107265650000011,639.0
2060,1848613,0.6136644980000012,639.0
2070,1849657,0.6164901210000018,637.0
2080,1850686,0.619417096000002,639.0
2090,1851729,0.6222500890000022,639.0
