iterations,fevals,time,fitness
0,582312,0.0029631110000001293,611.0
10,583349,0.00596237799999999,609.0
20,584396,0.009068402000000031,609.0
30,585433,0.012837773000000219,611.0
40,586468,0.016440110000000452,617.0
50,587511,0.01976460300000049,611.0
60,588551,0.023561775000000562,611.0
70,589587,0.02649700100000052,615.0
80,590623,0.029419880000000287,611.0
90,591662,0.03233603000000018,613.0
100,592695,0.035206754000000284,615.0
110,593731,0.03816797100000047,613.0
120,594766,0.04108835500000074,613.0
130,595809,0.04401235900000078,613.0
140,596850,0.04690197000000085,611.0
150,597889,0.04978458300000099,611.0
160,598932,0.052695672000000915,612.0
170,599966,0.05550161100000128,614.0
180,601006,0.05938972300000156,616.0
190,602053,0.062243149000001274,615.0
200,603086,0.06530288700000142,612.0
210,604124,0.06814680100000148,616.0
220,605170,0.07098327500000146,616.0
230,606214,0.07391885300000167,616.0
240,607253,0.07677352300000173,616.0
250,608300,0.07982558600000145,616.0
260,609344,0.08275642400000116,616.0
270,610384,0.08560324300000088,618.0
280,611421,0.08841619600000072,618.0
290,612460,0.09129244900000044,618.0
300,613493,0.09415766200000064,614.0
310,614533,0.09789796000000095,616.0
320,615567,0.10082797100000063,617.0
330,616607,0.10371500700000036,618.0
340,617650,0.10654172200000023,616.0
350,618692,0.10956321900000043,616.0
360,619730,0.11242503200000042,618.0
370,620770,0.11527903600000045,616.0
380,621812,0.11919366400000042,620.0
390,622849,0.12202205800000021,619.0
400,623892,0.12496482100000028,620.0
410,624930,0.12783938900000047,622.0
420,625971,0.13071328500000012,622.0
430,627004,0.13384675899999987,620.0
440,628051,0.1376494239999997,620.0
450,629100,0.14053215799999963,620.0
460,630143,0.14348119799999948,624.0
470,631180,0.14629191699999922,622.0
480,632215,0.14921188799999907,622.0
490,633254,0.15208537499999908,624.0
500,634295,0.15495923299999914,624.0
510,635332,0.15798589099999916,626.0
520,636370,0.16089061499999913,624.0
530,637406,0.16385197499999915,624.0
540,638443,0.16706311899999937,624.0
550,639480,0.16990130299999961,628.0
560,640523,0.17407715599999962,630.0
570,641564,0.17690773399999982,628.0
580,642598,0.1798105699999999,628.0
590,643642,0.18287763199999985,628.0
600,644673,0.1857402419999996,626.0
610,645714,0.18860186399999979,628.0
620,646765,0.1915739529999998,626.0
630,647801,0.19445059499999973,628.0
640,648836,0.19730951399999963,628.0
650,649881,0.20020954999999985,626.0
660,650918,0.2031328389999998,626.0
670,651962,0.20604636900000006,624.0
680,653001,0.2088581490000001,626.0
690,654040,0.21255592000000023,626.0
700,655081,0.2155405810000004,628.0
710,656118,0.21836986300000039,627.0
720,657156,0.22121266100000048,627.0
730,658191,0.22423963000000047,626.0
740,659231,0.2272881580000008,628.0
750,660274,0.23013094500000086,628.0
760,661314,0.23308709200000077,628.0
770,662362,0.23605696500000084,628.0
780,663402,0.23921561500000088,629.0
790,664439,0.24279408700000094,629.0
800,665475,0.24572836500000106,628.0
810,666514,0.2496802980000008,628.0
820,667555,0.2527043180000006,630.0
830,668590,0.2555714260000004,628.0
840,669638,0.25879347100000016,628.0
850,670680,0.2617541550000002,630.0
860,671725,0.2648774020000002,630.0
870,672757,0.26774407499999997,630.0
880,673807,0.2706293839999998,628.0
890,674845,0.27356718899999954,632.0
900,675883,0.27643080399999986,632.0
910,676921,0.27931354799999975,632.0
920,677960,0.28225115399999945,628.0
930,678990,0.28506513399999944,630.0
940,680027,0.2888804349999994,628.0
950,681067,0.29168896399999955,628.0
960,682104,0.2945284929999996,630.0
970,683146,0.29744714799999983,628.0
980,684186,0.30030675900000015,630.0
990,685228,0.3031733440000002,632.0
1000,686270,0.30611603500000006,630.0
1010,687321,0.3089885670000001,630.0
1020,688365,0.31190850400000025,632.0
1030,689411,0.3148907140000001,630.0
1040,690458,0.31774806200000016,632.0
1050,691496,0.3206114929999999,632.0
1060,692546,0.32445862999999964,634.0
1070,693593,0.3272913089999996,630.0
1080,694637,0.3301995319999995,632.0
1090,695670,0.33313417899999953,636.0
1100,696715,0.3360061879999994,636.0
1110,697762,0.33906866199999897,638.0
1120,698808,0.341916155999999,632.0
1130,699844,0.34479118499999917,632.0
1140,700887,0.34777384699999914,632.0
1150,701922,0.35057273499999875,634.0
1160,702962,0.3533875999999987,634.0
1170,704012,0.35629739199999877,636.0
1180,705056,0.35914893199999876,636.0
1190,706098,0.36305732199999863,634.0
1200,707140,0.36595063099999825,634.0
1210,708177,0.36881311799999805,634.0
1220,709212,0.3717614409999981,636.0
1230,710249,0.374594537999998,636.0
1240,711292,0.37743126899999835,636.0
1250,712331,0.38051349699999815,640.0
1260,713369,0.3832972799999981,636.0
1270,714414,0.38611406699999806,632.0
1280,715447,0.38900919599999817,634.0
1290,716484,0.3917727399999982,634.0
1300,717530,0.394691148999998,632.0
1310,718569,0.3976341779999979,632.0
1320,719621,0.4015686319999978,632.0
1330,720664,0.40445107599999774,630.0
1340,721700,0.4072739799999976,632.0
1350,722742,0.4101479619999977,632.0
1360,723783,0.41342640099999795,632.0
1370,724818,0.4163039059999978,632.0
1380,725864,0.4193000629999979,630.0
1390,726897,0.42245012999999787,630.0
1400,727935,0.425331867999998,634.0
1410,728970,0.42823320999999837,630.0
1420,730011,0.43116914799999817,630.0
1430,731049,0.43400864499999825,630.0
1440,732083,0.43780816599999817,630.0
1450,733125,0.4406934599999981,628.0
1460,734160,0.4435891919999979,630.0
1470,735204,0.44656184899999785,630.0
1480,736253,0.4494222169999982,630.0
1490,737286,0.45229788199999854,632.0
1500,738318,0.4551970409999986,632.0
1510,739366,0.4580385189999987,632.0
1520,740402,0.46100070299999896,632.0
1530,741441,0.46392443999999866,632.0
1540,742480,0.46676693499999855,632.0
1550,743517,0.4695744239999988,634.0
1560,744553,0.47251705699999924,632.0
1570,745587,0.47632296799999896,632.0
1580,746632,0.47922685299999923,632.0
1590,747671,0.48206576399999923,634.0
1600,748709,0.48491948099999904,634.0
1610,749750,0.487876427999999,632.0
1620,750792,0.4907387059999988,634.0
1630,751842,0.49361336899999886,632.0
1640,752881,0.496614828999999,630.0
1650,753924,0.4994666089999993,634.0
1660,754975,0.5023242239999992,630.0
1670,756014,0.5052858469999992,630.0
1680,757051,0.5081401659999991,628.0
1690,758089,0.512471221999999,628.0
1700,759125,0.5152890239999985,630.0
1710,760160,0.5180917899999984,628.0
1720,761196,0.5211390889999983,626.0
1730,762243,0.5240326059999987,628.0
1740,763289,0.5269063329999986,628.0
1750,764326,0.5298016549999987,628.0
1760,765370,0.5326872939999987,628.0
1770,766414,0.5356585049999985,630.0
1780,767446,0.5385099169999985,628.0
1790,768484,0.5413673609999985,628.0
1800,769520,0.5444138309999982,626.0
1810,770556,0.5474111119999985,628.0
1820,771603,0.5511642539999984,628.0
1830,772640,0.5540578899999984,626.0
1840,773686,0.5568955839999985,628.0
1850,774721,0.5598171299999986,628.0
1860,775759,0.5626825509999986,626.0
1870,776797,0.5655454429999986,624.0
1880,777840,0.5683957559999984,626.0
1890,778876,0.5712786419999984,626.0
1900,779915,0.5741182809999983,624.0
1910,780955,0.576998810999998,626.0
1920,781994,0.579890310999998,624.0
1930,783034,0.582756846999998,624.0
1940,784076,0.5856839539999981,624.0
1950,785113,0.5894725549999982,624.0
1960,786151,0.5924138749999979,624.0
1970,787190,0.5952745289999979,624.0
1980,788240,0.5982433249999981,624.0
1990,789277,0.6012021109999983,624.0
2000,790326,0.6041526729999984,624.0
2010,791371,0.6070948109999987,624.0
2020,792418,0.610059635999999,626.0
2030,793453,0.6129452539999991,626.0
2040,794491,0.6158682649999991,626.0
2050,795526,0.6188714699999993,624.0
2060,796567,0.6217980129999994,626.0
2070,797612,0.6259435099999995,626.0
2080,798652,0.6288118739999993,626.0
2090,799690,0.631669749999999,626.0
2100,800741,0.6345822589999992,628.0
2110,801779,0.6373871639999993,626.0
2120,802827,0.6401953279999995,628.0
2130,803870,0.6432817429999997,630.0
2140,804909,0.6463968809999998,628.0
2150,805948,0.6493027739999997,630.0
2160,806990,0.652225032,632.0
2170,808031,0.6551206169999997,630.0
2180,809077,0.6580026599999997,630.0
2190,810120,0.6609233329999995,630.0
2200,811158,0.6650890819999993,628.0
2210,812197,0.6680353809999993,630.0
2220,813239,0.6710296749999993,632.0
2230,814278,0.6741519989999993,628.0
2240,815317,0.6770704059999995,630.0
2250,816358,0.6800924089999993,628.0
2260,817398,0.6829825679999995,628.0
2270,818432,0.6859263569999992,628.0
2280,819469,0.6888561809999993,630.0
2290,820514,0.6917715169999994,630.0
