iterations,pop,mate,mutate,time,fitness
0,2000,300,100,0.0471847,0.06978579406465472
10,2000,300,100,0.08042475400000001,0.08856408476600199
20,2000,300,100,0.10492247900000001,0.09448162694194652
30,2000,300,100,0.12409356,0.1114974431617833
40,2000,300,100,0.146684176,0.11737165372367561
50,2000,300,100,0.168820894,0.13435158669325434
60,2000,300,100,0.18664930799999999,0.13692254063534487
70,2000,300,100,0.202696361,0.14462119915193797
80,2000,300,100,0.218208974,0.14505957264709637
90,2000,300,100,0.23476166,0.15109736471751672
100,2000,300,100,0.250044933,0.15257835005199705
110,2000,300,100,0.263827933,0.15431244170001474
120,2000,300,100,0.27739065,0.15431244170001474
130,2000,300,100,0.291188127,0.15431244170001474
140,2000,300,100,0.30607496000000006,0.15558234168380367
150,2000,300,100,0.319131808,0.15461366707635374
160,2000,300,100,0.331090039,0.15933303811596491
170,2000,300,100,0.343584775,0.15933303811596497
180,2000,300,100,0.35655630899999996,0.15933303811596497
190,2000,300,100,0.36859969499999995,0.15933303811596497
200,2000,300,100,0.37990177199999997,0.15933303811596497
210,2000,300,100,0.39165962899999995,0.1575158658427601
220,2000,300,100,0.402670469,0.1575158658427601
230,2000,300,100,0.41557267099999995,0.1542659934979128
240,2000,300,100,0.42702262299999993,0.15279535001493147
250,2000,300,100,0.43893223899999995,0.1532847475901647
260,2000,300,100,0.45006139999999994,0.1532847475901647
270,2000,300,100,0.4621143999999999,0.15256687348637507
280,2000,300,100,0.4717881499999999,0.15279535001493147
290,2000,300,100,0.4814436079999999,0.15256687348637504
300,2000,300,100,0.49064120999999994,0.15279535001493152
310,2000,300,100,0.4997208629999999,0.15279535001493152
320,2000,300,100,0.5102407899999999,0.15279535001493152
330,2000,300,100,0.5194678909999998,0.15279535001493152
340,2000,300,100,0.5287843649999997,0.15279535001493152
350,2000,300,100,0.5384414529999997,0.15279535001493152
360,2000,300,100,0.5488591729999996,0.15279535001493152
370,2000,300,100,0.5586503239999997,0.1527953500149315
380,2000,300,100,0.5685412079999997,0.15146334492907879
390,2000,300,100,0.5782298829999997,0.15146334492907879
400,2000,300,100,0.5879445129999997,0.15146334492907879
410,2000,300,100,0.5988590859999997,0.15146334492907879
420,2000,300,100,0.6085087069999998,0.15146334492907879
430,2000,300,100,0.6181864079999998,0.15146334492907879
440,2000,300,100,0.6277527809999999,0.15146334492907879
450,2000,300,100,0.6375006969999999,0.15213173778176653
460,2000,300,100,0.6484607609999999,0.15146334492907879
470,2000,300,100,0.6583610999999999,0.15146334492907879
480,2000,300,100,0.6679294619999999,0.15146334492907879
490,2000,300,100,0.6775114789999999,0.15146334492907879
500,2000,300,100,0.6881143369999999,0.15242133724621615
510,2000,300,100,0.6988802039999998,0.15160042322032163
520,2000,300,100,0.7147588199999998,0.15160042322032163
530,2000,300,100,0.7281382299999998,0.15160042322032163
540,2000,300,100,0.7376903869999998,0.15146334492907879
550,2000,300,100,0.7473529039999998,0.15146334492907879
560,2000,300,100,0.7575996949999997,0.15146334492907879
570,2000,300,100,0.7671302849999997,0.15146334492907879
580,2000,300,100,0.7763441669999998,0.15146334492907879
590,2000,300,100,0.7855223189999998,0.15146334492907879
600,2000,300,100,0.7947940119999999,0.15146334492907879
610,2000,300,100,0.8041315179999999,0.15146334492907879
620,2000,300,100,0.81429188,0.15595032143267226
630,2000,300,100,0.82397445,0.1560397596623399
640,2000,300,100,0.833673968,0.15432464654833727
650,2000,300,100,0.8433595740000001,0.15432464654833727
660,2000,300,100,0.853235117,0.15293391461382871
670,2000,300,100,0.86251215,0.1548018598613575
680,2000,300,100,0.872852473,0.15225193873096682
690,2000,300,100,0.8821535650000001,0.15043192864094587
700,2000,300,100,0.8912949960000001,0.15595032143267223
710,2000,300,100,0.900515488,0.1559503214326722
720,2000,300,100,0.9095769600000001,0.1559503214326722
730,2000,300,100,0.919577536,0.1559503214326722
740,2000,300,100,0.929535019,0.1559503214326722
750,2000,300,100,0.9448287679999999,0.158481175166496
760,2000,300,100,0.9589463629999999,0.1559503214326722
770,2000,300,100,0.9689101339999999,0.1559503214326722
780,2000,300,100,0.978569775,0.1559503214326722
790,2000,300,100,0.9877268370000001,0.15166586304716553
800,2000,300,100,0.9976819010000002,0.15166586304716556
810,2000,300,100,1.0065571580000001,0.1516658630471655
820,2000,300,100,1.0159487320000002,0.1516658630471655
830,2000,300,100,1.0251447290000004,0.15166586304716548
840,2000,300,100,1.0341473770000005,0.15080181238248405
850,2000,300,100,1.0429710940000005,0.15068153923620478
860,2000,300,100,1.0516050820000007,0.14974522474497196
870,2000,300,100,1.0608280580000007,0.14974522474497196
880,2000,300,100,1.0693222000000007,0.149350669343714
890,2000,300,100,1.0776692550000007,0.14611798797717995
900,2000,300,100,1.0860971780000008,0.1453874716200875
910,2000,300,100,1.0944123270000008,0.14597133893305575
920,2000,300,100,1.1028102670000008,0.14566678940415498
930,2000,300,100,1.1108486380000009,0.14654232482124843
940,2000,300,100,1.119669318000001,0.14654232482124843
950,2000,300,100,1.128234391000001,0.14654232482124838
960,2000,300,100,1.1369212600000012,0.1472755000719527
970,2000,300,100,1.145622276000001,0.14714054947859648
980,2000,300,100,1.154194698000001,0.14689837826217314
990,2000,300,100,1.163183790000001,0.1465721883201327
1000,2000,300,100,1.171817698000001,0.14653330674486179
1010,2000,300,100,1.181223647000001,0.1468983782621731
1020,2000,300,100,1.189759420000001,0.1471549158213277
1030,2000,300,100,1.198208824000001,0.1468609138587225
1040,2000,300,100,1.206700495000001,0.14735725072616548
1050,2000,300,100,1.215486693000001,0.1471549158213277
1060,2000,300,100,1.2241125560000008,0.14778882653439304
1070,2000,300,100,1.2322886220000009,0.14735725072616546
1080,2000,300,100,1.241328535000001,0.14659203987910024
1090,2000,300,100,1.2496416680000009,0.14686091385872246
1100,2000,300,100,1.257837842000001,0.1471549158213277
1110,2000,300,100,1.266499730000001,0.14686091385872244
1120,2000,300,100,1.2749544160000008,0.14659203987910027
1130,2000,300,100,1.2832254000000007,0.14715491582132775
1140,2000,300,100,1.2919680500000008,0.14637534599073632
1150,2000,300,100,1.301149254000001,0.14778882653439313
1160,2000,300,100,1.309894222000001,0.1477888265343931
1170,2000,300,100,1.318508933000001,0.1477888265343931
1180,2000,300,100,1.327100818000001,0.1477888265343931
1190,2000,300,100,1.335656279000001,0.1477888265343931
1200,2000,300,100,1.344410531000001,0.14661432194419582
