iterations,pop,mate,mutate,time,fitness
0,2000,600,650,0.023295739000005256,0.07653208710696695
10,2000,600,650,0.04615923300001157,0.09150711309959071
20,2000,600,650,0.0687433890000051,0.10922220321321711
30,2000,600,650,0.0922163940000047,0.10967748046434697
40,2000,600,650,0.11396588400000951,0.12017215460523169
50,2000,600,650,0.13450504200000069,0.1294616107208941
60,2000,600,650,0.1556021070000071,0.1362581745673313
70,2000,600,650,0.1761907650000012,0.1379005486344474
80,2000,600,650,0.1971100970000066,0.13815504317591942
90,2000,600,650,0.2174820780000033,0.14952723335378407
100,2000,600,650,0.23655124300000807,0.1541420860456337
110,2000,600,650,0.2548539980000015,0.1541420860456337
120,2000,600,650,0.2730502779999995,0.15414208604563367
130,2000,600,650,0.2924234519999942,0.15376947136103158
140,2000,600,650,0.3096184230000034,0.1527953500149315
150,2000,600,650,0.3267769300000083,0.1547054418438014
160,2000,600,650,0.34385016299999904,0.15617972461581758
170,2000,600,650,0.3617915379999914,0.15470544184380147
180,2000,600,650,0.37894873099997994,0.15484845407727213
190,2000,600,650,0.3961955099999841,0.15470544184380142
200,2000,600,650,0.4131522719999765,0.15478832761613304
210,2000,600,650,0.4304193049999725,0.15478832761613304
220,2000,600,650,0.4480014969999644,0.15617972461581764
230,2000,600,650,0.46488597799995546,0.1571341316907546
240,2000,600,650,0.48259026399995264,0.1561797246158176
250,2000,600,650,0.4990614949999497,0.1578733835521533
260,2000,600,650,0.5167659059999465,0.15812005233608062
270,2000,600,650,0.5337281679999535,0.1557024203280024
280,2000,600,650,0.5534452169999469,0.1557024203280024
290,2000,600,650,0.5711497999999438,0.15812005233608062
300,2000,600,650,0.5876443829999403,0.15725586757230123
310,2000,600,650,0.60575760699993,0.15725586757230123
320,2000,600,650,0.6228848109999348,0.15615934724492092
330,2000,600,650,0.6406465279999338,0.15812005233608062
340,2000,600,650,0.6586906989999335,0.1619266904510724
350,2000,600,650,0.6756177759999389,0.15812005233608062
360,2000,600,650,0.6922554649999455,0.1558971552588083
370,2000,600,650,0.7091790049999531,0.15692745292191027
380,2000,600,650,0.7267864079999526,0.1526436303093825
390,2000,600,650,0.7434892789999452,0.15432320323838197
400,2000,600,650,0.7605372449999379,0.15579948369062543
410,2000,600,650,0.7787069109999436,0.15478832761613304
420,2000,600,650,0.7963936199999466,0.15704658484432954
430,2000,600,650,0.8153135309999442,0.15617972461581758
440,2000,600,650,0.8332097779999401,0.15478832761613304
450,2000,600,650,0.8506051429999388,0.15554302331213
460,2000,600,650,0.868297724999934,0.15508095306250277
470,2000,600,650,0.8852199079999252,0.15505920418181257
