iterations,pop,mate,mutate,time,fitness
0,100,10,50,0.0004986079999866888,0.04177723272906504
10,100,10,50,0.0009845109999844226,0.03659829055450162
20,100,10,50,0.001466575999984343,0.03926689219515214
30,100,10,50,0.0019380139999611856,0.038976429785028854
40,100,10,50,0.002410884999960672,0.03685922091201195
50,100,10,50,0.0028841809999846646,0.035907733362447215
60,100,10,50,0.0033438629999693603,0.0415772334914397
70,100,10,50,0.00380785299995523,0.03882938484903249
80,100,10,50,0.004264637999966681,0.03725929459317432
90,100,10,50,0.00472692999994706,0.03627451354400258
100,100,10,50,0.005211069999944584,0.04179478696515456
110,100,10,50,0.005662920999952803,0.03709947839908891
120,100,10,50,0.006137306999960401,0.04002168018882671
130,100,10,50,0.006654445999970449,0.040060029388171665
140,100,10,50,0.00713693299999818,0.0382877813049358
150,100,10,50,0.007584188000009817,0.04092233450794832
160,100,10,50,0.008041888000008157,0.03993373475474133
170,100,10,50,0.008496530000002167,0.03515125920474841
180,100,10,50,0.008949338000007856,0.04582254663466212
190,100,10,50,0.009483041000009962,0.0394065783545171
200,100,10,50,0.00993493600000761,0.0399657457991471
210,100,10,50,0.010387653000009323,0.0405038128907071
220,100,10,50,0.010844828000017515,0.041489380238867474
230,100,10,50,0.011310353000027362,0.03542903000277526
240,100,10,50,0.011763070000029074,0.03873170897927294
250,100,10,50,0.01222438500002454,0.037820804671581644
260,100,10,50,0.012759772000038083,0.03833234810043088
270,100,10,50,0.013206739000054313,0.04055313729376265
280,100,10,50,0.013772764000066218,0.04029200447640014
290,100,10,50,0.014455549000075507,0.03917998895050926
300,100,10,50,0.015152362000065978,0.03855029705422608
310,100,10,50,0.0156062730000599,0.03947959523542009
320,100,10,50,0.016064505000059626,0.03632213986502211
330,100,10,50,0.017261507000057463,0.039835135042587455
340,100,10,50,0.017738717000071347,0.0391947716183297
350,100,10,50,0.018207065000069633,0.0340782037220669
360,100,10,50,0.018672855000062327,0.04157944289753067
370,100,10,50,0.019133439000057706,0.03890878828458659
380,100,10,50,0.019678200000072366,0.03902460809024861
390,100,10,50,0.020134611000088398,0.03967139302915844
400,100,10,50,0.020679161000089152,0.038419333397746794
410,100,10,50,0.021143151000103444,0.03677381303487513
420,100,10,50,0.021595265000087238,0.04053521691956841
430,100,10,50,0.022083149000081903,0.03842725906089269
440,100,10,50,0.02256817200006367,0.038147757376864426
450,100,10,50,0.023020250000087117,0.04074182701938549
460,100,10,50,0.023490134000098806,0.03766564919674584
470,100,10,50,0.023935430000108227,0.041796356159372584
480,100,10,50,0.02437335200011148,0.03846700788977979
490,100,10,50,0.024812001000128703,0.03983143280084591
500,100,10,50,0.02527183400010813,0.03851842483998029
510,100,10,50,0.025715851000114753,0.038706676422623716
520,100,10,50,0.0261639140001364,0.04012374141370172
530,100,10,50,0.026604504000147244,0.037183855463411006
540,100,10,50,0.027070681000139984,0.04020198376083227
550,100,10,50,0.027521421000130886,0.04263828364353906
560,100,10,50,0.027958878000134746,0.038465836380440155
570,100,10,50,0.028380287000118187,0.03803581604143915
580,100,10,50,0.02879431200011595,0.03803581604143915
590,100,10,50,0.029217413000111492,0.038304388355555
600,100,10,50,0.029661224000108177,0.038853008756791506
610,100,10,50,0.030089182000097026,0.03975700882235569
620,100,10,50,0.030518511000110493,0.03816834767286272
630,100,10,50,0.030958679000121947,0.03995093265382883
640,100,10,50,0.031402718000123286,0.037338930122816014
650,100,10,50,0.03186259300011329,0.036777374685619
660,100,10,50,0.03231315500011078,0.0372951201051781
670,100,10,50,0.03276058600010856,0.0359820509980062
680,100,10,50,0.03321814200012341,0.04249288838863874
690,100,10,50,0.033673687000117525,0.03988083095949053
700,100,10,50,0.03413156600012712,0.04318043034689492
710,100,10,50,0.03456660600011219,0.03801597908172374
720,100,10,50,0.035019332000103987,0.03492274100277309
730,100,10,50,0.035468522000115854,0.03875198061769477
740,100,10,50,0.03592320300012375,0.03880151122064072
750,100,10,50,0.03636378500013393,0.03775830783979051
760,100,10,50,0.03681017500011308,0.04174942264690774
770,100,10,50,0.037267970000129935,0.03920693612484951
780,100,10,50,0.037782405000115205,0.03911967373936844
790,100,10,50,0.038245335000112846,0.040707821005063045
800,100,10,50,0.038763355000128286,0.04146883158874441
810,100,10,50,0.03922420800012105,0.03735258278093844
820,100,10,50,0.039662722000116446,0.03461891632800226
830,100,10,50,0.04008446000011645,0.04317574341960261
840,100,10,50,0.04051017700012949,0.03565480525081605
850,100,10,50,0.04095672800013972,0.037047133492844025
860,100,10,50,0.04139869800013685,0.04204147668169652
870,100,10,50,0.041845728000140525,0.03773604580106127
880,100,10,50,0.0423112510001431,0.038208694993425975
890,100,10,50,0.04277983200015001,0.038769670501263634
900,100,10,50,0.043235417000147436,0.037526727890709856
910,100,10,50,0.043685251000169956,0.03886183549542108
920,100,10,50,0.04413209300014387,0.041457875299279974
930,100,10,50,0.04464952000014932,0.039078496554690034
940,100,10,50,0.045252065000170205,0.03949975675653271
950,100,10,50,0.04578511800016827,0.038286590790984044
960,100,10,50,0.046401241000154414,0.040628612509468295
970,100,10,50,0.046983736000157705,0.04315276200131435
980,100,10,50,0.04748679900015418,0.04194610088083071
990,100,10,50,0.04793759400016029,0.036331930618763296
1000,100,10,50,0.04843559100015682,0.037405479966547486
1010,100,10,50,0.0489125570001363,0.0362508485932739
1020,100,10,50,0.0494028530001458,0.03902854248012193
1030,100,10,50,0.049872103000154766,0.036761081587685644
1040,100,10,50,0.050328252000156226,0.0371352662217517
1050,100,10,50,0.05080635400017286,0.03765829789719896
1060,100,10,50,0.0512628510001889,0.03808475129716826
1070,100,10,50,0.051712818000169136,0.037484649313170804
1080,100,10,50,0.05217617400018071,0.03664892370830549
1090,100,10,50,0.05262488600018855,0.03998845483165619
1100,100,10,50,0.05313005100018131,0.03627249600592221
1110,100,10,50,0.05359663900017608,0.03999629215946071
1120,100,10,50,0.05410812800016629,0.03640211760181535
1130,100,10,50,0.05456314600016299,0.04098492691285
1140,100,10,50,0.05500558900016017,0.04157515940342652
1150,100,10,50,0.05546112600015363,0.038564282407892746
1160,100,10,50,0.05591761900015513,0.04009728270272904
1170,100,10,50,0.05639495900015845,0.0390849350291132
1180,100,10,50,0.05687352200015994,0.039778679185163805
1190,100,10,50,0.0573399900001732,0.03770477481480563
1200,100,10,50,0.05793769000018756,0.04072981624082048
