iterations,pop,mate,mutate,time,fitness
0,2000,500,650,0.020525741000000153,0.0701166233567893
10,2000,500,650,0.04060776400000066,0.08812019582588396
20,2000,500,650,0.061774244999995176,0.0972718532191324
30,2000,500,650,0.08094810699999755,0.10795009113711103
40,2000,500,650,0.10094347899999434,0.11249056427846264
50,2000,500,650,0.12003110699998842,0.1318803437185594
60,2000,500,650,0.13858739499998762,0.14866957945334802
70,2000,500,650,0.1566988029999976,0.15001901219278194
80,2000,500,650,0.17479552999999726,0.1534326574454077
90,2000,500,650,0.1920091110000044,0.1584289682965421
100,2000,500,650,0.2105275650000067,0.1510088211574113
110,2000,500,650,0.2273637560000168,0.14596930437529462
120,2000,500,650,0.2439220840000189,0.1489884736882068
130,2000,500,650,0.2605022460000157,0.14466364352395575
140,2000,500,650,0.276692892000014,0.14825136111183257
150,2000,500,650,0.2924441360000145,0.14898129527435283
160,2000,500,650,0.30832010400001764,0.14690739045607304
170,2000,500,650,0.32492672600001526,0.14908795953401321
180,2000,500,650,0.3405084270000174,0.14711834839723387
190,2000,500,650,0.35609884200002284,0.14259678765687234
200,2000,500,650,0.37196285300002785,0.14701448283702329
210,2000,500,650,0.3869468110000298,0.1397673882967527
220,2000,500,650,0.4019662450000254,0.13862032453360734
230,2000,500,650,0.417135703000028,0.13862032453360734
240,2000,500,650,0.43175260300002094,0.14419179302411625
250,2000,500,650,0.44742983200002584,0.14122946804136632
260,2000,500,650,0.4625148300000319,0.1478651565196094
270,2000,500,650,0.4774350800000349,0.15070433155315685
280,2000,500,650,0.4922005780000376,0.14946588419023288
290,2000,500,650,0.5069958050000452,0.14946588419023288
300,2000,500,650,0.5218040760000378,0.14570320431805278
310,2000,500,650,0.5363456520000369,0.14946588419023288
320,2000,500,650,0.5523913610000335,0.14748634111336587
330,2000,500,650,0.5673441480000321,0.14734703531717325
340,2000,500,650,0.5825873250000342,0.14748634111336587
350,2000,500,650,0.5974619290000334,0.1478651565196094
360,2000,500,650,0.6122912470000301,0.13863081681514297
370,2000,500,650,0.6271285450000335,0.14419179302411622
380,2000,500,650,0.6421792000000295,0.14586153002888178
390,2000,500,650,0.6572152980000254,0.1453210789651518
400,2000,500,650,0.6729409030000255,0.1493228156226312
410,2000,500,650,0.6875982710000272,0.1507043315531568
420,2000,500,650,0.7027775180000333,0.14946588419023288
430,2000,500,650,0.7179958530000334,0.1442682751231278
440,2000,500,650,0.7327628560000221,0.13986815816928203
450,2000,500,650,0.7474246890000131,0.14638383922533485
460,2000,500,650,0.7625592110000241,0.14402974161381527
470,2000,500,650,0.7787498460000251,0.14946588419023288
480,2000,500,650,0.7934097580000241,0.14139084925573542
490,2000,500,650,0.8078765620000325,0.14946588419023288
500,2000,500,650,0.8227379930000325,0.1469361121482702
510,2000,500,650,0.8383795280000328,0.14454527316278123
520,2000,500,650,0.8535303130000358,0.14946588419023288
530,2000,500,650,0.8694260000000327,0.14783980218643958
540,2000,500,650,0.8864989900000211,0.14122493539147543
550,2000,500,650,0.902547126000016,0.1404543422986641
560,2000,500,650,0.9176642520000087,0.1430271969277122
570,2000,500,650,0.9323646030000106,0.14391614681315773
580,2000,500,650,0.9472722320000031,0.14734703531717325
590,2000,500,650,0.9621097440000028,0.1438750797509987
600,2000,500,650,0.9767201800000009,0.14908795953401316
610,2000,500,650,0.9910518440000118,0.14701908496337632
620,2000,500,650,1.0075094250000092,0.1442797104615897
630,2000,500,650,1.022669162000014,0.1441841169919865
640,2000,500,650,1.037393337000026,0.1427843547183381
650,2000,500,650,1.052244791000021,0.14232578296929857
660,2000,500,650,1.0673393470000292,0.14285863378748942
670,2000,500,650,1.083099735000033,0.141777630512653
680,2000,500,650,1.0979822840000395,0.14543337724233543
690,2000,500,650,1.1132468630000432,0.14908795953401316
700,2000,500,650,1.1299693960000496,0.14836416921965545
710,2000,500,650,1.1446884680000409,0.14833149870031437
720,2000,500,650,1.1598636880000441,0.1477695938641643
730,2000,500,650,1.17513230400003,0.14776959386416433
740,2000,500,650,1.190745075000038,0.14357907205293913
750,2000,500,650,1.2069578970000379,0.14399979004273789
760,2000,500,650,1.2239169890000312,0.14589702211793495
770,2000,500,650,1.2405203640000337,0.14419179302411628
780,2000,500,650,1.2557935690000335,0.14560189560784748
790,2000,500,650,1.2708500880000315,0.14813526590515014
800,2000,500,650,1.286451507000038,0.1473678048212809
810,2000,500,650,1.3011911070000366,0.14708767048553423
820,2000,500,650,1.315997216000028,0.14177248075640403
830,2000,500,650,1.3309895500000266,0.1425134192992564
840,2000,500,650,1.3467737790000172,0.1478651565196094
850,2000,500,650,1.3616771070000055,0.14570320431805278
860,2000,500,650,1.3770871140000054,0.15064736722785288
870,2000,500,650,1.3921942139999999,0.14579621210939417
880,2000,500,650,1.4088315489999985,0.14358794092350943
890,2000,500,650,1.4249236269999983,0.14358794092350938
900,2000,500,650,1.4407412659999892,0.1462602465633815
910,2000,500,650,1.4562058689999873,0.143174386520914
920,2000,500,650,1.4717445209999909,0.1507043315531568
930,2000,500,650,1.4864235379999826,0.1472810371224577
940,2000,500,650,1.5020117909999868,0.14869206911954558
950,2000,500,650,1.5166321939999818,0.14184032811603753
960,2000,500,650,1.5320249229999945,0.14542175484106762
970,2000,500,650,1.5470331260000023,0.14514896337585417
980,2000,500,650,1.5620376290000024,0.1404543422986641
990,2000,500,650,1.577656869000009,0.14268728504662012
1000,2000,500,650,1.5924995590000037,0.14248433925973442
1010,2000,500,650,1.6072092729999952,0.14363572810429492
1020,2000,500,650,1.6218985899999865,0.1507043315531568
1030,2000,500,650,1.6370412469999849,0.1521820292427708
1040,2000,500,650,1.6516220179999834,0.1521820292427708
1050,2000,500,650,1.6660406729999835,0.1507043315531568
1060,2000,500,650,1.6807686419999754,0.14570320431805278
1070,2000,500,650,1.6976296319999733,0.15070433155315682
1080,2000,500,650,1.713468359999979,0.14711834839723384
1090,2000,500,650,1.7280469489999746,0.1465236283521272
1100,2000,500,650,1.7428497649999741,0.14748634111336595
1110,2000,500,650,1.7581248419999724,0.14367403997683603
1120,2000,500,650,1.77273076299997,0.14908795953401316
1130,2000,500,650,1.7876599299999612,0.14531876013370426
1140,2000,500,650,1.8033540219999509,0.14734703531717325
1150,2000,500,650,1.8177270669999501,0.14734703531717325
1160,2000,500,650,1.8323730129999518,0.14734703531717325
1170,2000,500,650,1.8471314379999484,0.1408863791071261
1180,2000,500,650,1.861970204999949,0.14446079164534797
1190,2000,500,650,1.8768541099999396,0.14386698976033954
1200,2000,500,650,1.8915479319999378,0.14035419559222964
1210,2000,500,650,1.9065588069999393,0.1507043315531568
1220,2000,500,650,1.9226852249999382,0.14570320431805278
1230,2000,500,650,1.9376826189999434,0.1419677614197054
1240,2000,500,650,1.9524064539999557,0.14570320431805278
1250,2000,500,650,1.967399811999968,0.1507043315531568
1260,2000,500,650,1.9825861499999604,0.1474838838021053
1270,2000,500,650,1.9985425169999615,0.1474838838021053
1280,2000,500,650,2.0162471879999515,0.14454291287748888
1290,2000,500,650,2.03260156099995,0.1494633604734163
1300,2000,500,650,2.0479025049999535,0.1454217548410676
1310,2000,500,650,2.063269142999957,0.14701908496337632
