iterations,x,time,fitness
0,0.0,3.981000000052859e-05,513.0
10,0.0,5.8107999999279514e-05,515.0
20,0.0,7.167299999899512e-05,517.0
30,0.0,8.447899999985964e-05,517.0
40,0.0,9.672899999912943e-05,523.0
50,0.0,0.0001096849999999705,523.0
60,0.0,0.00012297800000027337,527.0
70,0.0,0.0001382559999996147,529.0
80,0.0,0.0001506540000004719,531.0
90,0.0,0.00016319100000039555,531.0
100,0.0,0.00017846700000134774,533.0
110,0.0,0.00019141900000185785,533.0
120,0.0,0.0002041220000030819,537.0
130,0.0,0.00021714200000211292,537.0
140,0.0,0.00023639900000205216,539.0
150,0.0,0.000248613000001896,545.0
160,0.0,0.0002609580000019207,547.0
170,0.0,0.00027351600000180554,549.0
180,0.0,0.000287194000001989,553.0
190,0.0,0.0003001090000012141,555.0
200,0.0,0.00031510400000023253,555.0
210,0.0,0.0003279359999996956,557.0
220,0.0,0.00034038399999936075,559.0
230,0.0,0.000353531000000018,563.0
240,0.0,0.00036596200000005297,565.0
250,0.0,0.00038089100000071596,567.0
260,0.0,0.00039696800000044163,567.0
270,0.0,0.00041038900000067713,569.0
280,0.0,0.000423287000000272,573.0
290,0.0,0.00043617400000073303,575.0
300,0.0,0.00044932600000002765,577.0
310,0.0,0.00046376399999914497,579.0
320,0.0,0.0004778249999990436,579.0
330,0.0,0.0004921949999978636,581.0
340,0.0,0.0005048299999970141,581.0
350,0.0,0.000520749999996184,583.0
360,0.0,0.0005342029999955145,585.0
370,0.0,0.0005473989999948969,585.0
380,0.0,0.00056545099999461,587.0
390,0.0,0.0005784519999938453,587.0
400,0.0,0.0005911789999935024,591.0
410,0.0,0.0006071619999943323,593.0
420,0.0,0.0006202789999942837,595.0
430,0.0,0.0006332789999934363,595.0
440,0.0,0.0006468679999933613,595.0
450,0.0,0.0006610129999948811,597.0
460,0.0,0.0006761319999952775,599.0
470,0.0,0.0006892289999953505,599.0
480,0.0,0.0007026599999964134,601.0
490,0.0,0.0007159559999951881,603.0
500,0.0,0.0007287459999947288,605.0
510,0.0,0.0007439129999955441,607.0
520,0.0,0.0007571609999956763,609.0
530,0.0,0.0007708359999956116,611.0
540,0.0,0.0007837839999957907,611.0
550,0.0,0.0007989639999959053,611.0
560,0.0,0.0008130299999944413,613.0
570,0.0,0.0008273129999949447,615.0
580,0.0,0.0008409949999954591,619.0
590,0.0,0.000854099999996194,621.0
600,0.0,0.0008677139999964112,623.0
610,0.0,0.0008810709999966804,625.0
620,0.0,0.0008952679999953972,625.0
