iterations,x,time,fitness
0,0.2,2.257699999930196e-05,508.0
10,0.2,3.658199999811984e-05,508.0
20,0.2,5.1255999997223967e-05,510.0
30,0.2,6.339399999788498e-05,514.0
40,0.2,7.641999999741245e-05,516.0
50,0.2,8.842499999595077e-05,518.0
60,0.2,0.00010033299999534506,518.0
70,0.2,0.00011254299999485795,518.0
80,0.2,0.0001296009999940395,522.0
90,0.2,0.0001428349999930134,526.0
100,0.2,0.00015487199999419943,530.0
110,0.2,0.00016813199999354822,530.0
120,0.2,0.00017989899999371062,534.0
130,0.2,0.00019264599999324616,538.0
140,0.2,0.0002056549999931434,540.0
150,0.2,0.00021885199999260863,544.0
160,0.2,0.00023090199999131755,544.0
170,0.2,0.00024312299999174058,544.0
180,0.2,0.00025567999999154267,546.0
190,0.2,0.0002682239999920455,550.0
200,0.2,0.0002815849999908693,550.0
210,0.2,0.00029668499999147,554.0
220,0.2,0.00030958999999164405,558.0
230,0.2,0.0003219389999919997,558.0
240,0.2,0.00033445099999340755,558.0
250,0.2,0.00034688099999335975,560.0
260,0.2,0.0003594849999934979,564.0
270,0.2,0.0003731099999928489,570.0
280,0.2,0.00038605299999261433,570.0
290,0.2,0.0003989469999918782,574.0
300,0.2,0.00041185699999246594,578.0
310,0.2,0.0004251589999917371,580.0
320,0.2,0.0004396289999917258,584.0
330,0.2,0.0004538789999930515,586.0
340,0.2,0.0004664129999927269,586.0
350,0.2,0.00047928499999194685,588.0
360,0.2,0.0004920739999931811,590.0
370,0.2,0.0005054819999941174,590.0
380,0.2,0.0005181189999934332,590.0
390,0.2,0.0005314349999938628,592.0
400,0.2,0.0005440769999935924,592.0
410,0.2,0.0005570699999921658,592.0
420,0.2,0.0005705739999921633,594.0
430,0.2,0.0005835309999913108,598.0
440,0.2,0.0005960719999915653,600.0
450,0.2,0.0006101209999922474,606.0
460,0.2,0.0006259279999909495,610.0
470,0.2,0.0006407779999921814,614.0
480,0.2,0.0006538129999906772,614.0
490,0.2,0.0006669869999917921,614.0
500,0.2,0.0006805719999913862,614.0
510,0.2,0.0006940849999921284,618.0
520,0.2,0.0007078579999912904,622.0
530,0.2,0.0007213729999921981,626.0
540,0.2,0.0007346069999929483,628.0
550,0.2,0.0007481259999924106,630.0
560,0.2,0.0007609289999930269,630.0
570,0.2,0.0007748699999936548,632.0
580,0.2,0.0007895979999936742,632.0
590,0.2,0.0008032199999945533,636.0
600,0.2,0.0008159829999954127,636.0
610,0.2,0.0008300459999954768,636.0
620,0.2,0.000843311999995322,640.0
630,0.2,0.000856270999994635,640.0
640,0.2,0.0008707349999941272,640.0
650,0.2,0.0008844819999929143,642.0
660,0.2,0.0008976999999923407,646.0
670,0.2,0.000911154999993613,652.0
680,0.2,0.000923921999993027,652.0
690,0.2,0.0009380139999937143,652.0
700,0.2,0.0009536149999931354,654.0
710,0.2,0.0009668939999922799,656.0
720,0.2,0.0009801739999915071,656.0
730,0.2,0.0009938489999914424,658.0
740,0.2,0.0010072469999915512,660.0
750,0.2,0.0010211379999915948,660.0
760,0.2,0.0010351779999915323,662.0
770,0.2,0.0010494209999922788,666.0
780,0.2,0.0010635759999928496,666.0
790,0.2,0.0010779969999923367,666.0
800,0.2,0.0010919259999919717,668.0
810,0.2,0.0011052909999929028,668.0
820,0.2,0.0011193839999936728,668.0
830,0.2,0.0011343339999925206,668.0
840,0.2,0.0011482999999916643,668.0
850,0.2,0.001162085999991902,668.0
860,0.2,0.001175992999991493,668.0
870,0.2,0.001190368999992586,668.0
880,0.2,0.0012041559999929063,668.0
890,0.2,0.0012182419999930971,670.0
900,0.2,0.0012313599999931313,670.0
910,0.2,0.0012447819999934495,674.0
920,0.2,0.0012585579999946361,676.0
930,0.2,0.0012724269999946358,678.0
940,0.2,0.001286521999993795,678.0
950,0.2,0.001301962999992412,682.0
960,0.2,0.0013159989999920185,682.0
970,0.2,0.0013296459999914134,682.0
980,0.2,0.0013432019999921607,684.0
990,0.2,0.001357123999992993,686.0
1000,0.2,0.0013717769999939122,690.0
1010,0.2,0.0013864709999928948,692.0
1020,0.2,0.0014005929999925115,696.0
1030,0.2,0.0014144289999915571,700.0
1040,0.2,0.0014287519999918175,700.0
1050,0.2,0.0014426519999926057,704.0
1060,0.2,0.0014566009999938956,704.0
1070,0.2,0.0014705629999944847,706.0
1080,0.2,0.0014872809999939562,708.0
1090,0.2,0.0015011139999927536,708.0
1100,0.2,0.0015151039999921068,710.0
1110,0.2,0.0015286289999920655,710.0
1120,0.2,0.00154278899999305,712.0
1130,0.2,0.0015572129999927853,712.0
1140,0.2,0.0015719149999924298,712.0
1150,0.2,0.00158609999999193,712.0
1160,0.2,0.0016000979999919451,714.0
1170,0.2,0.001613687999991953,714.0
1180,0.2,0.0016277779999924746,716.0
1190,0.2,0.0016418249999929913,716.0
1200,0.2,0.0016585069999930369,716.0
1210,0.2,0.0016728109999917251,720.0
1220,0.2,0.0016868779999903438,720.0
1230,0.2,0.0017014559999903867,720.0
1240,0.2,0.0017153999999912628,722.0
1250,0.2,0.0017297919999919031,722.0
1260,0.2,0.0017449199999930443,724.0
1270,0.2,0.001759060999994233,724.0
1280,0.2,0.0017735289999958326,724.0
1290,0.2,0.001787742999995956,724.0
1300,0.2,0.0018017579999956013,724.0
1310,0.2,0.0018163329999953959,726.0
1320,0.2,0.001832668999995235,726.0
1330,0.2,0.0018468399999953533,726.0
1340,0.2,0.0018605769999950894,726.0
1350,0.2,0.0018747179999945018,726.0
1360,0.2,0.0018893769999941412,728.0
1370,0.2,0.001903371999993908,728.0
1380,0.2,0.0019177509999934728,728.0
1390,0.2,0.0019335629999925885,730.0
1400,0.2,0.0019473939999929968,730.0
1410,0.2,0.0019618859999930294,734.0
1420,0.2,0.001976380999991534,734.0
1430,0.2,0.0019902429999927307,734.0
1440,0.2,0.0020047689999920237,734.0
1450,0.2,0.0020205879999917187,734.0
1460,0.2,0.0020350429999904662,734.0
1470,0.2,0.0020490399999903985,734.0
1480,0.2,0.0020630089999897905,734.0
1490,0.2,0.002077091999989733,734.0
1500,0.2,0.002091987999989442,734.0
1510,0.2,0.0021074359999886383,734.0
1520,0.2,0.002122267999988381,736.0
1530,0.2,0.002136587999988393,736.0
1540,0.2,0.0021511499999888883,740.0
1550,0.2,0.002165666999989213,740.0
1560,0.2,0.002180344999988648,740.0
1570,0.2,0.002196490999988754,742.0
1580,0.2,0.002210640999988911,744.0
1590,0.2,0.0022246989999903377,744.0
1600,0.2,0.002239021999990598,744.0
1610,0.2,0.0022537139999911915,744.0
1620,0.2,0.002268147999991754,744.0
1630,0.2,0.002283222999992063,744.0
1640,0.2,0.0022986229999926167,746.0
1650,0.2,0.0023131719999920364,746.0
1660,0.2,0.0023344779999927567,746.0
1670,0.2,0.0023488019999931,746.0
1680,0.2,0.002363009999994503,746.0
1690,0.2,0.002377191999993755,748.0
1700,0.2,0.0024125999999924375,748.0
1710,0.2,0.002429126999992093,748.0
1720,0.2,0.002443380999991973,748.0
1730,0.2,0.002457419999991828,748.0
1740,0.2,0.0024715109999924323,748.0
1750,0.2,0.0024853519999918916,748.0
1760,0.2,0.0025020279999914408,748.0
1770,0.2,0.0025164149999916674,748.0
1780,0.2,0.002530592999992365,748.0
1790,0.2,0.002544965999991433,748.0
1800,0.2,0.0025591179999917557,748.0
1810,0.2,0.0025731889999924817,748.0
1820,0.2,0.002591525999992683,748.0
1830,0.2,0.0026060959999938405,748.0
1840,0.2,0.0026201199999942304,748.0
1850,0.2,0.0026342809999935213,748.0
1860,0.2,0.002648178999994144,750.0
1870,0.2,0.002662461999992871,752.0
1880,0.2,0.0026957159999927427,752.0
1890,0.2,0.002710947999993607,754.0
1900,0.2,0.002763450999992756,754.0
1910,0.2,0.0027777439999940867,756.0
1920,0.2,0.0027920699999945953,756.0
1930,0.2,0.0028278369999945596,756.0
1940,0.2,0.002850788999994691,756.0
1950,0.2,0.002865468999996068,758.0
1960,0.2,0.0028796679999949504,760.0
1970,0.2,0.002893948999993512,760.0
1980,0.2,0.0029080929999931726,760.0
1990,0.2,0.002922473999992903,760.0
2000,0.2,0.002936449999992874,760.0
2010,0.2,0.002952094999992383,760.0
2020,0.2,0.0029685269999930597,760.0
2030,0.2,0.0029931459999925636,760.0
2040,0.2,0.003010567999993441,762.0
2050,0.2,0.0030275239999930648,762.0
2060,0.2,0.0030564759999922586,762.0
2070,0.2,0.00307574699999158,764.0
2080,0.2,0.0030902829999917003,764.0
2090,0.2,0.0031042659999922506,764.0
2100,0.2,0.0031183909999921156,766.0
2110,0.2,0.003139264999990843,766.0
2120,0.2,0.0031538009999909633,766.0
2130,0.2,0.00316900599999137,766.0
2140,0.2,0.0031834949999911544,766.0
2150,0.2,0.003199115999990454,766.0
2160,0.2,0.0032141729999910496,768.0
2170,0.2,0.003229001999990544,770.0
2180,0.2,0.003243466999990119,770.0
2190,0.2,0.0032601389999911135,770.0
2200,0.2,0.0032759289999901853,770.0
2210,0.2,0.0032906499999896255,770.0
2220,0.2,0.003332562999990074,770.0
2230,0.2,0.003348881999990283,770.0
2240,0.2,0.0033657219999891907,772.0
2250,0.2,0.003382781999988538,772.0
2260,0.2,0.0033981039999897433,772.0
2270,0.2,0.003412852999989724,772.0
2280,0.2,0.0034276449999897096,772.0
2290,0.2,0.0034417309999899004,772.0
2300,0.2,0.0034569919999896115,772.0
2310,0.2,0.003472067999990003,772.0
2320,0.2,0.003490431999990662,772.0
2330,0.2,0.0035050269999921113,772.0
2340,0.2,0.003519101999991392,772.0
2350,0.2,0.003533306999992547,772.0
2360,0.2,0.003547506999991512,772.0
2370,0.2,0.0035618299999917724,772.0
2380,0.2,0.003576644999991885,772.0
2390,0.2,0.00359105199999199,772.0
2400,0.2,0.003605929999991986,772.0
2410,0.2,0.0036210479999922995,772.0
2420,0.2,0.003635631999992839,772.0
2430,0.2,0.0036499939999927733,772.0
2440,0.2,0.003666161999992923,772.0
2450,0.2,0.003681191999993061,772.0
2460,0.2,0.0036958249999923254,772.0
2470,0.2,0.0037103719999915796,772.0
2480,0.2,0.0037249199999909166,772.0
2490,0.2,0.003739994999991225,772.0
2500,0.2,0.0037550239999912804,772.0
2510,0.2,0.0037695879999919413,772.0
2520,0.2,0.0037838099999927266,772.0
2530,0.2,0.0037985059999918747,772.0
2540,0.2,0.0038125669999917733,772.0
