iterations,x,time,fitness
0,0.3,2.458800000049166e-05,479.0
10,0.3,3.9630000001622534e-05,483.0
20,0.3,5.2424000001494164e-05,485.0
30,0.3,6.749600000155453e-05,487.0
40,0.3,7.945000000120217e-05,491.0
50,0.3,9.205700000158856e-05,491.0
60,0.3,0.00010421500000212802,493.0
70,0.3,0.00011595700000199827,493.0
80,0.3,0.00012835400000277275,495.0
90,0.3,0.00014646200000356657,497.0
100,0.3,0.00015905000000415725,503.0
110,0.3,0.00017625800000509173,509.0
120,0.3,0.00019012300000476046,511.0
130,0.3,0.00020221100000483716,513.0
140,0.3,0.00021463600000437566,517.0
150,0.3,0.0002292780000043848,519.0
160,0.3,0.00024182800000538407,519.0
170,0.3,0.000253506000005288,519.0
180,0.3,0.0002659600000054496,523.0
190,0.3,0.0002787860000044162,531.0
200,0.3,0.0002904370000056389,531.0
210,0.3,0.0003060700000059313,531.0
220,0.3,0.00031811900000633386,535.0
230,0.3,0.0003302840000074525,537.0
240,0.3,0.00034321100000767046,539.0
250,0.3,0.0003557430000071804,545.0
260,0.3,0.000368128000006962,545.0
270,0.3,0.0003807160000075527,547.0
280,0.3,0.0003941920000070098,549.0
290,0.3,0.00040720600000732077,551.0
300,0.3,0.00041993400000883696,555.0
310,0.3,0.0004334010000093258,557.0
320,0.3,0.0004459590000092106,559.0
330,0.3,0.0004598040000090009,559.0
340,0.3,0.00047448600000876695,563.0
350,0.3,0.0004870360000097662,563.0
360,0.3,0.0005001180000103744,569.0
370,0.3,0.0005125130000092071,569.0
380,0.3,0.0005254770000089337,577.0
390,0.3,0.0005387660000089056,577.0
400,0.3,0.0005519390000099378,577.0
410,0.3,0.0005646630000093467,579.0
420,0.3,0.0005766960000084254,579.0
430,0.3,0.0005899890000087282,579.0
440,0.3,0.0006023570000088796,579.0
450,0.3,0.000615148000008503,581.0
460,0.3,0.0006297770000074365,581.0
470,0.3,0.0006425980000077658,585.0
480,0.3,0.0006565050000091333,587.0
490,0.3,0.0006697210000101705,595.0
500,0.3,0.000682660000009605,595.0
510,0.3,0.0006954800000098516,597.0
520,0.3,0.0007087520000101932,597.0
530,0.3,0.000722150000010302,597.0
540,0.3,0.0007345440000108283,597.0
550,0.3,0.0007476140000104436,599.0
560,0.3,0.0007604530000104859,603.0
570,0.3,0.0007742470000113855,605.0
580,0.3,0.0007879370000107855,607.0
590,0.3,0.0008028300000102462,607.0
600,0.3,0.0008159350000092047,607.0
610,0.3,0.0008295800000084341,609.0
620,0.3,0.0008439020000086117,609.0
630,0.3,0.0008572240000077613,611.0
640,0.3,0.0008702510000073715,611.0
650,0.3,0.0008840980000073273,613.0
660,0.3,0.0008971530000074779,613.0
670,0.3,0.0009109970000071854,619.0
680,0.3,0.0009245030000073484,621.0
690,0.3,0.0009373590000070209,625.0
700,0.3,0.0009506200000082288,625.0
710,0.3,0.0009653000000078293,625.0
720,0.3,0.000978145000008368,627.0
730,0.3,0.000991017000007588,627.0
740,0.3,0.0010039880000078938,629.0
750,0.3,0.0010178360000079323,631.0
760,0.3,0.0010317460000077716,633.0
770,0.3,0.0010535240000066892,633.0
780,0.3,0.001067292000007214,633.0
