iterations,x,time,fitness
0,0.1,2.3217999999047834e-05,483.0
10,0.1,3.677599999996062e-05,489.0
20,0.1,5.1854999998823814e-05,489.0
30,0.1,6.524499999827071e-05,491.0
40,0.1,7.7037999998808e-05,491.0
50,0.1,9.031399999948064e-05,493.0
60,0.1,0.00010304399999938596,495.0
70,0.1,0.0001151939999992635,499.0
80,0.1,0.00013344899999978566,501.0
90,0.1,0.000146674999999874,505.0
100,0.1,0.00015859900000059213,505.0
110,0.1,0.00017132200000169462,507.0
120,0.1,0.00018294700000254238,509.0
130,0.1,0.00019556400000375618,513.0
140,0.1,0.00020926500000406634,513.0
150,0.1,0.00022092100000392634,515.0
160,0.1,0.00023294900000259133,519.0
170,0.1,0.00024589900000293596,525.0
180,0.1,0.000258134000002741,529.0
190,0.1,0.00027072900000391087,531.0
200,0.1,0.00028537900000458194,533.0
210,0.1,0.0002977230000045239,537.0
220,0.1,0.00031066600000428934,543.0
230,0.1,0.00032348800000470135,545.0
240,0.1,0.0003358440000056362,545.0
250,0.1,0.0003484110000062657,545.0
260,0.1,0.00036128900000775843,549.0
270,0.1,0.0003735810000069506,553.0
280,0.1,0.0003864400000068713,555.0
290,0.1,0.0003998740000081824,559.0
300,0.1,0.00041267500000685686,563.0
310,0.1,0.00042538600000696647,565.0
320,0.1,0.0004385240000068791,569.0
330,0.1,0.0004534510000073766,569.0
340,0.1,0.00046625300000791015,571.0
350,0.1,0.000479248000006649,571.0
360,0.1,0.0004923660000066832,571.0
370,0.1,0.0005047760000067569,573.0
380,0.1,0.0005172180000059257,573.0
390,0.1,0.0005313030000060337,573.0
400,0.1,0.0005440040000053159,577.0
410,0.1,0.0005567720000048126,579.0
420,0.1,0.000570379000006227,585.0
430,0.1,0.0005833350000070681,589.0
440,0.1,0.0005971670000075591,589.0
450,0.1,0.000612614000008449,593.0
460,0.1,0.0006259520000071461,597.0
470,0.1,0.0006399490000070784,597.0
480,0.1,0.0006527080000076069,599.0
490,0.1,0.0006656260000070802,603.0
500,0.1,0.0006783790000071122,605.0
510,0.1,0.000691694000007459,605.0
520,0.1,0.0007048130000057995,605.0
530,0.1,0.000718509000005696,607.0
540,0.1,0.0007312970000050711,607.0
550,0.1,0.0007447670000058082,609.0
560,0.1,0.0007583300000071347,609.0
570,0.1,0.0007730240000078936,609.0
580,0.1,0.0007862940000080698,609.0
590,0.1,0.0007994480000093063,609.0
600,0.1,0.0008124380000094078,609.0
610,0.1,0.0008251950000079944,611.0
620,0.1,0.0008383620000085301,613.0
630,0.1,0.000850884000008989,613.0
640,0.1,0.000864858000010571,615.0
650,0.1,0.0008784770000094255,617.0
660,0.1,0.0008919250000101187,621.0
670,0.1,0.000905280000008446,621.0
680,0.1,0.000918442000008568,625.0
690,0.1,0.0009328680000084688,625.0
700,0.1,0.0009475250000079427,625.0
710,0.1,0.0009606470000083078,625.0
720,0.1,0.0009740170000096526,625.0
730,0.1,0.0009868310000094027,627.0
740,0.1,0.0009998700000100058,629.0
750,0.1,0.0010138860000097338,633.0
760,0.1,0.0010278470000102402,637.0
770,0.1,0.0010413890000098291,637.0
780,0.1,0.0010548390000106878,637.0
790,0.1,0.001068694000009529,639.0
800,0.1,0.0010817920000096848,641.0
810,0.1,0.001094827000009957,643.0
820,0.1,0.001110804000008514,647.0
830,0.1,0.001124045000008067,651.0
840,0.1,0.0011369920000081635,651.0
850,0.1,0.0011500380000075694,651.0
860,0.1,0.0011633350000082032,653.0
870,0.1,0.0011769930000085083,657.0
880,0.1,0.0011907610000072566,659.0
890,0.1,0.0012046790000077578,661.0
900,0.1,0.0012177920000073783,661.0
910,0.1,0.0012324090000070953,661.0
920,0.1,0.0012460910000076098,661.0
930,0.1,0.0012597140000067952,663.0
940,0.1,0.001273221000007041,665.0
950,0.1,0.0012883450000060748,665.0
960,0.1,0.0013018770000066127,667.0
970,0.1,0.0013153390000066878,667.0
980,0.1,0.0013290380000068325,667.0
990,0.1,0.0013445420000071096,667.0
1000,0.1,0.0013608400000073573,669.0
1010,0.1,0.001378677000008821,669.0
1020,0.1,0.0013932440000079538,669.0
1030,0.1,0.0014085500000078355,673.0
1040,0.1,0.0014248760000086236,673.0
1050,0.1,0.0014388990000089308,675.0
1060,0.1,0.0014523200000091663,677.0
1070,0.1,0.0014734560000100316,679.0
1080,0.1,0.0015138180000100476,679.0
1090,0.1,0.0015358070000086599,679.0
1100,0.1,0.0015497600000102807,679.0
1110,0.1,0.0015630780000108757,681.0
1120,0.1,0.0015762890000114993,681.0
1130,0.1,0.001592981000010596,681.0
1140,0.1,0.0016064530000114985,681.0
1150,0.1,0.0016208850000118957,681.0
1160,0.1,0.0016348370000116574,681.0
1170,0.1,0.0016485830000121382,683.0
1180,0.1,0.0016639300000118595,685.0
1190,0.1,0.0017058050000127167,685.0
1200,0.1,0.001721522000012854,685.0
1210,0.1,0.0017355210000129517,685.0
1220,0.1,0.0017489870000115815,685.0
1230,0.1,0.001779359000011027,685.0
1240,0.1,0.0017932860000104967,685.0
1250,0.1,0.0018071080000101603,685.0
1260,0.1,0.0018222020000102646,685.0
1270,0.1,0.0018357350000108852,685.0
1280,0.1,0.001849550000011746,685.0
1290,0.1,0.0018637050000105404,685.0
1300,0.1,0.0018770870000093254,687.0
1310,0.1,0.0018908580000100983,691.0
1320,0.1,0.0019087620000100003,691.0
1330,0.1,0.0019225520000087926,693.0
1340,0.1,0.0019360990000087952,695.0
1350,0.1,0.0019508060000088534,695.0
1360,0.1,0.001964662000009554,695.0
1370,0.1,0.001977968000009156,695.0
1380,0.1,0.002014302000009849,697.0
1390,0.1,0.0020312020000101683,699.0
1400,0.1,0.002048132000009417,699.0
1410,0.1,0.002068810000009691,699.0
1420,0.1,0.0020837010000107625,701.0
1430,0.1,0.0020998200000104106,702.0
1440,0.1,0.0021186660000100943,702.0
1450,0.1,0.0021330080000101503,702.0
1460,0.1,0.00214769500001033,702.0
1470,0.1,0.002162051000009768,704.0
1480,0.1,0.0021761090000094185,704.0
1490,0.1,0.002189675000009217,704.0
1500,0.1,0.0022039610000099685,704.0
1510,0.1,0.002217708000010532,704.0
1520,0.1,0.002230807000008994,706.0
1530,0.1,0.0022450070000097355,708.0
1540,0.1,0.002258381000009635,710.0
1550,0.1,0.002272175000008758,710.0
1560,0.1,0.0022862520000082043,710.0
1570,0.1,0.0023019840000095826,712.0
1580,0.1,0.002315761000010852,712.0
1590,0.1,0.002329256000011881,714.0
1600,0.1,0.0023429640000127705,714.0
1610,0.1,0.002356860000013228,716.0
1620,0.1,0.0023706390000128863,716.0
1630,0.1,0.0023850000000145144,716.0
1640,0.1,0.002399142000015786,716.0
1650,0.1,0.002413285000015364,716.0
1660,0.1,0.002427250000014425,716.0
1670,0.1,0.0024411120000138453,718.0
1680,0.1,0.0024550760000128236,718.0
1690,0.1,0.0024705580000130567,718.0
1700,0.1,0.002484696000012221,720.0
1710,0.1,0.0024983410000114503,720.0
1720,0.1,0.002512052000012588,720.0
1730,0.1,0.002526799000012403,720.0
1740,0.1,0.002540781000011094,720.0
1750,0.1,0.0025554330000119307,720.0
