iterations,x,time,fitness
0,0.4,2.1789999999910492e-05,496.0
10,0.4,3.463500000044917e-05,494.0
20,0.4,4.7071999999204195e-05,494.0
30,0.4,6.218399999902147e-05,496.0
40,0.4,7.48719999990044e-05,502.0
50,0.4,8.806999999855236e-05,506.0
60,0.4,0.00010010499999779654,506.0
70,0.4,0.00011204299999612033,508.0
80,0.4,0.00012397999999613774,512.0
90,0.4,0.0001357459999962174,512.0
100,0.4,0.00015362099999549628,518.0
110,0.4,0.0001661699999964128,518.0
120,0.4,0.00017859899999628226,524.0
130,0.4,0.00019077699999670017,524.0
140,0.4,0.00020328099999566973,524.0
150,0.4,0.0002157289999953349,528.0
160,0.4,0.0002291759999959453,530.0
170,0.4,0.0002414999999960088,534.0
180,0.4,0.00025334099999518855,536.0
190,0.4,0.00026523799999544906,540.0
200,0.4,0.0002771569999957535,546.0
210,0.4,0.00028949599999528175,546.0
220,0.4,0.0003041309999947117,546.0
230,0.4,0.00031647899999498463,548.0
240,0.4,0.00032881499999426467,550.0
250,0.4,0.0003417019999947257,554.0
260,0.4,0.00035382499999414563,554.0
270,0.4,0.00036637099999303757,558.0
280,0.4,0.00037946099999253136,562.0
290,0.4,0.0003917999999920596,568.0
300,0.4,0.00040450899999200374,570.0
310,0.4,0.00041662099999228985,572.0
320,0.4,0.0004292879999923116,574.0
330,0.4,0.0004416349999925018,576.0
340,0.4,0.0004556249999918549,576.0
350,0.4,0.0004684959999927685,578.0
360,0.4,0.0004815359999934543,578.0
370,0.4,0.0004948689999935141,578.0
380,0.4,0.0005071499999935725,578.0
390,0.4,0.0005205749999941389,580.0
400,0.4,0.0005337619999927767,580.0
410,0.4,0.0005476609999917059,582.0
420,0.4,0.0005603469999915234,582.0
430,0.4,0.0005730859999921734,584.0
440,0.4,0.0005868869999936521,586.0
450,0.4,0.0005996879999941029,588.0
460,0.4,0.0006130169999938317,588.0
470,0.4,0.0006276829999940503,592.0
480,0.4,0.0006406729999941518,592.0
490,0.4,0.0006531819999953115,592.0
500,0.4,0.0006662209999959146,594.0
510,0.4,0.0006791069999962929,600.0
520,0.4,0.0006921299999973485,602.0
530,0.4,0.0007065919999966752,602.0
540,0.4,0.0007200939999982836,606.0
550,0.4,0.0007330019999987059,606.0
560,0.4,0.0007466149999988403,606.0
570,0.4,0.0007597529999987529,608.0
580,0.4,0.0007727499999994336,608.0
590,0.4,0.0007878299999983795,612.0
600,0.4,0.0008008679999988999,612.0
610,0.4,0.0008135879999979778,616.0
620,0.4,0.000826292999997591,616.0
630,0.4,0.000839486999996808,620.0
640,0.4,0.0008537749999959487,624.0
650,0.4,0.0008676009999959433,624.0
660,0.4,0.0008817059999959298,626.0
670,0.4,0.000895044999996486,626.0
680,0.4,0.0009082769999970708,626.0
690,0.4,0.0009213759999973092,626.0
700,0.4,0.000934740999996464,626.0
710,0.4,0.0009479559999974185,628.0
720,0.4,0.0009628449999983246,628.0
730,0.4,0.0009764279999977532,628.0
740,0.4,0.0009893529999978057,634.0
750,0.4,0.0010026829999976172,634.0
760,0.4,0.0010157219999982203,634.0
770,0.4,0.0010307599999990202,636.0
780,0.4,0.0010447039999998964,638.0
790,0.4,0.0010585199999990635,638.0
800,0.4,0.0010724459999984504,640.0
810,0.4,0.0010866099999979895,640.0
820,0.4,0.0011006449999992896,640.0
830,0.4,0.0011144609999984567,642.0
840,0.4,0.0011301119999984621,644.0
850,0.4,0.0011434339999976117,646.0
860,0.4,0.0011563939999987838,648.0
870,0.4,0.0011698089999985228,648.0
880,0.4,0.0011827699999980013,650.0
890,0.4,0.0011968629999969949,650.0
900,0.4,0.00121087199999792,654.0
910,0.4,0.0012247199999979586,658.0
920,0.4,0.0012389969999979655,658.0
930,0.4,0.0012523299999980253,658.0
940,0.4,0.0012661999999981077,660.0
950,0.4,0.0012799049999987488,660.0
960,0.4,0.0012952909999999207,660.0
970,0.4,0.001310432000000361,660.0
980,0.4,0.0013235460000000643,662.0
990,0.4,0.0013365919999994702,664.0
1000,0.4,0.0013500939999993022,664.0
1010,0.4,0.0013636990000005511,668.0
1020,0.4,0.0013770740000005333,668.0
1030,0.4,0.0013917860000010052,668.0
