iterations,fevals,time,fitness
0,2907725,4.697514780999995,848.0
10,2909916,9.70661253999998,848.0
20,2912107,14.448092947999982,848.0
30,2914298,19.29622740299996,850.0
40,2916489,24.32098053599995,848.0
50,2918680,29.181133969999962,850.0
60,2920871,33.923920229999965,850.0
70,2923062,38.76500335299997,850.0
80,2925253,43.47618168899996,850.0
90,2927444,48.39153383699997,850.0
100,2929635,53.43958191300001,850.0
110,2931826,58.39899581300003,850.0
120,2934017,63.68280476900006,850.0
130,2936208,68.83937285600004,850.0
140,2938399,73.79088299900005,854.0
150,2940590,78.75042835100001,854.0
160,2942781,83.69323164099998,854.0
170,2944972,88.890403942,854.0
180,2947163,94.11872032799997,854.0
190,2949354,99.40547963899999,856.0
