iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.0787095743926,0.0768811742784,0.081074320282,0.933423913043,0.934782608696,0.917748917749,0.020371865
10,0.0725884443024,0.0724581604821,0.0748032806115,0.964673913043,0.967391304348,0.95670995671,0.246588827
20,0.0526479752325,0.0537306287215,0.0540288323656,1.0,1.0,1.0,0.472411084
30,0.0476819786329,0.048508308076,0.0484255745131,1.0,1.0,1.0,0.690903328
40,0.0490173308215,0.0496087255854,0.0499956007457,0.998641304348,1.0,0.991341991342,0.909673442
50,0.040831228909,0.0406336612202,0.0417161643153,0.997282608696,1.0,1.0,1.127014311
60,0.0496885103477,0.0490833398653,0.0510870848754,0.997282608696,0.994565217391,1.0,1.349945312
70,0.0401191321853,0.0398706979517,0.0417672304781,1.0,1.0,1.0,1.571395494
80,0.0414055927378,0.0406577496822,0.0419754891503,0.998641304348,1.0,1.0,1.795819827
90,0.0424334486065,0.0422255522442,0.0430326969433,1.0,1.0,1.0,2.016760063
100,0.0427098785131,0.0420232360066,0.0430043410196,0.998641304348,1.0,1.0,2.241969484
110,0.0403293815837,0.0404791247803,0.0409419537095,0.995923913043,0.994565217391,1.0,2.499287359
120,0.0403397727549,0.0381913498806,0.0419990618472,0.993206521739,0.989130434783,0.987012987013,2.769682479
130,0.019869336911,0.0199353727601,0.0204902372419,1.0,1.0,1.0,3.003035772
140,0.0197634357431,0.0198449725465,0.0207347513554,1.0,1.0,1.0,3.220098245
150,0.0198124073945,0.019728379868,0.0204801048493,1.0,1.0,1.0,3.443186582
160,0.0198129533919,0.019969518169,0.0205420611393,1.0,1.0,1.0,3.667541298
170,0.0197104098792,0.0198196391554,0.0205357082853,1.0,1.0,1.0,3.88868487
180,0.0202672190721,0.0204540831772,0.0212791568788,1.0,1.0,1.0,4.111656844
190,0.0198822528998,0.0199630532626,0.0206331356233,1.0,1.0,1.0,4.332539421
200,0.0202451958292,0.0206564146528,0.021002935709,1.0,1.0,1.0,4.552632054
210,0.0196034000198,0.0197155318524,0.0200232322318,1.0,1.0,1.0,4.778023057
220,0.0199440669502,0.0201456937227,0.0208242888993,1.0,1.0,1.0,4.998753304
230,0.0200741548701,0.0200972210187,0.0206411463426,1.0,1.0,1.0,5.221761895
240,0.0195941747445,0.0197099049781,0.019948162018,1.0,1.0,1.0,5.448941489
250,0.00899211116267,0.0090728322349,0.00944990478658,1.0,1.0,1.0,5.660385143
260,0.0089677506288,0.00900410908725,0.00932175770666,1.0,1.0,1.0,5.885170472
270,0.00897011328673,0.00886124893747,0.00934858205377,1.0,1.0,1.0,6.109992613
280,0.00464889166875,0.00463785801135,0.00474470314709,1.0,1.0,1.0,6.333286127
290,0.00464776901498,0.00463437143216,0.00474293606711,1.0,1.0,1.0,6.55251137
300,0.00464776901498,0.00463437143216,0.00474293606711,1.0,1.0,1.0,6.770262049
310,0.00461374282049,0.00461148670711,0.00474896815374,1.0,1.0,1.0,6.997886411
320,0.00229706491694,0.00230757024342,0.00238914038421,1.0,1.0,1.0,7.226316764
330,0.00229780804361,0.00230424718972,0.00238218334753,1.0,1.0,1.0,7.452658963
340,0.00228513953585,0.00228286749733,0.00236093946698,1.0,1.0,1.0,7.672660386
350,0.00238913653452,0.00242820908572,0.00247730007477,1.0,1.0,1.0,7.891605115
360,0.00232953332472,0.00234807060524,0.00238795775595,1.0,1.0,1.0,8.112805029
370,0.00119854381669,0.00119647789895,0.00123021408293,1.0,1.0,1.0,8.333875798
380,0.00123694576786,0.00123921720189,0.00127327816024,1.0,1.0,1.0,8.562825073
390,0.00120374012263,0.0012032434268,0.00124057549907,1.0,1.0,1.0,8.773079907
400,0.00101503637528,0.00104325856152,0.00106996362956,1.0,1.0,1.0,8.997215196
410,0.000717841886047,0.000747951710961,0.00076810325423,1.0,1.0,1.0,9.224978857
420,0.000675079618533,0.000690877218709,0.000732380819269,1.0,1.0,1.0,9.44230763
430,0.000262807887059,0.000268987752184,0.000284903756453,1.0,1.0,1.0,9.665075205
440,0.000195487507413,0.000194437620584,0.000214564976804,1.0,1.0,1.0,9.89058167
450,0.000194744191814,0.000196680099819,0.000216317099202,1.0,1.0,1.0,10.110220771
460,0.000196245971358,0.000198431798186,0.000215157293839,1.0,1.0,1.0,10.337792604
470,0.000195079558823,0.000196266636974,0.000215978626962,1.0,1.0,1.0,10.565387566
480,0.000183005822511,0.000185899166051,0.000203803711656,1.0,1.0,1.0,10.798662036
490,7.96229797642e-05,8.12493431766e-05,8.9530801549e-05,1.0,1.0,1.0,11.028481435
500,6.45182144418e-05,6.73268046305e-05,7.43160982747e-05,1.0,1.0,1.0,11.257065694
510,3.62021185008e-05,3.72962884844e-05,3.99949257139e-05,1.0,1.0,1.0,11.474382199
520,3.89883039371e-05,4.04752772616e-05,4.40484826469e-05,1.0,1.0,1.0,11.69168297
530,3.71267531781e-05,3.82859137407e-05,4.2559929881e-05,1.0,1.0,1.0,11.909785247
540,3.52872688328e-05,3.61564588064e-05,3.77980969738e-05,1.0,1.0,1.0,12.129199801
550,1.73198546349e-05,1.7986998882e-05,1.90790492599e-05,1.0,1.0,1.0,12.341274619
560,1.62523212975e-05,1.67345409919e-05,1.78485302339e-05,1.0,1.0,1.0,12.565089225
570,1.58997296954e-05,1.61610573881e-05,1.73221669865e-05,1.0,1.0,1.0,12.786384707
580,7.77858345736e-06,7.83115096079e-06,8.58353527918e-06,1.0,1.0,1.0,13.010758624
590,8.75115326632e-06,8.73090337771e-06,9.60524554838e-06,1.0,1.0,1.0,13.231210382
600,7.77858345736e-06,7.83115096079e-06,8.58353527918e-06,1.0,1.0,1.0,13.453754143
610,7.64631775446e-06,7.48257774435e-06,7.99296320319e-06,1.0,1.0,1.0,13.674180358
620,5.01575734166e-06,4.65019401252e-06,5.63781887126e-06,1.0,1.0,1.0,13.890905852
630,5.24905675788e-06,4.7743433971e-06,5.74780477024e-06,1.0,1.0,1.0,14.115722804
640,5.09294491088e-06,4.72474775145e-06,5.77487458412e-06,1.0,1.0,1.0,14.335137344
650,5.05726652802e-06,4.67813093009e-06,5.65219487163e-06,1.0,1.0,1.0,14.555022067
660,5.01575734166e-06,4.65019401252e-06,5.63781887126e-06,1.0,1.0,1.0,14.774547108
670,2.92749516465e-06,2.65234816057e-06,3.44693300098e-06,1.0,1.0,1.0,14.994864695
680,1.05483761656e-06,9.32687154674e-07,1.38656412484e-06,1.0,1.0,1.0,15.218544499
690,1.1991478272e-06,1.00611835109e-06,1.52129057191e-06,1.0,1.0,1.0,15.440047913
700,1.13086526796e-06,1.01464090273e-06,1.33303952157e-06,1.0,1.0,1.0,15.651589993
710,1.02078451886e-06,9.16415697352e-07,1.18144076074e-06,1.0,1.0,1.0,15.871669252
720,6.26381304668e-07,5.58972848242e-07,7.26757021352e-07,1.0,1.0,1.0,16.092318401
730,6.37182335172e-07,5.72175718487e-07,7.2575809435e-07,1.0,1.0,1.0,16.315069381
740,5.94399788411e-07,5.30811481053e-07,7.1132317277e-07,1.0,1.0,1.0,16.527796759
750,2.21806650725e-07,2.07302002001e-07,2.57988451567e-07,1.0,1.0,1.0,16.7421452
760,1.06588090105e-07,9.78219597267e-08,1.22990158741e-07,1.0,1.0,1.0,16.962718147
770,1.08842124361e-07,1.00578868545e-07,1.23386235728e-07,1.0,1.0,1.0,17.182988211
780,1.00517496788e-07,9.36694850439e-08,1.04793548141e-07,1.0,1.0,1.0,17.403996389
790,5.6654330793e-08,5.23094120494e-08,6.40218551357e-08,1.0,1.0,1.0,17.626862443
800,2.96581228553e-08,3.05253279125e-08,4.42449535101e-08,1.0,1.0,1.0,17.8509489
810,2.53044138442e-08,2.40012429531e-08,2.87167167248e-08,1.0,1.0,1.0,18.06565409
820,3.16717503294e-08,3.08452998161e-08,3.63477927159e-08,1.0,1.0,1.0,18.287677581
830,1.41926425052e-08,1.39831718772e-08,2.0192046455e-08,1.0,1.0,1.0,18.517801647
840,1.41667826154e-08,1.39744784224e-08,2.02005130437e-08,1.0,1.0,1.0,18.740892802
850,6.65860983039e-09,6.39853004611e-09,1.01803008374e-08,1.0,1.0,1.0,18.960250743
860,6.58828236562e-09,6.34766234216e-09,1.01138918061e-08,1.0,1.0,1.0,19.177892916
870,4.90239522417e-09,4.9016495151e-09,7.29420562576e-09,1.0,1.0,1.0,19.401648744
880,2.57947213774e-09,2.71230938785e-09,5.83462390267e-09,1.0,1.0,1.0,19.620181621
890,1.68588708594e-09,1.82103773131e-09,5.49179718415e-09,1.0,1.0,1.0,19.841421134
900,3.12089581114e-10,3.13439341281e-10,8.05545395816e-09,1.0,1.0,1.0,20.055776408
910,2.31605383241e-10,2.39274532405e-10,5.71748332333e-09,1.0,1.0,1.0,20.274456849
920,2.44522123375e-10,2.49004047327e-10,2.2325590467e-09,1.0,1.0,1.0,20.495039642
930,1.18475364313e-10,1.27874570508e-10,3.01092788016e-09,1.0,1.0,1.0,20.718157509
940,9.50286768673e-11,1.02392177144e-10,3.75349824601e-09,1.0,1.0,1.0,20.93734358
950,5.69765618073e-11,6.74058863938e-11,1.7526092291e-09,1.0,1.0,1.0,21.153660526
960,5.51489574797e-11,5.50351558806e-11,1.78062661965e-09,1.0,1.0,1.0,21.374672553
970,5.47248240477e-11,5.5294119621e-11,2.78903850943e-09,1.0,1.0,1.0,21.598573174
980,5.45782107693e-11,5.58078492706e-11,2.78690050239e-09,1.0,1.0,1.0,21.826450306
990,1.67776477789e-11,1.81666364373e-11,7.99653155266e-10,1.0,1.0,1.0,22.048781432
1000,3.90507607111e-12,4.60688165637e-12,4.3632919116e-10,1.0,1.0,1.0,22.266246355
1010,1.65349245504e-12,1.87117820013e-12,1.7490277305e-10,1.0,1.0,1.0,22.486108235
1020,2.30050111243e-13,2.07881111202e-13,8.29894534629e-12,1.0,1.0,1.0,22.71452577
1030,2.89576224444e-13,2.7492742904e-13,8.58428744491e-13,1.0,1.0,1.0,22.93324507
1040,2.82774201557e-13,3.02170950495e-13,2.95533783183e-11,1.0,1.0,1.0,23.17193224
1050,2.90631871023e-13,2.99933978034e-13,2.5992864642e-11,1.0,1.0,1.0,23.389194396
1060,7.56228325234e-13,1.92965982732e-13,1.34977760139e-11,1.0,1.0,1.0,23.615335505
1070,6.87606329284e-14,7.39130455153e-14,1.4412672123e-11,1.0,1.0,1.0,23.838945414
1080,1.01793805728e-14,1.15536644881e-14,2.54993248647e-12,1.0,1.0,1.0,24.059432488
1090,5.21596670605e-15,6.01235485332e-15,2.918272321e-12,1.0,1.0,1.0,24.28748643
1100,5.21596670605e-15,6.01235485332e-15,2.918272321e-12,1.0,1.0,1.0,24.508123866
1110,2.46177453567e-15,3.11282024267e-15,7.75322830022e-10,1.0,1.0,1.0,24.73624316
1120,2.3336899714e-15,2.77878259117e-15,2.26195268116e-12,1.0,1.0,1.0,24.961890976
1130,7.40436087426e-16,8.9323683064e-16,1.00458865074e-12,1.0,1.0,1.0,25.18562819
1140,6.58218976832e-16,8.06261972159e-16,8.97112267511e-13,1.0,1.0,1.0,25.399883061
1150,4.74550247551e-16,6.02038749991e-16,1.58306134957e-13,1.0,1.0,1.0,25.614816202
1160,5.23981249088e-16,7.52012892777e-16,2.06183094038e-13,1.0,1.0,1.0,25.835818533
1170,3.06632810007e-16,4.92094018975e-16,6.58854152366e-13,1.0,1.0,1.0,26.05625199
1180,1.65414705319e-16,2.07323573185e-16,2.25852618534e-13,1.0,1.0,1.0,26.282183091
1190,1.65364384679e-16,1.9971400345e-16,2.15060245705e-13,1.0,1.0,1.0,26.498840063
1200,1.97996846906e-16,3.39350091005e-16,3.74455476179e-13,1.0,1.0,1.0,26.724244757
1210,1.69941743785e-16,2.01934722245e-16,2.08462015675e-13,1.0,1.0,1.0,26.954358544
1220,1.6857884022e-16,2.00009586488e-16,1.1892004166e-13,1.0,1.0,1.0,27.178368877
1230,1.66317139172e-16,1.98451607252e-16,1.18903226208e-13,1.0,1.0,1.0,27.402544289
1240,1.78464197681e-16,2.0150683841e-16,4.26967796653e-14,1.0,1.0,1.0,27.62792233
1250,1.02575378191e-16,1.22029771764e-16,7.3159125459e-14,1.0,1.0,1.0,27.847857358
1260,5.03944942782e-17,4.38816295064e-17,8.2478394908e-16,1.0,1.0,1.0,28.067519662
1270,5.89575876121e-17,5.5251934093e-17,1.33527269761e-15,1.0,1.0,1.0,28.291956395
1280,3.32381006836e-17,3.06565995937e-17,2.93474000337e-16,1.0,1.0,1.0,28.521363667
1290,3.53282270368e-17,3.1582399484e-17,5.26119873349e-16,1.0,1.0,1.0,28.745809253
1300,1.34021956673e-17,1.27593230087e-17,1.23846378998e-15,1.0,1.0,1.0,28.971982728
1310,1.32264044487e-17,1.7030099837e-17,7.96735678563e-12,1.0,1.0,1.0,29.184918031
1320,8.04444291384e-18,9.78299130945e-18,1.21563793112e-17,1.0,1.0,1.0,29.405853677
1330,7.54005115413e-18,6.42046398919e-18,1.09210249326e-17,1.0,1.0,1.0,29.630388281
1340,8.6780053415e-18,2.55274788932e-17,1.10683908895e-13,1.0,1.0,1.0,29.856804651
1350,3.55152654572e-18,3.52932568504e-18,2.38006893558e-16,1.0,1.0,1.0,30.070632252
1360,1.37799587042e-18,1.41214214792e-18,2.22513602335e-16,1.0,1.0,1.0,30.290827959
1370,1.38075126498e-18,1.3491747219e-18,1.16221617811e-16,1.0,1.0,1.0,30.509983378
1380,2.52410005839e-19,2.75238342229e-19,1.04459822391e-16,1.0,1.0,1.0,30.726002471
1390,1.07019354262e-19,1.0885855823e-19,3.78740008075e-17,1.0,1.0,1.0,30.945826242
1400,1.07019354262e-19,1.0885855823e-19,3.78740008075e-17,1.0,1.0,1.0,31.162711472
1410,1.07019354262e-19,1.0885855823e-19,3.78740008075e-17,1.0,1.0,1.0,31.384094438
