iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
400,0.00670840224914,0.00658967422775,0.00724600639209,1.0,1.0,1.0,6.584332154
410,0.00626708493711,0.0063832306428,0.00659477058305,1.0,1.0,1.0,6.747781457
420,0.00601766582963,0.0056494301851,0.00639948177391,0.998641304348,1.0,1.0,6.917354525
430,0.00458837409802,0.00487739234522,0.00528481914048,1.0,1.0,1.0,7.081634057
440,0.00435433884,0.00429912730107,0.00486953205521,1.0,1.0,1.0,7.244843076
450,0.00458348756191,0.00449761407938,0.00507794817827,1.0,1.0,1.0,7.409159427
460,0.00365888209978,0.00356370991998,0.00421015214673,1.0,1.0,1.0,7.576779432
470,0.00296106299136,0.00296861243382,0.00329852259308,1.0,1.0,1.0,7.746801782
480,0.00238046178349,0.00235372354173,0.00269318613412,1.0,1.0,1.0,7.909781185
490,0.00278782590452,0.00279369966992,0.00303880374867,1.0,1.0,1.0,8.069003557
500,0.00243270774331,0.00242604800288,0.00271077397774,1.0,1.0,1.0,8.245231555
510,0.00176380374419,0.00170248522453,0.00202089884153,1.0,1.0,1.0,8.407178955
520,0.000530741973929,0.000519680937841,0.000634432672658,1.0,1.0,1.0,8.574485338
530,0.000566292837097,0.000557249750455,0.00067351046513,1.0,1.0,1.0,8.743275097
540,0.000513110376894,0.000502559979737,0.000611611829603,1.0,1.0,1.0,8.915026707
550,0.00054096979202,0.000529978224259,0.000644254912903,1.0,1.0,1.0,9.072530624
560,0.000517471782214,0.000505026383011,0.000599846985433,1.0,1.0,1.0,9.248137897
570,0.000412997771203,0.000391408184787,0.000571387770914,1.0,1.0,1.0,9.412174076
580,0.0003667784814,0.000346768239424,0.000520725944276,1.0,1.0,1.0,9.585217351
590,0.000252134479513,0.000237025030977,0.00035641679443,1.0,1.0,1.0,9.752438871
600,0.000211489017333,0.000198146008821,0.000298851488967,1.0,1.0,1.0,9.915330518
610,0.000218970566313,0.000207691933448,0.000308608848184,1.0,1.0,1.0,10.077864414
620,0.000174141675461,0.000164084242538,0.000242274349009,1.0,1.0,1.0,10.242663173
630,0.000173109997633,0.000163134118657,0.000241340790951,1.0,1.0,1.0,10.41008242
640,0.000405435879465,0.000272287020426,0.000467419332685,1.0,1.0,1.0,10.570500235
650,8.62901561705e-05,8.35835124028e-05,0.00014450215019,1.0,1.0,1.0,10.736260705
660,5.45755626644e-05,5.38873718137e-05,8.00902634325e-05,1.0,1.0,1.0,10.901636975
670,5.35016812e-05,3.94644379043e-05,5.86083867221e-05,1.0,1.0,1.0,11.068586766
680,1.35080729645e-05,1.28317626692e-05,2.45785407773e-05,1.0,1.0,1.0,11.234736111
690,2.34471035866e-05,2.31450992759e-05,3.46192813632e-05,1.0,1.0,1.0,11.400725625
700,1.42395586203e-05,1.49224100005e-05,3.30607955698e-05,1.0,1.0,1.0,11.566525631
710,1.31299688787e-05,1.2342943592e-05,2.63595885456e-05,1.0,1.0,1.0,11.730628844
720,1.1909882116e-05,1.36627810028e-05,3.49273073667e-05,1.0,1.0,1.0,11.888770827
730,7.68124477185e-06,7.56997334012e-06,3.42279947134e-05,1.0,1.0,1.0,12.049396455
740,3.96206676157e-06,3.60759097961e-06,5.23167457521e-05,1.0,1.0,1.0,12.214857001
750,1.01473251041e-05,1.21101549241e-05,0.000120027190174,1.0,1.0,1.0,12.386754213
760,2.8307853811e-06,3.27455484911e-06,3.92349278412e-05,1.0,1.0,1.0,12.554332357
770,1.36069299593e-06,1.57531387956e-06,1.97464387794e-05,1.0,1.0,1.0,12.722354047
780,1.42559516009e-06,1.67497571966e-06,1.91857905343e-05,1.0,1.0,1.0,12.886387786
790,6.72160426046e-07,8.14551822772e-07,9.91505678576e-06,1.0,1.0,1.0,13.052874098
800,4.53028474631e-07,5.74549442425e-07,5.85266745689e-06,1.0,1.0,1.0,13.215684736
810,2.12571698888e-07,3.98053725505e-07,1.17233436615e-05,1.0,1.0,1.0,13.377737897
820,8.73214913573e-08,1.63980753185e-07,4.92533976298e-06,1.0,1.0,1.0,13.538845206
830,7.21490118335e-07,1.53346313513e-06,7.64002703374e-06,1.0,1.0,1.0,13.709131482
840,7.65389039192e-08,7.20222506985e-08,4.40389090659e-06,1.0,1.0,1.0,13.874061008
850,7.98135990732e-08,7.06747059145e-08,4.41176071553e-06,1.0,1.0,1.0,14.037113931
860,4.36581493662e-08,1.56656309089e-07,2.14944006511e-06,1.0,1.0,1.0,14.202354943
870,2.95723595673e-08,4.29659463126e-08,1.58726876491e-06,1.0,1.0,1.0,14.366229943
880,2.60419725297e-08,4.45679765956e-08,1.71204460796e-06,1.0,1.0,1.0,14.523807356
890,1.87425016887e-08,3.46079498878e-08,8.38191302079e-07,1.0,1.0,1.0,14.692082989
900,1.49584573824e-08,1.92746000532e-08,7.8285584917e-07,1.0,1.0,1.0,14.857689654
910,1.48264688152e-08,1.69211771098e-08,7.78695134995e-07,1.0,1.0,1.0,15.02596441
920,9.40403305232e-09,1.36655679901e-08,8.59471630381e-07,1.0,1.0,1.0,15.189555588
930,9.39162859759e-09,3.48421307122e-08,1.18902506635e-06,1.0,1.0,1.0,15.381243067
940,3.13577766295e-09,4.83162448559e-09,3.44352507258e-07,1.0,1.0,1.0,15.549242293
950,3.30105319939e-09,6.40905507555e-09,3.36949143839e-07,1.0,1.0,1.0,15.714072644
960,2.48191159239e-09,3.39174238127e-09,3.51539247524e-07,1.0,1.0,1.0,15.877734707
970,1.7851779454e-09,2.34995729969e-09,9.27918986302e-07,1.0,1.0,1.0,16.041069817
980,7.39900732465e-10,8.25919197131e-10,1.39782074689e-06,1.0,1.0,1.0,16.205703443
990,4.09421658577e-10,4.53299916507e-10,6.51417696328e-07,1.0,1.0,1.0,16.361984143
1000,2.10126883263e-10,1.95848258772e-10,2.81963143791e-07,1.0,1.0,1.0,16.527233198
1010,2.36735989554e-10,2.27787323281e-10,2.47704075424e-07,1.0,1.0,1.0,16.690311384
1020,4.01908918581e-10,4.39803811631e-10,6.85065403591e-07,1.0,1.0,1.0,16.855201124
1030,2.10126883263e-10,1.95848258772e-10,2.81963143791e-07,1.0,1.0,1.0,17.024603775
1040,2.10309740431e-10,1.95927108273e-10,2.84281330394e-07,1.0,1.0,1.0,17.190045531
1050,2.98444583661e-10,1.15556565052e-10,1.1864681852e-07,1.0,1.0,1.0,17.357098245
1060,8.4715449172e-11,7.39340255866e-11,7.56458418769e-08,1.0,1.0,1.0,17.519046686
1070,6.6663149641e-11,6.2993673993e-11,7.58546400406e-08,1.0,1.0,1.0,17.680394933
1080,6.6663149641e-11,6.2993673993e-11,7.58546400406e-08,1.0,1.0,1.0,17.84849555
1090,6.6663149641e-11,6.2993673993e-11,7.58546400406e-08,1.0,1.0,1.0,18.012160337
1100,3.64959008463e-11,3.43362995639e-11,1.38795638359e-07,1.0,1.0,1.0,18.176514737
1110,3.67189326256e-11,3.46016807887e-11,1.39120390586e-07,1.0,1.0,1.0,18.34322417
1120,3.03690475909e-11,2.38916577011e-11,9.2119852703e-08,1.0,1.0,1.0,18.507234644
1130,2.70846612813e-11,2.0109044287e-11,8.57027842938e-08,1.0,1.0,1.0,18.675806943
1140,3.93445077439e-11,4.51048121375e-11,8.54104479204e-08,1.0,1.0,1.0,18.846457107
1150,2.96617808497e-11,2.29927740724e-11,8.99325084332e-08,1.0,1.0,1.0,19.012175707
1160,2.75465432425e-11,2.04553462976e-11,9.18108808786e-08,1.0,1.0,1.0,19.184225085
1170,1.37341289691e-11,1.05152865725e-11,4.68105644936e-08,1.0,1.0,1.0,19.346343773
1180,8.30983128295e-12,6.39397239592e-12,2.73060077729e-08,1.0,1.0,1.0,19.703838174
1190,5.75494640846e-12,3.09660752092e-12,1.03554335073e-08,1.0,1.0,1.0,19.922568738
1200,1.08128502639e-12,1.03011037815e-12,1.12354167882e-08,1.0,1.0,1.0,20.087609062
1210,1.08128502639e-12,1.03011037815e-12,1.12354167882e-08,1.0,1.0,1.0,20.253163733
1220,6.34494844632e-13,6.26789511202e-13,1.92555628334e-08,1.0,1.0,1.0,20.420844454
1230,7.98574719389e-13,6.06990154391e-13,1.10334621167e-08,1.0,1.0,1.0,20.599198344
1240,2.48653139804e-13,2.35776825165e-13,7.4102165916e-09,1.0,1.0,1.0,20.768981575
1250,1.1949857129e-13,1.15710884048e-13,1.52738590016e-08,1.0,1.0,1.0,20.935846056
1260,1.03398677063e-13,6.04735597194e-14,6.82049778037e-09,1.0,1.0,1.0,21.102690896
1270,8.87267658901e-14,5.21138149677e-14,5.9387114374e-09,1.0,1.0,1.0,21.271205123
1280,7.23741263765e-14,4.0828364376e-14,4.76892324676e-09,1.0,1.0,1.0,21.440953619
1290,7.85064583408e-14,4.34400415273e-14,5.43278345548e-09,1.0,1.0,1.0,21.603111354
1300,5.79414535554e-14,3.2687871649e-14,3.86585560724e-09,1.0,1.0,1.0,21.769070928
1310,4.44653650719e-14,2.13327692437e-14,2.46002493738e-09,1.0,1.0,1.0,21.935372626
1320,3.82522713979e-14,2.41234346002e-14,2.76259715807e-09,1.0,1.0,1.0,22.0993812
1330,2.03076954476e-14,1.30711269451e-14,1.46302976296e-09,1.0,1.0,1.0,22.268959314
1340,2.21272333136e-14,1.42677063227e-14,1.45637448454e-09,1.0,1.0,1.0,22.432238391
1350,1.25199991969e-14,8.05292946738e-15,9.02990450188e-10,1.0,1.0,1.0,22.59768188
1360,9.05319855436e-15,5.4575493838e-15,1.21667703731e-09,1.0,1.0,1.0,22.762382568
1370,4.23943559855e-15,2.7433488271e-15,5.46464585246e-10,1.0,1.0,1.0,22.929334135
1380,4.05932962653e-15,2.40375948768e-15,5.57300783335e-10,1.0,1.0,1.0,23.095102866
1390,4.08816195221e-15,2.46446919756e-15,5.49682297696e-10,1.0,1.0,1.0,23.258902765
1400,4.85105177151e-15,3.73040034973e-15,5.67538600528e-10,1.0,1.0,1.0,23.419671755
1410,4.11542922856e-15,2.4840299301e-15,5.49683638175e-10,1.0,1.0,1.0,23.59241466
1420,2.26157852054e-15,1.31518389729e-15,2.74205104979e-10,1.0,1.0,1.0,23.766123685
1430,2.01453974304e-15,1.52771434263e-15,4.8986671997e-10,1.0,1.0,1.0,23.941425424
1440,3.61451228432e-15,3.35419729031e-15,4.29480525445e-10,1.0,1.0,1.0,24.106241373
1450,8.73744361685e-16,6.56393466588e-16,2.0169273391e-10,1.0,1.0,1.0,24.271388291
1460,1.05866912349e-15,5.81075853296e-16,1.33490291798e-10,1.0,1.0,1.0,24.435928242
1470,9.64845752617e-16,4.59276062508e-16,1.3389090408e-10,1.0,1.0,1.0,24.60693035
1480,5.79692613618e-16,2.70251164435e-16,8.5723464469e-11,1.0,1.0,1.0,24.772320893
1490,5.1836625202e-16,2.00899870852e-16,8.68039049977e-11,1.0,1.0,1.0,24.94125311
1500,5.76166713869e-16,2.6539060718e-16,8.72590198143e-11,1.0,1.0,1.0,25.111560041
1510,2.29480826192e-16,1.52330244395e-16,9.18134077376e-11,1.0,1.0,1.0,25.281328921
1520,9.93110894711e-17,7.28385453924e-17,1.03742399171e-10,1.0,1.0,1.0,25.456488578
1530,9.93110894711e-17,7.28385453924e-17,1.03742399171e-10,1.0,1.0,1.0,25.618433404
1540,9.29044262054e-17,6.18724798139e-17,1.03745402107e-10,1.0,1.0,1.0,25.797406713
1550,9.58570543806e-17,6.90558373384e-17,1.05293417133e-10,1.0,1.0,1.0,25.968185214
1560,8.95756817993e-17,5.62500539549e-17,1.03752595959e-10,1.0,1.0,1.0,26.136452595
1570,6.38451383425e-17,3.99825500368e-17,7.38927208816e-11,1.0,1.0,1.0,26.30666011
1580,4.24451383647e-17,3.01598619213e-17,4.57773007895e-11,1.0,1.0,1.0,26.482433024
1590,1.78360862756e-17,1.09197284244e-17,9.7216163568e-11,1.0,1.0,1.0,26.655325537
1600,7.63641800596e-18,8.33095573466e-18,6.62741759402e-11,1.0,1.0,1.0,26.82201816
1610,9.5300557828e-18,7.23189682366e-18,4.4368961288e-11,1.0,1.0,1.0,26.98742592
1620,9.5300557828e-18,7.23189682366e-18,4.4368961288e-11,1.0,1.0,1.0,27.148452605
1630,8.69714537023e-18,5.48803824996e-18,4.91619599165e-11,1.0,1.0,1.0,27.314625613
1640,8.51791630632e-18,5.44201415976e-18,4.22904863135e-11,1.0,1.0,1.0,27.482733507
1650,7.91379621117e-18,4.65284544815e-18,4.45573041503e-11,1.0,1.0,1.0,27.648827891
1660,8.34038627786e-18,5.15554842388e-18,4.46083247892e-11,1.0,1.0,1.0,27.813697552
1670,4.34536578604e-18,2.69973243715e-18,8.07369479736e-11,1.0,1.0,1.0,27.973114576
1680,2.39718913894e-18,1.53814387903e-18,1.74895036982e-17,1.0,1.0,1.0,28.141119516
1690,2.39718913894e-18,1.53814387903e-18,1.74895036982e-17,1.0,1.0,1.0,28.31645743
1700,8.3716811238e-19,4.74273956623e-19,1.65547715256e-11,1.0,1.0,1.0,28.502807744
1710,5.23908708134e-19,2.96545699679e-19,1.03429206666e-11,1.0,1.0,1.0,28.714455926
1720,2.29586472174e-19,1.31565468667e-19,4.47310299809e-12,1.0,1.0,1.0,29.060057261
1730,2.48496859485e-19,2.65747223099e-19,5.10358672671e-12,1.0,1.0,1.0,29.355520901
1740,8.68410786614e-20,4.97646328428e-20,1.69201029924e-12,1.0,1.0,1.0,29.629974261
1750,8.58027159907e-20,4.85450999917e-20,1.69201247346e-12,1.0,1.0,1.0,29.85495317
1760,8.09473642179e-20,4.34339551928e-20,1.67854902567e-12,1.0,1.0,1.0,30.029590071
1770,8.68410786614e-20,4.97646328428e-20,1.69201029924e-12,1.0,1.0,1.0,30.193666193
1780,8.14902021498e-20,4.29987181246e-20,1.68456412842e-12,1.0,1.0,1.0,30.359099705
1790,8.04369534627e-20,4.13399695014e-20,1.69188574865e-12,1.0,1.0,1.0,30.525732106
1800,4.17928895923e-20,2.27105635747e-20,4.13451838955e-12,1.0,1.0,1.0,30.695155183
1810,4.207583445e-20,2.26809221451e-20,4.17034473988e-12,1.0,1.0,1.0,30.853769518
1820,4.18332218394e-20,2.31880290216e-20,4.23400219647e-12,1.0,1.0,1.0,31.019533003
1830,6.93440333566e-21,3.69426610859e-21,4.41344060174e-12,1.0,1.0,1.0,31.215028446
1840,4.28374256675e-21,2.46815482843e-21,2.0174044753e-12,1.0,1.0,1.0,31.392641499
1850,1.6434946122e-21,9.21488857601e-22,5.12922326678e-12,1.0,1.0,1.0,31.558703147
1860,1.60433112079e-21,8.886488366e-22,5.12776857891e-12,1.0,1.0,1.0,31.722889688
1870,1.6434946122e-21,9.21488857601e-22,5.12922326678e-12,1.0,1.0,1.0,31.8832077
1880,8.57514785296e-22,5.03017209976e-22,9.89193804433e-12,1.0,1.0,1.0,32.045653695
1890,8.47040888131e-22,4.60178742149e-22,7.5841536281e-12,1.0,1.0,1.0,32.21878984
1900,8.67520959113e-22,5.20916759644e-22,9.89192079075e-12,1.0,1.0,1.0,32.379983443
1910,3.39912281548e-22,1.96564067577e-22,3.94988852329e-12,1.0,1.0,1.0,32.54121216
1920,2.40906567181e-22,1.29570373672e-22,6.83347964141e-12,1.0,1.0,1.0,32.708472567
1930,2.66810867484e-22,1.80602034396e-22,4.6469934832e-12,1.0,1.0,1.0,32.878876911
1940,2.76254710775e-22,1.54727413698e-22,4.34541558373e-12,1.0,1.0,1.0,33.045932847
1950,2.34313112949e-22,1.34086160563e-22,4.34021191036e-12,1.0,1.0,1.0,33.206989051
1960,2.32690303451e-22,1.37309333412e-22,4.34023438906e-12,1.0,1.0,1.0,33.371114063
1970,1.16754334331e-22,6.91042380203e-23,8.43091244874e-12,1.0,1.0,1.0,33.533829972
1980,1.16684102393e-22,6.90809532443e-23,8.43530364874e-12,1.0,1.0,1.0,33.702774087
1990,1.18245889019e-22,7.0688378478e-23,8.59784449641e-12,1.0,1.0,1.0,33.86771113
2000,1.16582114987e-22,6.82626535645e-23,1.37715238138e-11,1.0,1.0,1.0,34.031819054
2010,1.16514676536e-22,6.87333458103e-23,8.4309038624e-12,1.0,1.0,1.0,34.193151051
2020,1.16563604316e-22,6.88045354635e-23,8.43090544613e-12,1.0,1.0,1.0,34.355296346
2030,1.15068516522e-22,6.73818622496e-23,1.31576227165e-11,1.0,1.0,1.0,34.525061717
2040,5.56617603626e-23,3.2939140016e-23,1.71875805982e-11,1.0,1.0,1.0,34.688314133
2050,5.76361671362e-23,3.48197193987e-23,1.71875871819e-11,1.0,1.0,1.0,34.852747695
2060,5.56617603626e-23,3.2939140016e-23,1.71875805982e-11,1.0,1.0,1.0,35.016002897
2070,5.09501419711e-23,2.42792913754e-23,2.87986217027e-11,1.0,1.0,1.0,35.181661696
2080,5.32460387354e-23,2.70748838701e-23,2.88024193888e-11,1.0,1.0,1.0,35.347826499
2090,3.39068530763e-23,1.68370289364e-23,4.56089000695e-11,1.0,1.0,1.0,35.520244513
2100,1.19221620365e-23,6.10438702105e-24,1.60519884205e-11,1.0,1.0,1.0,35.694383802
2110,1.16997251486e-23,5.80055099093e-24,1.60519712367e-11,1.0,1.0,1.0,35.863790644
2120,1.18912916078e-23,6.07319573498e-24,1.60517926308e-11,1.0,1.0,1.0,36.031072602
2130,7.67988032436e-24,3.94991394612e-24,2.49706133732e-11,1.0,1.0,1.0,36.201785534
2140,7.48145009343e-24,3.75123271386e-24,2.49703802627e-11,1.0,1.0,1.0,36.378795695
2150,3.84633696633e-24,1.76159708413e-24,1.8403663662e-11,1.0,1.0,1.0,36.549361942
2160,1.66074148096e-24,8.35834872208e-25,1.52457536507e-11,1.0,1.0,1.0,36.720998255
2170,1.07057612663e-24,5.48166624718e-25,2.32792511926e-11,1.0,1.0,1.0,36.889548098
2180,4.207470516e-25,2.15105224393e-25,9.1630625747e-12,1.0,1.0,1.0,37.057830891
2190,4.34083693866e-25,2.19866631661e-25,9.07367616185e-12,1.0,1.0,1.0,37.221470719
2200,4.27688923767e-25,2.02459657205e-25,9.06927640689e-12,1.0,1.0,1.0,37.382251804
2210,3.62557071216e-25,1.83397525694e-25,1.06567108756e-11,1.0,1.0,1.0,37.547101389
2220,3.51197859601e-25,1.83811785789e-25,1.0766223365e-11,1.0,1.0,1.0,37.723075067
2230,1.08872217057e-25,7.03069188232e-26,6.43073570824e-12,1.0,1.0,1.0,37.899050745
2240,1.33160894915e-25,9.046009829e-26,6.46408697683e-12,1.0,1.0,1.0,38.072629018
2250,5.9288832442e-26,3.94734141283e-26,3.1679910947e-12,1.0,1.0,1.0,38.243633593
2260,2.77784603045e-26,1.97221288798e-26,4.94002969358e-12,1.0,1.0,1.0,38.415155074
2270,2.79005138203e-26,1.97607184869e-26,4.94002825378e-12,1.0,1.0,1.0,38.587332459
2280,9.7915136835e-27,6.74716818556e-27,1.304374905e-11,1.0,1.0,1.0,38.75512911
2290,9.7915136835e-27,6.74716818556e-27,1.304374905e-11,1.0,1.0,1.0,38.92259668
2300,9.7915136835e-27,6.74716818556e-27,1.304374905e-11,1.0,1.0,1.0,39.09611067
2310,7.19953171622e-27,4.96199042664e-27,9.5917133556e-12,1.0,1.0,1.0,39.280436572
2320,4.79181954405e-27,3.05136462498e-27,7.46742661692e-12,1.0,1.0,1.0,39.452503474
2330,4.58277080126e-27,2.91566996504e-27,7.15981312555e-12,1.0,1.0,1.0,39.62674328
2340,3.06075184199e-27,1.94940136985e-27,4.76961559519e-12,1.0,1.0,1.0,39.795778104
2350,3.06075184199e-27,1.94940136985e-27,4.76961559519e-12,1.0,1.0,1.0,39.964255215
2360,1.26908925923e-27,8.10166580593e-28,1.96650278363e-12,1.0,1.0,1.0,40.141365828
2370,1.27146230637e-27,8.16783071049e-28,1.96653557661e-12,1.0,1.0,1.0,40.311588461
2380,5.08077937402e-28,3.23561053856e-28,4.90458166947e-12,1.0,1.0,1.0,40.482469751
2390,2.01988350596e-28,1.244024805e-28,5.92014047875e-12,1.0,1.0,1.0,40.656040752
2400,1.00021848632e-28,6.40764596217e-29,9.54333458829e-13,1.0,1.0,1.0,40.830307025
2410,1.10024224413e-28,8.04340692753e-29,9.387387319e-13,1.0,1.0,1.0,41.000825958
2420,1.00021848632e-28,6.40764596217e-29,9.54333458829e-13,1.0,1.0,1.0,41.175883418
2430,8.61636271238e-29,4.48911158877e-29,9.54326641491e-13,1.0,1.0,1.0,41.342423626
2440,3.92074119192e-29,2.06767838829e-29,4.20459698249e-13,1.0,1.0,1.0,41.520479576
2450,3.92074119192e-29,2.06767838829e-29,4.20459698249e-13,1.0,1.0,1.0,41.688333734
2460,1.09783226614e-23,1.11944855538e-27,4.24167726232e-13,1.0,1.0,1.0,41.862078175
2470,1.99277478595e-29,1.02689914746e-29,5.16020689907e-14,1.0,1.0,1.0,42.030176894
2480,8.04489408039e-30,4.1525059267e-30,2.03735131589e-14,1.0,1.0,1.0,42.20588891
2490,6.70287260071e-30,3.37007595277e-30,4.58663818548e-15,1.0,1.0,1.0,42.374342672
2500,6.66582775691e-30,3.36042955583e-30,3.5901663753e-15,1.0,1.0,1.0,42.549071121
2510,6.18605348694e-30,3.18880407696e-30,1.5579177009e-14,1.0,1.0,1.0,42.718445581
2520,6.18605348694e-30,3.18880407696e-30,1.5579177009e-14,1.0,1.0,1.0,42.876383083
2530,5.03876864546e-30,2.54772061374e-30,3.50726698921e-15,1.0,1.0,1.0,43.047247325
2540,1.87505189942e-30,9.14532020897e-31,7.96249916323e-15,1.0,1.0,1.0,43.219474049
2550,1.83737066138e-30,8.94301382872e-31,7.96138531831e-15,1.0,1.0,1.0,43.383279075
2560,1.84088757693e-30,8.92023761373e-31,7.9678657995e-15,1.0,1.0,1.0,43.556059031
2570,1.87505189942e-30,9.14532020897e-31,7.96249916323e-15,1.0,1.0,1.0,43.724971184
2580,1.88352599118e-30,9.08637000545e-31,7.96266938657e-15,1.0,1.0,1.0,43.896598366
2590,1.97734390029e-30,9.85942153791e-31,7.96254768029e-15,1.0,1.0,1.0,44.063227821
2600,1.90432603458e-30,1.76140528549e-30,7.96205319705e-15,1.0,1.0,1.0,44.238289674
2610,9.46452216323e-31,1.66400347195e-31,1.82223191356e-14,1.0,1.0,1.0,44.403320028
2620,4.16804734399e-31,7.81090196576e-32,7.8846574766e-15,1.0,1.0,1.0,44.564326078
2630,3.31561400339e-31,8.09225520981e-32,1.10876445444e-14,1.0,1.0,1.0,44.738390962
2640,3.23221286319e-31,5.85482703094e-32,1.10065721523e-14,1.0,1.0,1.0,44.905352495
2650,3.23355264054e-31,5.94861144562e-32,1.10064179392e-14,1.0,1.0,1.0,45.072103747
2660,1.42016399377e-31,4.03272983138e-32,4.33525269462e-15,1.0,1.0,1.0,45.235884598
2670,1.29188031226e-31,2.62596361113e-32,6.66568426987e-16,1.0,1.0,1.0,45.39503057
2680,1.42552310318e-31,2.77333911992e-32,4.79421734478e-15,1.0,1.0,1.0,45.560629888
2690,9.29805482716e-32,2.06325712303e-32,3.89066993458e-15,1.0,1.0,1.0,45.723080294
2700,5.03421340246e-32,1.29958403204e-32,1.77563411317e-15,1.0,1.0,1.0,45.88525914
2710,4.16000867988e-32,8.17264185096e-33,1.722028482e-15,1.0,1.0,1.0,46.045391521
2720,4.36097528277e-32,9.64639693884e-33,1.77741232323e-15,1.0,1.0,1.0,46.205461541
2730,4.38107194306e-32,1.13881074972e-32,1.50080830596e-15,1.0,1.0,1.0,46.375235135
2740,3.12838011836e-32,5.09115393995e-33,2.19043087056e-15,1.0,1.0,1.0,46.534806967
2750,1.02193091809e-28,1.20579961736e-32,2.13870372492e-15,1.0,1.0,1.0,46.703473053
2760,3.2489600801e-32,6.43093129256e-33,5.99505314437e-15,1.0,1.0,1.0,46.871159366
2770,3.10828345807e-32,6.83286449835e-33,2.08337665168e-15,1.0,1.0,1.0,47.040306805
2780,3.0479934772e-32,6.2969535573e-33,2.13198132458e-15,1.0,1.0,1.0,47.202172245
2790,3.22216453304e-32,6.83286449835e-33,2.20054533262e-15,1.0,1.0,1.0,47.36867511
2800,2.9944023831e-32,9.51241920358e-33,2.10958001624e-15,1.0,1.0,1.0,47.537004064
