iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.103582648067,0.104372448981,0.101820987733,0.78125,0.766304347826,0.774891774892,0.0376345609999
10,0.0802114574492,0.079605793191,0.079988875716,0.941576086957,0.967391304348,0.95670995671,0.399402563
20,0.0684464529522,0.0685844992765,0.0703656850352,0.995923913043,1.0,0.987012987013,0.750913935
30,0.0615824565528,0.0616894181056,0.062037774156,1.0,1.0,1.0,1.135669602
40,0.0426573555838,0.0432975447687,0.0464187443397,0.944293478261,0.945652173913,0.935064935065,1.471019099
50,0.0476719122824,0.048238511684,0.049363844533,0.959239130435,0.951086956522,0.952380952381,1.818053037
60,0.0385554007197,0.0406771000584,0.0404869229516,0.989130434783,0.978260869565,0.961038961039,2.157909918
70,0.044326050235,0.0473401870042,0.0497102445242,0.9375,0.934782608696,0.917748917749,2.651297019
80,0.0371368455701,0.0377842401516,0.0413644882802,0.979619565217,0.983695652174,0.974025974026,3.196555227
90,0.0396400701597,0.0400046923582,0.0430530030284,0.985054347826,0.983695652174,0.969696969697,3.587626794
100,0.039129811871,0.0409854160207,0.0446960160629,0.96875,0.951086956522,0.952380952381,3.937708816
110,0.035799268075,0.0375204817236,0.0426856449399,0.940217391304,0.923913043478,0.917748917749,4.412062672
120,0.0246293055516,0.0251718348837,0.0288911835393,0.971467391304,0.978260869565,0.952380952381,4.815731207
130,0.0155810930276,0.0171130229218,0.0190036775007,0.982336956522,0.978260869565,0.969696969697,5.153477955
140,0.0156016166279,0.0154178944175,0.016445847078,0.997282608696,0.994565217391,1.0,5.502993364
150,0.0128150789813,0.0132654489871,0.0136757017893,0.998641304348,1.0,1.0,5.906356131
160,0.0172126867799,0.0185950542892,0.0225268474628,0.98097826087,0.972826086957,0.961038961039,6.363129253
170,0.00786137677655,0.00812608011319,0.00871912454331,0.998641304348,1.0,1.0,6.724352371
180,0.00770067742712,0.00732756851066,0.0108145551018,0.998641304348,1.0,0.987012987013,7.064199656
190,0.0116848851303,0.0110984170077,0.0120119555232,1.0,1.0,1.0,7.407758327
200,0.00345322987579,0.0034766861211,0.00373250226407,1.0,1.0,1.0,7.868621844
210,0.00131447355886,0.00122949660837,0.00132653454323,1.0,1.0,1.0,8.258125255
220,0.00171538894462,0.00139895455931,0.00373355165915,0.998641304348,1.0,0.987012987013,8.611926979
230,0.000851846315437,0.000942111854534,0.000830934456319,1.0,1.0,1.0,8.970760224
240,0.000820627441024,0.000710013689226,0.00082684813898,1.0,1.0,1.0,9.335673965
250,0.000718375416626,0.000663378458044,0.000760317821037,1.0,1.0,1.0,9.68911048
260,0.00056202652911,0.000548234475267,0.000551728290488,1.0,1.0,1.0,10.069052686
270,0.000436043243681,0.00040591223917,0.000501085383246,1.0,1.0,1.0,10.431745467
280,0.000242626060936,0.000239233772217,0.000260777556513,1.0,1.0,1.0,10.830553392
290,0.000230871087804,0.000228394751123,0.00029934479578,1.0,1.0,1.0,11.201202222
300,0.000189304939939,0.000198157617835,0.00019882639729,1.0,1.0,1.0,11.676417283
310,0.000116405545891,0.000114078943024,0.000151265902371,1.0,1.0,1.0,12.041043387
320,0.000100077840568,9.97658915408e-05,0.000139143474045,1.0,1.0,1.0,12.453604045
330,5.3826400966e-05,5.33664744697e-05,7.2099070262e-05,1.0,1.0,1.0,12.83198039
340,4.85455296871e-05,5.06808802511e-05,8.46015187726e-05,1.0,1.0,1.0,13.220865865
350,4.6337481097e-05,9.4435066069e-05,8.46325238577e-05,1.0,1.0,1.0,13.608965077
360,3.97912073886e-05,5.63317283457e-05,8.29153162079e-05,1.0,1.0,1.0,14.00380398
