iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.123548591227,0.119034217156,0.121996739363,0.546195652174,0.586956521739,0.549783549784,0.000527039000005
10,0.123173531846,0.118845096471,0.121645562533,0.546195652174,0.58152173913,0.554112554113,0.00567181700001
20,0.123173531846,0.118845096471,0.121645562533,0.546195652174,0.58152173913,0.554112554113,0.011239125
30,0.122097093412,0.118081486218,0.121003205456,0.547554347826,0.576086956522,0.575757575758,0.016518793
40,0.122445668714,0.118007524635,0.121121428469,0.529891304348,0.565217391304,0.558441558442,0.021697276
50,0.122445668714,0.118007524635,0.121121428469,0.529891304348,0.565217391304,0.558441558442,0.027233544
60,0.125235734019,0.120732831603,0.123884456799,0.51222826087,0.548913043478,0.536796536797,0.0325886149999
70,0.134285733662,0.127254314514,0.132007809553,0.459239130435,0.538043478261,0.467532467532,0.0385553519999
80,0.134285733662,0.127254314514,0.132007809553,0.459239130435,0.538043478261,0.467532467532,0.0435617389999
90,0.148943441901,0.137746177657,0.146253467617,0.445652173913,0.516304347826,0.450216450216,0.0486457709999
100,0.147549907886,0.136329527642,0.144961267839,0.44972826087,0.527173913043,0.454545454545,0.0535723989999
110,0.123453345596,0.113329597677,0.122435075332,0.561141304348,0.614130434783,0.571428571429,0.0585214589999
120,0.121467776168,0.111778405106,0.122403055137,0.578804347826,0.646739130435,0.549783549784,0.0641124309999
130,0.121065370206,0.111265045923,0.121864354388,0.582880434783,0.641304347826,0.558441558442,0.0690786819999
140,0.116131618383,0.106635004096,0.116386468924,0.599184782609,0.646739130435,0.584415584416,0.0739941479999
150,0.116131618383,0.106635004096,0.116386468924,0.599184782609,0.646739130435,0.584415584416,0.0789135439999
160,0.121143244064,0.111413071218,0.121560031863,0.561141304348,0.635869565217,0.549783549784,0.0838104339999
170,0.120674892653,0.111090555472,0.121007643107,0.565217391304,0.630434782609,0.549783549784,0.0891292579999
180,0.120916824996,0.112059572562,0.121228064546,0.570652173913,0.614130434783,0.562770562771,0.0940601169999
190,0.120916824996,0.112059572562,0.121228064546,0.570652173913,0.614130434783,0.562770562771,0.099069605
200,0.120951814524,0.112087938616,0.121246962967,0.570652173913,0.614130434783,0.562770562771,0.104023165
210,0.112261786646,0.104298795852,0.112623511159,0.60597826087,0.646739130435,0.597402597403,0.108844624
220,0.113876181302,0.106113721328,0.114526864986,0.601902173913,0.630434782609,0.584415584416,0.114260092
230,0.113697862366,0.106043365398,0.114499266837,0.600543478261,0.630434782609,0.593073593074,0.119219404
240,0.112434090985,0.104809604345,0.113469830002,0.60597826087,0.646739130435,0.593073593074,0.124159788
250,0.112434090985,0.104809604345,0.113469830002,0.60597826087,0.646739130435,0.593073593074,0.129096492
260,0.112360949012,0.104750207656,0.113452929201,0.60597826087,0.646739130435,0.593073593074,0.133953298
270,0.112360949012,0.104750207656,0.113452929201,0.60597826087,0.646739130435,0.593073593074,0.138970227
280,0.109815041531,0.102426148826,0.111146514479,0.608695652174,0.652173913043,0.614718614719,0.143799514
290,0.109897519163,0.102499925003,0.11121837293,0.608695652174,0.652173913043,0.614718614719,0.149614623
300,0.109500608196,0.102625066474,0.109416878172,0.61277173913,0.657608695652,0.61038961039,0.154567025
310,0.109706179946,0.102862165596,0.109564601513,0.614130434783,0.663043478261,0.61038961039,0.159455366
320,0.109462372947,0.10283031542,0.108547004592,0.610054347826,0.663043478261,0.619047619048,0.164387914
330,0.109510492717,0.102859242612,0.108693701707,0.608695652174,0.663043478261,0.606060606061,0.169277946
340,0.114706394055,0.108019597307,0.115055438816,0.589673913043,0.630434782609,0.593073593074,0.174213502
350,0.113841581078,0.10804567035,0.11537514302,0.591032608696,0.641304347826,0.580086580087,0.179220529
360,0.113752509811,0.107373112138,0.114308618915,0.591032608696,0.641304347826,0.571428571429,0.184051612
370,0.113752509811,0.107373112138,0.114308618915,0.591032608696,0.641304347826,0.571428571429,0.188871035
380,0.115969995585,0.108255579237,0.116961821707,0.611413043478,0.652173913043,0.619047619048,0.193678586
390,0.115969995585,0.108255579237,0.116961821707,0.611413043478,0.652173913043,0.619047619048,0.198496753
400,0.114015518323,0.106071321365,0.114117305189,0.614130434783,0.663043478261,0.614718614719,0.203414297
410,0.114015518323,0.106071321365,0.114117305189,0.614130434783,0.663043478261,0.614718614719,0.208725235
420,0.114084268642,0.106064694661,0.114231589766,0.614130434783,0.663043478261,0.614718614719,0.213525016
430,0.11519283419,0.1072855543,0.115477449701,0.614130434783,0.663043478261,0.61038961039,0.218603731
440,0.0839082820459,0.0782362687615,0.0842678980515,0.720108695652,0.75,0.709956709957,0.223470887
450,0.0804616299246,0.0748662653281,0.080748220913,0.741847826087,0.744565217391,0.718614718615,0.228674894
460,0.0830154879929,0.0768066007742,0.0812917160767,0.713315217391,0.733695652174,0.709956709957,0.233561954
470,0.0830154879929,0.0768066007742,0.0812917160767,0.713315217391,0.733695652174,0.709956709957,0.238470441
