iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.194284333262,0.193097466959,0.18795010793,0.0339673913043,0.0271739130435,0.038961038961,0.000763142
10,0.195171849277,0.194382997519,0.190205039008,0.0339673913043,0.0326086956522,0.0519480519481,0.00556932500001
20,0.195979765683,0.194730867617,0.190784741283,0.0217391304348,0.0271739130435,0.034632034632,0.01040885
30,0.195105203965,0.193909564767,0.190552022581,0.0135869565217,0.0108695652174,0.021645021645,0.015325298
40,0.196086366045,0.195579083283,0.191940095149,0.0298913043478,0.0271739130435,0.034632034632,0.020166404
50,0.196110167011,0.195463789027,0.191970331603,0.03125,0.0326086956522,0.0519480519481,0.025197946
60,0.196110167011,0.195463789027,0.191970331603,0.03125,0.0326086956522,0.0519480519481,0.030137507
70,0.196110167011,0.195463789027,0.191970331603,0.03125,0.0326086956522,0.0519480519481,0.038388546
80,0.195873456331,0.195522520034,0.192277797052,0.0326086956522,0.0326086956522,0.0519480519481,0.043429134
90,0.195873456331,0.195522520034,0.192277797052,0.0326086956522,0.0326086956522,0.0519480519481,0.048729937
100,0.195873456331,0.195522520034,0.192277797052,0.0326086956522,0.0326086956522,0.0519480519481,0.053567719
110,0.195873456331,0.195522520034,0.192277797052,0.0326086956522,0.0326086956522,0.0519480519481,0.058362245
120,0.180457230535,0.178671265768,0.174804536687,0.209239130435,0.228260869565,0.277056277056,0.06317195
130,0.179911258881,0.177894012034,0.174668601337,0.203804347826,0.217391304348,0.264069264069,0.067967968
140,0.179101260987,0.176725388519,0.174093533349,0.21875,0.233695652174,0.277056277056,0.073234474
150,0.172808727838,0.172972760224,0.165969829221,0.15625,0.157608695652,0.233766233766,0.07803832
160,0.171259911173,0.171994544361,0.164137362095,0.201086956522,0.190217391304,0.25974025974,0.082848824
170,0.171259911173,0.171994544361,0.164137362095,0.201086956522,0.190217391304,0.25974025974,0.087699994
180,0.171259911173,0.171994544361,0.164137362095,0.201086956522,0.190217391304,0.25974025974,0.092578623
190,0.170055692798,0.171019702498,0.16377809031,0.192934782609,0.179347826087,0.229437229437,0.098015128
200,0.165596668737,0.167074559103,0.159324398446,0.23097826087,0.233695652174,0.294372294372,0.102812861
