iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.097827065114,0.0981090089599,0.0933457347089,0.826086956522,0.853260869565,0.887445887446,0.019865585
10,0.088787945954,0.0880078734774,0.0867697440185,0.8125,0.798913043478,0.861471861472,0.230731033
20,0.0589149521885,0.0595648795768,0.061135251574,0.986413043478,0.989130434783,0.982683982684,0.448132702
30,0.0581373474893,0.0556989966595,0.0597677920419,0.971467391304,0.983695652174,0.952380952381,0.677502508
40,0.0499545562619,0.0486931106984,0.0515546827098,0.990489130435,0.994565217391,0.982683982684,0.91926946
50,0.0523722867541,0.0530629718894,0.0539980291986,0.982336956522,0.978260869565,0.961038961039,1.140980993
60,0.0454266614303,0.0469535060602,0.0446323732113,0.993206521739,0.983695652174,0.987012987013,1.347361451
70,0.0461990791798,0.0463735569947,0.0495806371469,0.970108695652,0.95652173913,0.952380952381,1.574083105
80,0.0483282648873,0.0476976236083,0.0509571776763,0.974184782609,0.978260869565,0.961038961039,1.8053514
90,0.043858371424,0.0435028633365,0.0463874056484,0.994565217391,0.994565217391,0.982683982684,2.014613421
100,0.0456569206375,0.0443053087766,0.0466429429799,0.983695652174,0.983695652174,0.987012987013,2.213477052
110,0.0429455834144,0.0429559096491,0.0458739040281,0.972826086957,0.967391304348,0.961038961039,2.449970226
120,0.0447113746805,0.0444393492404,0.0450305576024,0.982336956522,0.978260869565,0.982683982684,2.697001753
130,0.0432398044126,0.040952799562,0.0446836912607,0.98777173913,0.989130434783,0.978354978355,2.949039152
140,0.040808979028,0.0403898411855,0.0453722348351,0.978260869565,0.978260869565,0.965367965368,3.176274608
150,0.0419797709018,0.0417790203983,0.0460907722919,0.974184782609,0.972826086957,0.961038961039,3.410313233
160,0.0412834569449,0.040236441494,0.0442905175001,0.990489130435,0.994565217391,0.978354978355,3.652427982
170,0.0432464360669,0.0431562140302,0.0479071475922,0.979619565217,0.983695652174,0.961038961039,3.911693488
180,0.0420457405687,0.0421574775316,0.0451228532147,0.975543478261,0.967391304348,0.965367965368,4.181201523
190,0.042006590386,0.0421754312916,0.0460711998448,0.974184782609,0.961956521739,0.961038961039,4.47725822
200,0.0400629946503,0.0413543087687,0.0454151994289,0.971467391304,0.95652173913,0.948051948052,4.733590035
210,0.0416506681428,0.0422593040229,0.0453644512436,0.972826086957,0.967391304348,0.965367965368,4.957679334
220,0.0423435415036,0.0425858324761,0.0465445091723,0.976902173913,0.967391304348,0.95670995671,5.176535368
230,0.0326248124024,0.0332835257634,0.0362973075885,0.994565217391,0.989130434783,0.978354978355,5.397407742
240,0.0327122834792,0.03276921172,0.0364995973774,0.983695652174,0.978260869565,0.969696969697,5.619987225
250,0.0331833237863,0.033520943568,0.0371631541585,0.98097826087,0.978260869565,0.961038961039,5.850398564
260,0.032856473041,0.0329910448287,0.0358712316044,0.982336956522,0.978260869565,0.965367965368,6.117941384
270,0.0330081443442,0.0330888633959,0.0363367520252,0.982336956522,0.983695652174,0.961038961039,6.359385987
280,0.0329316377303,0.0331522882181,0.0358706539017,0.982336956522,0.978260869565,0.965367965368,6.573253641
290,0.0329933674302,0.0335748383819,0.0364912468639,0.982336956522,0.978260869565,0.965367965368,6.785472528
300,0.0333987124846,0.0339197581323,0.0369622401221,0.979619565217,0.978260869565,0.961038961039,6.990523022
310,0.0331592311793,0.0331744215102,0.0361396325071,0.989130434783,0.989130434783,0.974025974026,7.222837973
320,0.0332597681397,0.0333878987942,0.0365065519548,0.98097826087,0.978260869565,0.961038961039,7.424921944
330,0.0331285021036,0.0335838541164,0.0367828979368,0.98097826087,0.983695652174,0.965367965368,7.642180918
340,0.0261821337667,0.0264349116815,0.0293395798045,0.98777173913,0.983695652174,0.974025974026,7.8614741
350,0.0275988785887,0.0280552181365,0.0326975726009,0.979619565217,0.967391304348,0.965367965368,8.08808544
360,0.0245910721627,0.0247980384971,0.0281880007483,0.990489130435,0.989130434783,0.978354978355,8.294140574
370,0.0195784748034,0.0194644833306,0.024214816803,0.986413043478,0.989130434783,0.974025974026,8.549591571
380,0.0205408639025,0.0213690733279,0.0267234380919,0.976902173913,0.978260869565,0.965367965368,8.757536155
390,0.0201185585114,0.0204744875304,0.0250506117058,0.978260869565,0.978260869565,0.969696969697,8.987704934
400,0.0196001882338,0.0200473146764,0.0246617666702,0.98097826087,0.978260869565,0.974025974026,9.206218644
410,0.0201360478638,0.0208104494538,0.0259804818801,0.978260869565,0.978260869565,0.965367965368,9.424914828
420,0.0190854111306,0.019947521211,0.0246068915047,0.982336956522,0.978260869565,0.965367965368,9.648086745
430,0.0200524448958,0.0209334598818,0.0254242139755,0.975543478261,0.978260869565,0.969696969697,9.898426272
440,0.0193150191138,0.0199380210393,0.0247546795762,0.982336956522,0.978260869565,0.974025974026,10.120169701
450,0.019771424378,0.0204136528908,0.0258648338092,0.975543478261,0.972826086957,0.95670995671,10.524439925
460,0.0189325151637,0.0202592679176,0.0250927104009,0.979619565217,0.978260869565,0.969696969697,10.7886468
470,0.0191697687096,0.0200232004222,0.0245380896985,0.979619565217,0.978260869565,0.969696969697,11.125059223
480,0.0171676933206,0.0181780099682,0.0225932019777,0.982336956522,0.978260869565,0.974025974026,11.48551199
490,0.0166453165274,0.0173308673498,0.0220987229746,0.985054347826,0.978260869565,0.974025974026,11.723654025
500,0.016505750686,0.0170976848642,0.0218758475553,0.985054347826,0.978260869565,0.974025974026,11.951223116
510,0.0165753200872,0.0170531358525,0.0217963449799,0.983695652174,0.978260869565,0.974025974026,12.172055156
520,0.0166423332169,0.0171307093782,0.0218784215857,0.985054347826,0.978260869565,0.974025974026,12.394340114
530,0.0164184262397,0.0172464241219,0.0219608270125,0.985054347826,0.978260869565,0.969696969697,12.667023443
540,0.0166956403248,0.0173498975617,0.0221612023502,0.986413043478,0.978260869565,0.974025974026,12.886288708
550,0.0139775258824,0.0145631825692,0.019766090131,0.995923913043,0.994565217391,0.982683982684,13.111539573
560,0.0159198897099,0.0170225567546,0.0216203044385,0.979619565217,0.978260869565,0.965367965368,13.327857975
570,0.0146118799101,0.014685853895,0.0199392972632,0.995923913043,1.0,0.987012987013,13.544874224
580,0.0143540158238,0.0141284917975,0.0192529781585,0.995923913043,1.0,0.982683982684,13.758723427
590,0.0119017586941,0.0126823236029,0.0180287021128,0.998641304348,1.0,0.987012987013,13.959254527
600,0.0142570184837,0.0146202974834,0.0197907973994,0.995923913043,0.994565217391,0.982683982684,14.170183974
610,0.0107787679661,0.0113157088795,0.0164172886609,0.997282608696,1.0,0.987012987013,14.469415555
620,0.0117622520103,0.0120370411733,0.0174432418453,0.997282608696,1.0,0.987012987013,14.706796384
630,0.0108292861854,0.0109750289481,0.0160281859886,0.997282608696,1.0,0.987012987013,14.922481938
640,0.0105399018747,0.01111096625,0.0160595724927,0.997282608696,1.0,0.987012987013,15.138942681
650,0.0104121789244,0.0107087628625,0.0159765232601,0.997282608696,1.0,0.987012987013,15.345743315
660,0.0104245897679,0.0107653983955,0.015919256819,0.997282608696,1.0,0.987012987013,15.546115466
670,0.0103208443556,0.0108999312267,0.016067706583,0.997282608696,1.0,0.982683982684,15.743270384
680,0.0103338964796,0.0108599480943,0.0160619097788,0.997282608696,1.0,0.982683982684,15.975266655
690,0.0102715629358,0.0107005174942,0.0156397997755,0.997282608696,1.0,0.987012987013,16.165925061
700,0.0102983092207,0.0108517204301,0.0160198268206,0.997282608696,1.0,0.982683982684,16.380089978
710,0.0101703555061,0.0106320225296,0.0155563591808,0.997282608696,1.0,0.987012987013,16.59710722
720,0.0104688311024,0.0113435139175,0.0161776792364,0.998641304348,1.0,0.987012987013,16.8140556
730,0.0103537500687,0.0108114533004,0.0158856434157,0.997282608696,1.0,0.987012987013,17.01684478
740,0.00919941692367,0.00952040917887,0.0144440625275,0.998641304348,1.0,0.987012987013,17.224515241
750,0.00930982266915,0.00959788318791,0.014564536963,0.998641304348,1.0,0.987012987013,17.423470499
760,0.009094309623,0.00951014946352,0.0143896321617,0.998641304348,1.0,0.987012987013,17.639267311
770,0.00919795705938,0.0096316102473,0.014643660741,0.998641304348,1.0,0.987012987013,17.856288233
780,0.00930395737619,0.00959204730067,0.0145591076585,0.998641304348,1.0,0.987012987013,18.059651661
790,0.00911890327717,0.00956174934538,0.0144546746366,0.998641304348,1.0,0.987012987013,18.267984376
800,0.009094309623,0.00951014946352,0.0143896321617,0.998641304348,1.0,0.987012987013,18.541482488
810,0.00824889011354,0.00863541888386,0.0132439625895,0.998641304348,1.0,0.987012987013,18.747153861
820,0.00824889011354,0.00863541888386,0.0132439625895,0.998641304348,1.0,0.987012987013,18.973538375
830,0.00879705590492,0.00938665554082,0.0140412324051,0.998641304348,1.0,0.987012987013,19.183565911
