iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.145359925826,0.144279094924,0.148838402876,0.388586956522,0.391304347826,0.398268398268,0.034616617
10,0.0744299738329,0.0760196846781,0.0706399951487,0.904891304348,0.896739130435,0.926406926407,0.385029698
20,0.0604082885867,0.0571476568209,0.0631846904311,0.978260869565,0.989130434783,0.961038961039,0.773908238
30,0.0561256069804,0.0551389196903,0.054341892222,0.982336956522,0.978260869565,0.987012987013,1.095596453
40,0.0535415638408,0.0502417436822,0.0528983274363,0.926630434783,0.951086956522,0.939393939394,1.423636041
50,0.0521691269886,0.0506109812098,0.05455565049,0.90625,0.913043478261,0.900432900433,1.755942446
60,0.0456221414876,0.043564382429,0.0436221795733,0.970108695652,0.989130434783,0.978354978355,2.077352533
70,0.0546775142811,0.0522848139972,0.0587098891033,0.995923913043,1.0,0.987012987013,2.402850191
80,0.0451909445402,0.0453314385889,0.0502379980583,0.994565217391,0.994565217391,0.969696969697,2.720777693
90,0.0463388281293,0.0478003471989,0.0513770072147,0.959239130435,0.940217391304,0.922077922078,3.052044795
100,0.0523758374442,0.0525063166364,0.0537934899234,0.963315217391,0.961956521739,0.948051948052,3.369988397
110,0.0456834490444,0.0456041355814,0.0489112260109,0.975543478261,0.972826086957,0.95670995671,3.749211959
120,0.0457572536132,0.0431931977897,0.047568981954,0.989130434783,1.0,0.969696969697,4.067005928
130,0.0394570863811,0.0409905750199,0.0431500784941,0.970108695652,0.967391304348,0.939393939394,4.404783303
140,0.0428223654297,0.0406960529206,0.0459192403305,0.994565217391,1.0,0.982683982684,4.789414975
150,0.0351837403743,0.0339963117235,0.0360450098727,0.997282608696,1.0,0.995670995671,5.148079658
160,0.0306638351734,0.0288217952064,0.0310645955019,0.997282608696,1.0,1.0,5.502335746
170,0.0288613489672,0.0274561925955,0.0290995685451,0.997282608696,1.0,1.0,5.853748401
180,0.0171591135541,0.0161127988201,0.0178160419685,1.0,1.0,1.0,6.220530301
190,0.0169742831316,0.0160646794687,0.0165604427289,1.0,1.0,1.0,6.563825668
200,0.0156120142764,0.0148766253729,0.0176660476365,1.0,1.0,0.991341991342,6.902000514
210,0.0158166699074,0.0150112586794,0.0164046615507,1.0,1.0,0.995670995671,7.220892562
220,0.0161754881571,0.0149691943127,0.0180241723996,0.998641304348,1.0,0.987012987013,7.566027503
230,0.00687299042685,0.00627045344875,0.00810321961534,1.0,1.0,1.0,7.889700895
240,0.00827395738701,0.00767047116295,0.00947745719764,1.0,1.0,1.0,8.222780707
250,0.00820880711622,0.00761600749897,0.00950238353043,1.0,1.0,1.0,8.553537593
260,0.0068650823876,0.00645177591748,0.00844162458066,1.0,1.0,1.0,8.892827736
270,0.00549864957146,0.00506766053819,0.00757956036954,1.0,1.0,0.995670995671,9.226092402
280,0.00447450592219,0.00392366537908,0.00630611235584,0.998641304348,1.0,0.995670995671,9.551260281
290,0.00279893860874,0.00210056613186,0.00407049936489,1.0,1.0,1.0,9.87832331
300,0.00257152396967,0.00225224862475,0.00457279567713,1.0,1.0,1.0,10.208859923
310,0.0014793350417,0.00117138470673,0.00230628744835,1.0,1.0,1.0,10.542606299
320,0.00151009948645,0.00121194653225,0.00240714428151,1.0,1.0,1.0,10.88028827
330,0.00133794436571,0.00102838137882,0.00203520344981,1.0,1.0,1.0,11.207543043
340,0.00118358292252,0.000947298670421,0.00185991173166,1.0,1.0,1.0,11.529991945
350,0.000917308858105,0.000775502583517,0.00105244425827,1.0,1.0,1.0,11.857516206
360,0.000526708373606,0.000435822806639,0.00133128708893,1.0,1.0,1.0,12.186390666
370,0.000448791179271,0.000447943416972,0.000561260418264,1.0,1.0,1.0,12.520782895
380,0.000306161417659,0.00028051010614,0.000888200385878,1.0,1.0,1.0,12.854366351
390,0.000290294014922,0.000288859458201,0.000348117305522,1.0,1.0,1.0,13.191735734
400,0.000301680784391,0.000282240292256,0.000895309820004,1.0,1.0,1.0,13.516715167
410,0.00030831572259,0.000269114698583,0.00066170524427,1.0,1.0,1.0,13.840920703
420,0.000309573251632,0.000303372959146,0.00045513949269,1.0,1.0,1.0,14.179614619
430,0.000289967788488,0.000287450048599,0.000337452220999,1.0,1.0,1.0,14.502379369
440,0.000309526978118,0.000304202345812,0.00035685133217,1.0,1.0,1.0,14.84258224
450,0.000288484107516,0.000275021932047,0.000897581384657,1.0,1.0,1.0,15.215327409
460,0.000143337619748,0.000153465289287,0.000388633401851,1.0,1.0,1.0,15.581593233
470,0.000135121784412,0.000145820417992,0.000744159123921,1.0,1.0,1.0,15.915448563
480,0.000117248027185,0.000128837203215,0.00076616032773,1.0,1.0,0.995670995671,16.275974611
490,7.07082199947e-05,6.68891153363e-05,0.000416967974221,1.0,1.0,1.0,16.625956658
500,6.16593039601e-05,5.90111914571e-05,0.000360400041327,1.0,1.0,1.0,17.021501968
510,3.84218121422e-05,3.79440390789e-05,4.89741898627e-05,1.0,1.0,1.0,17.346058702
520,3.2640208641e-05,3.12713573909e-05,4.03950519869e-05,1.0,1.0,1.0,17.677678725
530,2.93491111773e-05,2.83913448196e-05,3.58122911011e-05,1.0,1.0,1.0,18.039032808
540,1.16707688885e-05,1.14942931139e-05,1.45479996963e-05,1.0,1.0,1.0,18.36231604
550,6.04255523971e-06,6.78419725143e-06,8.69976534163e-06,1.0,1.0,1.0,18.694752761
560,8.69921595573e-07,8.88862654513e-07,1.13638703655e-06,1.0,1.0,1.0,19.038739788
570,4.04822949509e-07,4.1372248617e-07,5.29178736279e-07,1.0,1.0,1.0,19.386856333
580,2.38675713977e-07,2.33492844119e-07,3.63980492507e-07,1.0,1.0,1.0,19.725661586
590,1.78306249996e-07,1.74110127428e-07,3.18635073474e-07,1.0,1.0,1.0,20.067707038
600,1.73863410886e-07,1.68324567536e-07,3.1505893438e-07,1.0,1.0,1.0,20.402047477
610,1.84916367457e-07,2.03706520533e-07,3.23683784024e-07,1.0,1.0,1.0,20.729711644
620,1.73585482667e-07,1.67801435323e-07,3.1447375007e-07,1.0,1.0,1.0,21.080440265
630,8.08904167101e-08,7.25956387343e-08,2.05497236464e-07,1.0,1.0,1.0,21.40552654
640,5.10669951409e-08,4.59156498577e-08,9.71141118983e-08,1.0,1.0,1.0,21.75057567
650,4.30701805051e-08,4.02893715371e-08,1.14129116239e-07,1.0,1.0,1.0,22.084982408
660,4.36064120766e-08,3.73860473985e-08,9.0781039576e-08,1.0,1.0,1.0,22.41194274
670,1.2919002655e-08,1.01267349144e-08,2.41415224997e-08,1.0,1.0,1.0,22.726536635
680,8.16855773035e-09,5.86371638696e-09,2.6036381208e-08,1.0,1.0,1.0,23.051760878
