iterations,time,fitness
0,0.034411521000002665,0.16046542796381938
10,0.06984171300000952,0.1646765792681111
20,0.10497330200001187,0.15711425746647764
30,0.1394527810000099,0.16545486100793938
40,0.17488736500001067,0.16055105294725225
50,0.2090463200000059,0.16047250176075759
60,0.2433568940000086,0.15935747438340434
70,0.2789942200000084,0.16247501816540397
80,0.3133256650000078,0.1586531104822046
90,0.34725174600001196,0.15967607927296215
100,0.38129425100001413,0.15921450956468772
110,0.4166748770000126,0.15938072129534123
120,0.45113281500001534,0.15804321172470218
130,0.4849465300000091,0.162475018165404
140,0.5209305300000082,0.15882714439612078
150,0.5553186780000132,0.15903485494593222
160,0.5900035090000131,0.16078451894911489
170,0.6254123620000129,0.16018352462857335
180,0.6596579860000134,0.16054540218686414
190,0.6942199260000166,0.15746327276683666
200,0.7293634510000189,0.16220191627935623
210,0.7642593550000214,0.1625667660096952
220,0.7981962350000202,0.16143498776401471
230,0.8332387220000186,0.16545486100793935
240,0.8675068190000204,0.1654548610079393
250,0.902426936000019,0.16284706388146888
260,0.9370826720000167,0.16291225649308733
270,0.9709802510000216,0.16400718202620237
280,1.0051764480000216,0.16699395012345103
290,1.0392904610000215,0.16145843126423487
300,1.0759543380000167,0.16190885866728716
310,1.1101518800000107,0.16046542796381938
320,1.1453482530000088,0.16037391404722134
330,1.181490107000009,0.15917737273137678
340,1.2159449910000077,0.16545486100793927
350,1.2501446360000088,0.1637864606326689
360,1.2849623270000095,0.16159953514742426
370,1.319923693000007,0.16101092574418632
380,1.353829594000004,0.16159953514742417
390,1.3885571610000085,0.1605025245241358
400,1.4222411610000094,0.16545486100793927
410,1.4567791450000058,0.16278966046400842
420,1.492104910000002,0.15920869045863004
430,1.5259511369999998,0.15925089830911096
440,1.5600885879999993,0.166993950123451
450,1.595209275000002,0.16011480140457204
460,1.6299165550000012,0.16112035231129365
470,1.6635928159999978,0.15936177022423637
480,1.6978253750000007,0.1607294062205747
490,1.7317601150000002,0.16699395012345097
500,1.7654604079999956,0.16317653781153224
510,1.7991657229999944,0.1602175151947669
520,1.8340682619999953,0.16039871201362013
530,1.8680033089999952,0.1654548610079393
540,1.9022906820000003,0.16186251048554545
550,1.9391417100000012,0.16220191627935623
560,1.9727793130000038,0.16648229240640677
570,2.006514475000003,0.15704788983534707
580,2.0410152219999986,0.15920083446362682
590,2.075863063,0.1611241484251684
600,2.110682679,0.15982903183139238
610,2.1454338380000024,0.1598386158011611
