iterations,pop,mate,mutate,time,fitness
0,200,50,0.7,0.01567715299999861,3149.2144679476273
10,200,50,0.7,0.029062981999995685,3265.1910590201633
20,200,50,0.7,0.04107462599999678,3271.742256377701
30,200,50,0.7,0.053007399999998484,3262.8458581539135
40,200,50,0.7,0.06699474899999913,3262.8458581539135
50,200,50,0.7,0.07841984899999943,3262.8458581539135
60,200,50,0.7,0.08992340599999693,3262.8458581539135
70,200,50,0.7,0.1013643569999978,3262.8458581539135
80,200,50,0.7,0.11301063699999858,3275.8424378216355
90,200,50,0.7,0.12416259699999799,3262.8458581539135
100,200,50,0.7,0.13604053999999977,3262.8458581539135
110,200,50,0.7,0.14770750299999946,3262.8458581539135
120,200,50,0.7,0.15912618299999792,3262.8458581539135
130,200,50,0.7,0.17043832799999947,3263.400776341097
140,200,50,0.7,0.1818688499999972,3262.8458581539135
150,200,50,0.7,0.19372978499999505,3262.8458581539135
160,200,50,0.7,0.20511736399999236,3265.149266160095
170,200,50,0.7,0.2164310909999898,3262.8458581539135
180,200,50,0.7,0.2276495999999888,3262.8458581539135
190,200,50,0.7,0.23881980699998806,3262.8458581539135
200,200,50,0.7,0.2501362969999903,3262.8458581539135
210,200,50,0.7,0.26193963199999004,3262.8458581539135
220,200,50,0.7,0.27337396399999037,3265.4318951421833
230,200,50,0.7,0.28528443799998726,3275.8424378216355
240,200,50,0.7,0.2968789709999875,3262.8458581539135
250,200,50,0.7,0.3081995139999876,3275.8424378216355
260,200,50,0.7,0.3201843169999883,3262.8458581539135
270,200,50,0.7,0.3315638669999892,3275.8424378216355
280,200,50,0.7,0.3429752059999913,3275.8424378216355
290,200,50,0.7,0.3540376019999911,3262.8458581539135
300,200,50,0.7,0.3657737759999904,3262.8458581539135
310,200,50,0.7,0.37711290599999003,3262.8458581539135
320,200,50,0.7,0.38834528199998886,3262.8458581539135
330,200,50,0.7,0.39969534999998757,3262.8458581539135
340,200,50,0.7,0.4111122849999873,3275.8424378216355
350,200,50,0.7,0.4227418309999891,3262.8458581539135
