iterations,pop,mate,mutate,time,fitness
0,40,20,0.1,0.024944636,3387.5984315624137
10,40,20,0.1,0.042729849,3469.4197831761903
20,40,20,0.1,0.06649263999999999,3504.3267928443156
30,40,20,0.1,0.08300522299999999,3504.3267928443156
40,40,20,0.1,0.09921894099999999,3504.3267928443156
50,40,20,0.1,0.11878919099999999,3504.3267928443156
60,40,20,0.1,0.132858975,3504.3267928443156
70,40,20,0.1,0.145836531,3504.3267928443156
80,40,20,0.1,0.157977991,3504.3267928443156
90,40,20,0.1,0.170340191,3504.3267928443156
100,40,20,0.1,0.18237879099999998,3504.3267928443156
110,40,20,0.1,0.19201202799999997,3504.3267928443156
120,40,20,0.1,0.20099528699999997,3504.3267928443156
130,40,20,0.1,0.21184449999999996,3504.3267928443156
140,40,20,0.1,0.22133985599999997,3582.752767716518
150,40,20,0.1,0.23096329799999998,3504.3267928443156
160,40,20,0.1,0.239860792,3504.3267928443156
170,40,20,0.1,0.248741604,3504.3267928443156
180,40,20,0.1,0.25732497600000004,3504.3267928443156
190,40,20,0.1,0.26563577200000005,3518.8566347641245
200,40,20,0.1,0.2761647100000001,3504.3267928443156
210,40,20,0.1,0.2842784260000001,3504.3267928443156
220,40,20,0.1,0.29224923700000005,3606.713311834076
230,40,20,0.1,0.29950133300000004,3568.4888244421118
240,40,20,0.1,0.306565533,3504.3267928443156
250,40,20,0.1,0.314091894,3540.6584923418322
260,40,20,0.1,0.32139674999999995,3504.3267928443156
270,40,20,0.1,0.32873369699999994,3511.043181121811
280,40,20,0.1,0.33801791899999994,3504.3267928443156
290,40,20,0.1,0.34517723599999994,3504.3267928443156
300,40,20,0.1,0.35235477699999995,3504.3267928443156
310,40,20,0.1,0.35952048499999995,3504.3267928443156
320,40,20,0.1,0.36656303999999995,3504.3267928443156
330,40,20,0.1,0.37371192099999995,3540.2361811735846
340,40,20,0.1,0.3805548879999999,3544.7174658496033
350,40,20,0.1,0.3875086549999999,3504.3267928443156
360,40,20,0.1,0.3968889809999999,3504.3267928443156
370,40,20,0.1,0.40379445499999994,3529.1480106875724
380,40,20,0.1,0.4108056379999999,3504.3267928443156
390,40,20,0.1,0.4178410629999999,3504.3267928443156
400,40,20,0.1,0.4251253029999999,3504.3267928443156
410,40,20,0.1,0.43211504299999987,3529.1480106875724
420,40,20,0.1,0.4391455259999999,3530.255465132568
430,40,20,0.1,0.4468575729999999,3529.1480106875724
440,40,20,0.1,0.4562752079999999,3529.1480106875724
450,40,20,0.1,0.4634534819999999,3529.1480106875724
460,40,20,0.1,0.47056513599999994,3529.1480106875724
470,40,20,0.1,0.4777113519999999,3529.1480106875724
480,40,20,0.1,0.48473163599999997,3529.1480106875724
490,40,20,0.1,0.49181329599999996,3529.1480106875724
500,40,20,0.1,0.49904277699999994,3529.1480106875724
510,40,20,0.1,0.5059722279999999,3529.1480106875724
520,40,20,0.1,0.5154180229999998,3529.1480106875724
530,40,20,0.1,0.5222987799999999,3529.1480106875724
540,40,20,0.1,0.5292136139999998,3529.1480106875724
550,40,20,0.1,0.5366234459999998,3529.1480106875724
560,40,20,0.1,0.5444235369999998,3605.2727725261975
570,40,20,0.1,0.5516457829999999,3607.7754102900017
580,40,20,0.1,0.5589270439999999,3607.7754102900017
590,40,20,0.1,0.5683594699999999,3607.7754102900017
600,40,20,0.1,0.5755265249999999,3632.6198892664033
610,40,20,0.1,0.5825877549999999,3632.6198892664033
620,40,20,0.1,0.5901485459999999,3607.7754102900017
630,40,20,0.1,0.5971849719999999,3607.7754102900017
640,40,20,0.1,0.6043111779999999,3607.7754102900017
650,40,20,0.1,0.6113253689999999,3607.7754102900017
660,40,20,0.1,0.6184415919999998,3607.7754102900017
670,40,20,0.1,0.6277440079999997,3607.7754102900017
680,40,20,0.1,0.6348082369999998,3633.7228111133054
690,40,20,0.1,0.6420393269999998,3625.833108892758
700,40,20,0.1,0.6495895529999998,3607.7754102900017
710,40,20,0.1,0.6563552599999998,3607.7754102900017
720,40,20,0.1,0.6634193409999998,3607.7754102900017
730,40,20,0.1,0.6704411569999997,3607.7754102900017
740,40,20,0.1,0.6774924259999997,3607.7754102900017
750,40,20,0.1,0.6867613759999996,3607.7754102900017
760,40,20,0.1,0.6939378149999996,3607.7754102900017
770,40,20,0.1,0.7012183689999996,3633.7228111133054
780,40,20,0.1,0.7083471279999995,3614.5617557334044
790,40,20,0.1,0.7153716269999996,3607.7754102900017
800,40,20,0.1,0.7222180379999996,3648.102921236581
810,40,20,0.1,0.7289181639999996,3648.102921236581
820,40,20,0.1,0.7357976529999997,3648.102921236581
830,40,20,0.1,0.7450912579999996,3627.7215141269335
840,40,20,0.1,0.7519726319999998,3617.5308105721097
850,40,20,0.1,0.7615047589999998,3617.5308105721097
860,40,20,0.1,0.7715178359999999,3671.7039063803795
870,40,20,0.1,0.7807675259999999,3637.9122176817573
880,40,20,0.1,0.7876321329999999,3646.97882469841
890,40,20,0.1,0.794453656,3653.646207777623
900,40,20,0.1,0.80173931,3663.836911332446
