iterations,pop,mate,mutate,time,fitness
0,200,50,0.3,0.015400520000000029,3139.168013443375
10,200,50,0.3,0.02796200800000026,3144.6414420923247
20,200,50,0.3,0.039237144000000335,3144.6414420923247
30,200,50,0.3,0.0506478140000004,3144.6414420923247
40,200,50,0.3,0.06344758000000095,3144.6414420923247
50,200,50,0.3,0.07479722300000091,3144.6414420923247
60,200,50,0.3,0.08698449600000036,3170.1568126759357
70,200,50,0.3,0.09837895700000043,3147.5251778080624
80,200,50,0.3,0.10986446700000041,3144.6414420923247
90,200,50,0.3,0.1212494460000002,3144.6414420923247
100,200,50,0.3,0.1326123610000005,3144.6414420923247
110,200,50,0.3,0.1446128910000004,3146.7081930938475
120,200,50,0.3,0.15651194700000026,3144.6414420923247
130,200,50,0.3,0.16788147100000028,3144.6414420923247
140,200,50,0.3,0.17919721000000077,3144.6414420923247
150,200,50,0.3,0.1905350030000008,3144.6414420923247
160,200,50,0.3,0.20183981500000137,3144.6414420923247
170,200,50,0.3,0.21374736500000147,3170.1568126759357
180,200,50,0.3,0.22517948600000182,3144.6414420923247
190,200,50,0.3,0.2365002760000019,3170.1568126759357
200,200,50,0.3,0.2478045660000019,3144.6414420923247
210,200,50,0.3,0.2591059790000019,3144.6414420923247
220,200,50,0.3,0.2704399230000023,3170.1568126759357
230,200,50,0.3,0.28241109200000203,3170.1568126759357
240,200,50,0.3,0.29397589100000143,3144.6414420923247
250,200,50,0.3,0.30527990100000224,3144.6414420923247
260,200,50,0.3,0.31643034900000266,3144.6414420923247
270,200,50,0.3,0.3278015860000032,3144.6414420923247
280,200,50,0.3,0.3398255220000035,3144.6414420923247
290,200,50,0.3,0.35133408700000324,3144.6414420923247
300,200,50,0.3,0.36274432900000253,3170.1568126759357
310,200,50,0.3,0.37451548500000253,3145.330203897919
320,200,50,0.3,0.38599955100000205,3155.988441516064
330,200,50,0.3,0.39719983100000267,3144.6414420923247
340,200,50,0.3,0.4092349550000023,3179.3053394098224
350,200,50,0.3,0.420612483000002,3144.6414420923247
360,200,50,0.3,0.4319542000000025,3144.6414420923247
370,200,50,0.3,0.4432716360000022,3146.1979376700306
380,200,50,0.3,0.4546899090000016,3170.1568126759357
390,200,50,0.3,0.4665935810000015,3170.1568126759357
400,200,50,0.3,0.4778942170000011,3170.1568126759357
410,200,50,0.3,0.48930464800000184,3144.6414420923247
420,200,50,0.3,0.5007736390000019,3144.6414420923247
430,200,50,0.3,0.5123054150000019,3170.1568126759357
440,200,50,0.3,0.5234525780000023,3151.0289842935113
450,200,50,0.3,0.535548633000003,3148.4268707601495
460,200,50,0.3,0.5469500570000037,3144.6414420923247
470,200,50,0.3,0.5583679020000032,3185.072217056637
480,200,50,0.3,0.5699401520000036,3144.6414420923247
490,200,50,0.3,0.5812800190000038,3144.6414420923247
500,200,50,0.3,0.5931400650000036,3144.6414420923247
510,200,50,0.3,0.6044338740000033,3144.6414420923247
520,200,50,0.3,0.615732504000003,3144.6414420923247
