iterations,pop,mate,mutate,time,fitness
0,200,50,0.5,0.015643571000000023,3187.8169610307546
10,200,50,0.5,0.028997216000000492,3260.098756962108
20,200,50,0.5,0.04079026299999988,3257.8059494198765
30,200,50,0.5,0.0545247350000011,3284.0241886512285
40,200,50,0.5,0.06589524800000213,3268.183933629475
50,200,50,0.5,0.07728572200000272,3252.5565879699625
60,200,50,0.5,0.0886152700000018,3256.615898478158
70,200,50,0.5,0.10062292800000172,3280.085293753468
80,200,50,0.5,0.11293151200000118,3268.183933629475
90,200,50,0.5,0.12472754300000055,3257.8059494198765
100,200,50,0.5,0.13697505800000087,3256.615898478158
110,200,50,0.5,0.14888250500000133,3250.3638112956737
120,200,50,0.5,0.16056565500000097,3257.8059494198765
130,200,50,0.5,0.17200126500000223,3252.021931844218
140,200,50,0.5,0.1836939320000024,3285.0028040130273
150,200,50,0.5,0.1955023680000032,3287.914741105017
160,200,50,0.5,0.20708072900000474,3256.615898478158
170,200,50,0.5,0.21833500200000344,3284.0241886512285
180,200,50,0.5,0.23006291000000445,3268.183933629475
190,200,50,0.5,0.24200211000000493,3252.48438718627
200,200,50,0.5,0.2535122390000062,3267.5514955502613
210,200,50,0.5,0.2648928180000052,3249.385195933875
220,200,50,0.5,0.27649456500000547,3268.183933629475
230,200,50,0.5,0.2880946630000061,3254.5168461784306
240,200,50,0.5,0.2999950390000059,3256.615898478158
250,200,50,0.5,0.311371273000006,3257.126153901975
260,200,50,0.5,0.32290371500000603,3251.318517664066
270,200,50,0.5,0.3344068450000073,3268.183933629475
280,200,50,0.5,0.34572689800000767,3252.48438718627
290,200,50,0.5,0.357487235000006,3247.4279652102773
300,200,50,0.5,0.3700344490000056,3257.1505546039034
310,200,50,0.5,0.3820066100000048,3253.713642450281
320,200,50,0.5,0.39388599800000534,3257.8059494198765
330,200,50,0.5,0.40553438300000444,3249.385195933875
340,200,50,0.5,0.4174098600000047,3256.615898478158
350,200,50,0.5,0.4294116720000041,3257.8059494198765
360,200,50,0.5,0.44079887300000387,3268.183933629475
370,200,50,0.5,0.4521739980000046,3284.0241886512285
380,200,50,0.5,0.46371408000000613,3252.5565879699625
390,200,50,0.5,0.47506346200000493,3257.8059494198765
400,200,50,0.5,0.4866573320000054,3266.9938826877574
410,200,50,0.5,0.4986287600000061,3268.183933629475
420,200,50,0.5,0.5102905140000065,3257.8059494198765
430,200,50,0.5,0.5220356270000064,3268.8957685649098
440,200,50,0.5,0.5340076070000066,3252.5565879699625
450,200,50,0.5,0.5452982280000072,3252.021931844218
460,200,50,0.5,0.5572535330000061,3253.5352033317613
470,200,50,0.5,0.5685722640000055,3284.0241886512285
480,200,50,0.5,0.5798965500000062,3257.8059494198765
490,200,50,0.5,0.5913351170000052,3255.9834603989443
500,200,50,0.5,0.6034958970000055,3268.183933629475
510,200,50,0.5,0.6154168100000064,3284.0241886512285
520,200,50,0.5,0.6273946310000067,3253.967208071112
530,200,50,0.5,0.6388623870000067,3252.48438718627
540,200,50,0.5,0.6508097290000077,3284.0241886512285
550,200,50,0.5,0.6622065650000089,3248.406580572076
560,200,50,0.5,0.6737255110000095,3247.4279652102773
570,200,50,0.5,0.6858364720000107,3284.0241886512285
580,200,50,0.5,0.697369208000012,3251.318517664066
590,200,50,0.5,0.7088027240000105,3268.183933629475
600,200,50,0.5,0.7202664810000101,3256.2996794385513
610,200,50,0.5,0.731917397000009,3284.0241886512285
620,200,50,0.5,0.7439664560000097,3252.48438718627
630,200,50,0.5,0.757083200000011,3248.060403289491
640,200,50,0.5,0.7687600790000104,3286.5705863324083
650,200,50,0.5,0.7802112750000116,3284.0241886512285
660,200,50,0.5,0.7918580090000109,3252.5565879699625
670,200,50,0.5,0.8033168150000094,3284.0241886512285
680,200,50,0.5,0.8154374010000094,3252.021931844218
690,200,50,0.5,0.8276831150000099,3284.0241886512285
700,200,50,0.5,0.8407719220000089,3288.618155285169
710,200,50,0.5,0.8523829650000074,3284.0241886512285
720,200,50,0.5,0.8643807670000072,3250.6464402777615
730,200,50,0.5,0.876028903000007,3257.8059494198765
740,200,50,0.5,0.887467546000007,3248.406580572076
750,200,50,0.5,0.898844208000007,3284.0241886512285
760,200,50,0.5,0.9118560400000071,3252.48438718627
770,200,50,0.5,0.9237631540000084,3268.183933629475
780,200,50,0.5,0.9354707820000083,3257.8059494198765
790,200,50,0.5,0.9473896930000087,3257.8059494198765
800,200,50,0.5,0.9594699260000095,3251.318517664066
810,200,50,0.5,0.9722199520000085,3257.8059494198765
820,200,50,0.5,0.9834556310000071,3252.5565879699625
830,200,50,0.5,0.9948241940000067,3256.615898478158
840,200,50,0.5,1.0065755660000075,3268.183933629475
850,200,50,0.5,1.017721730000007,3268.183933629475
860,200,50,0.5,1.0287940530000075,3284.0241886512285
870,200,50,0.5,1.0398445500000069,3249.385195933875
880,200,50,0.5,1.0513447560000078,3257.295693996059
890,200,50,0.5,1.0633944400000086,3247.4279652102773
900,200,50,0.5,1.07551824100001,3284.0241886512285
910,200,50,0.5,1.0872855140000102,3284.0241886512285
920,200,50,0.5,1.0986287010000098,3252.5565879699625
930,200,50,0.5,1.11012434800001,3284.0241886512285
940,200,50,0.5,1.1221032650000087,3254.5018641968572
950,200,50,0.5,1.1338995260000075,3250.6464402777615
960,200,50,0.5,1.1451498910000062,3285.0028040130273
970,200,50,0.5,1.1566563290000058,3267.673678205658
980,200,50,0.5,1.1680171020000056,3284.0241886512285
990,200,50,0.5,1.179321942000005,3257.8059494198765
1000,200,50,0.5,1.1910015070000064,3284.0241886512285
1010,200,50,0.5,1.2030269430000065,3268.183933629475
1020,200,50,0.5,1.2145122880000052,3257.8059494198765
1030,200,50,0.5,1.2259147190000057,3264.965458561992
1040,200,50,0.5,1.2375032710000067,3257.8059494198765
1050,200,50,0.5,1.248994257000005,3260.506450931947
1060,200,50,0.5,1.261102326000005,3284.243314903509
1070,200,50,0.5,1.272443962000004,3251.318517664066
1080,200,50,0.5,1.2839227980000043,3252.48438718627
1090,200,50,0.5,1.2955941450000044,3287.2426637187123
1100,200,50,0.5,1.3070905760000038,3252.5565879699625
1110,200,50,0.5,1.3185564190000036,3268.183933629475
1120,200,50,0.5,1.3306481830000028,3266.7452331457926
1130,200,50,0.5,1.3421592080000035,3248.060403289491
1140,200,50,0.5,1.3538623540000039,3251.318517664066
1150,200,50,0.5,1.3651418550000045,3252.5565879699625
1160,200,50,0.5,1.3765096350000032,3268.183933629475
1170,200,50,0.5,1.3885923020000028,3284.0241886512285
1180,200,50,0.5,1.4001145540000017,3284.0241886512285
1190,200,50,0.5,1.4116820980000018,3256.615898478158
1200,200,50,0.5,1.4230934390000005,3268.183933629475
1210,200,50,0.5,1.4345901179999991,3252.021931844218
1220,200,50,0.5,1.4465182949999988,3252.48438718627
