iterations,fevals,time,fitness
0,11,0.000882779,493.0
10,12,0.0016923969999999998,495.0
20,13,0.002488255,499.0
30,14,0.0032925920000000004,501.0
40,15,0.004081822000000001,503.0
50,16,0.004882926000000001,505.0
60,17,0.005368133000000001,507.0
70,18,0.0057448099999999995,509.0
80,19,0.006073096,509.0
90,20,0.006384533999999999,513.0
100,21,0.006754260999999999,515.0
110,22,0.0072047429999999996,519.0
120,23,0.0075403169999999995,525.0
130,24,0.007893032,529.0
140,25,0.008223066999999999,531.0
150,26,0.008833483999999999,535.0
160,27,0.009162296999999998,537.0
170,28,0.009506205999999998,537.0
180,29,0.009843317999999998,539.0
190,30,0.010171132,543.0
200,31,0.010502296,543.0
210,32,0.010843593,549.0
220,33,0.011165036000000001,551.0
230,34,0.011503689000000003,557.0
240,35,0.011836322000000002,557.0
250,36,0.012186483000000003,563.0
260,37,0.012528131000000003,565.0
270,38,0.012929555000000004,569.0
280,39,0.013291605000000007,571.0
290,40,0.013645087000000009,571.0
300,41,0.01400882700000001,571.0
310,42,0.01431181100000001,575.0
320,43,0.014656359000000006,579.0
330,44,0.015027452000000005,579.0
340,45,0.015336887000000006,579.0
350,46,0.015644497000000007,581.0
360,47,0.01602333100000001,583.0
370,48,0.01635181800000001,587.0
380,49,0.01669119200000001,591.0
390,50,0.01704657700000001,595.0
400,51,0.01738008300000001,597.0
410,52,0.01771040400000001,597.0
420,53,0.018045595000000008,597.0
430,54,0.018377268000000006,599.0
440,55,0.018705856000000003,599.0
450,56,0.019048193000000005,599.0
460,57,0.019352768000000006,601.0
470,58,0.019698323000000007,603.0
480,59,0.02004189200000001,603.0
490,60,0.02035782700000001,603.0
500,61,0.020665699000000006,605.0
510,62,0.021042583000000007,605.0
520,63,0.021355203000000007,605.0
530,64,0.021680477000000007,607.0
540,65,0.022026480000000008,609.0
550,66,0.02235116100000001,611.0
560,67,0.022675508000000007,611.0
570,68,0.02298291100000001,611.0
580,69,0.02331794400000001,617.0
590,70,0.02364549800000001,617.0
600,71,0.023968040000000006,617.0
610,72,0.024262646000000002,617.0
620,73,0.024599549000000002,619.0
630,74,0.024919862000000004,619.0
640,75,0.025269461000000003,621.0
650,76,0.025586543000000007,621.0
660,77,0.025920711000000003,621.0
670,78,0.026240392000000005,625.0
680,79,0.026559573000000006,625.0
690,80,0.02689656000000001,625.0
700,81,0.027236951000000006,625.0
710,82,0.027578634,625.0
720,83,0.027886272,627.0
730,84,0.028215802,629.0
740,85,0.028582144,629.0
750,86,0.028897271999999998,629.0
760,87,0.029201117000000002,629.0
770,88,0.029568194000000003,629.0
780,89,0.029882722999999996,631.0
790,90,0.030221032,633.0
800,91,0.030569007,633.0
810,92,0.030891685,633.0
820,93,0.031202692,633.0
830,94,0.03153467,637.0
840,95,0.031871018,637.0
850,96,0.032211643000000005,637.0
860,97,0.032544522000000006,639.0
870,98,0.032840526,639.0
880,99,0.033238831,639.0
890,100,0.033590817,639.0
900,101,0.03389880000000001,641.0
910,102,0.03417655400000001,641.0
920,103,0.03431391900000001,645.0
930,104,0.034423754000000015,647.0
940,105,0.03453091200000002,647.0
950,106,0.03463706100000002,651.0
960,107,0.03475485000000002,651.0
970,108,0.03488973800000002,651.0
980,109,0.03499743500000002,651.0
990,110,0.03510427100000002,651.0
1000,111,0.03520707000000002,653.0
1010,112,0.035339060000000026,653.0
1020,113,0.035457192000000026,653.0
1030,114,0.03556356400000003,653.0
1040,115,0.03566625000000003,653.0
1050,116,0.03578227600000003,653.0
1060,117,0.035909116000000026,655.0
1070,118,0.03601601000000002,655.0
1080,119,0.03611993500000002,655.0
1090,120,0.03624032300000002,655.0
1100,121,0.03636947500000002,655.0
1110,122,0.03647726500000002,655.0
1120,123,0.03657997700000003,655.0
1130,124,0.03669762100000003,655.0
1140,125,0.03681208600000003,655.0
1150,126,0.03693470400000003,655.0
1160,127,0.03704209200000003,655.0
1170,128,0.037129742000000035,659.0
1180,129,0.037148147000000034,659.0
1190,130,0.037166894000000034,659.0
1200,131,0.037184862000000034,661.0
1210,132,0.03720497100000003,661.0
1220,133,0.037227690000000035,665.0
1230,134,0.03724583500000004,665.0
1240,135,0.037264300000000035,665.0
1250,136,0.03728256500000004,665.0
1260,137,0.03730058500000004,665.0
1270,138,0.03732133700000004,665.0
1280,139,0.03734866200000003,665.0
1290,140,0.03736816700000003,665.0
1300,141,0.03738630600000003,665.0
1310,142,0.03740459500000003,667.0
1320,143,0.03742294300000002,669.0
1330,144,0.037441196000000024,669.0
1340,145,0.03746333200000003,669.0
1350,146,0.03748173000000003,669.0
1360,147,0.03749957400000003,671.0
1370,148,0.037518112000000034,675.0
1380,149,0.03753762400000003,675.0
1390,150,0.03755533100000003,677.0
1400,151,0.037574893000000026,679.0
1410,152,0.037592980000000026,679.0
1420,153,0.037610712000000025,679.0
1430,154,0.03763100500000003,679.0
1440,155,0.03764926400000003,679.0
1450,156,0.03766760200000003,679.0
1460,157,0.03768587900000003,679.0
1470,158,0.037704174000000035,679.0
1480,159,0.03772289000000004,681.0
1490,160,0.03774088000000003,683.0
1500,161,0.03776139300000003,683.0
1510,162,0.03777921200000003,687.0
1520,163,0.03779767400000003,687.0
1530,164,0.03783306100000003,687.0
1540,165,0.03785134000000003,687.0
1550,166,0.03787030400000003,689.0
1560,167,0.03788812900000003,689.0
1570,168,0.03792661600000003,689.0
1580,169,0.03794683600000003,689.0
1590,170,0.03797362600000003,689.0
1600,171,0.03799695900000003,691.0
1610,172,0.03801725600000003,691.0
1620,173,0.03804072500000003,691.0
1630,174,0.03806483800000003,693.0
1640,175,0.038087748000000025,693.0
1650,176,0.03811071700000002,693.0
1660,177,0.03813201200000003,695.0
1670,178,0.03815442400000003,695.0
1680,179,0.03817327300000003,695.0
1690,180,0.03819410500000003,695.0
1700,181,0.038213460000000025,699.0
1710,182,0.03823959800000003,699.0
1720,183,0.038263767000000025,701.0
1730,184,0.038283596000000024,701.0
1740,185,0.03830462400000002,701.0
1750,186,0.03832922900000002,703.0
1760,187,0.03835249500000002,703.0
1770,188,0.038374742000000024,703.0
1780,189,0.03839626500000003,703.0
1790,190,0.038419417000000025,703.0
1800,191,0.038442950000000024,703.0
1810,192,0.03846378300000002,703.0
1820,193,0.03848233700000002,705.0
1830,194,0.03850054200000002,705.0
1840,195,0.04413494000000002,705.0
1850,196,0.04416971600000002,705.0
1860,197,0.04419175400000002,705.0
1870,198,0.04421332000000002,705.0
1880,199,0.044230769000000024,705.0
1890,200,0.044247709000000024,705.0
1900,201,0.044267443000000024,705.0
1910,202,0.04430623200000002,707.0
1920,203,0.044325951000000016,707.0
1930,204,0.04434447900000001,707.0
1940,205,0.04436703800000001,707.0
1950,206,0.044385424000000014,709.0
1960,207,0.044403506000000016,709.0
1970,208,0.044421346000000014,709.0
1980,209,0.04443926700000002,709.0
1990,210,0.04446375500000002,711.0
2000,211,0.04448638300000002,711.0
2010,212,0.04450362200000002,711.0
2020,213,0.04452280400000002,711.0
2030,214,0.04454092800000002,713.0
2040,215,0.04455985900000002,713.0
2050,216,0.04457782800000002,713.0
2060,217,0.044599345000000026,713.0
2070,218,0.04461874700000002,713.0
2080,219,0.04463650000000002,715.0
2090,220,0.04465405300000003,715.0
2100,221,0.044672064000000025,715.0
2110,222,0.04468989100000002,717.0
2120,223,0.044709041000000026,717.0
2130,224,0.044726126000000026,717.0
2140,225,0.044744149000000025,717.0
2150,226,0.04476116400000002,717.0
2160,227,0.04477946800000002,717.0
2170,228,0.04479747400000001,717.0
2180,229,0.04481839700000001,717.0
2190,230,0.04483565200000001,717.0
2200,231,0.04485285400000001,717.0
2210,232,0.04486970500000001,719.0
2220,233,0.044886807000000015,721.0
2230,234,0.044904989000000006,721.0
2240,235,0.044922743,721.0
2250,236,0.04494121399999999,721.0
2260,237,0.044958653,721.0
2270,238,0.044976897,723.0
2280,239,0.044995469999999996,723.0
2290,240,0.04501406499999999,725.0
2300,241,0.04503328499999999,727.0
2310,242,0.04505477999999999,729.0
2320,243,0.04507218099999999,729.0
2330,244,0.04508900499999999,729.0
2340,245,0.04510624199999999,729.0
2350,246,0.04512463399999998,729.0
2360,247,0.04515117199999999,729.0
2370,248,0.04517149399999999,731.0
2380,249,0.045189274,733.0
2390,250,0.045206465,733.0
2400,251,0.04522387900000001,733.0
2410,252,0.045241158000000004,735.0
2420,253,0.04525870700000001,737.0
2430,254,0.045282028000000016,737.0
2440,255,0.045299702000000025,737.0
2450,256,0.04531709200000003,737.0
2460,257,0.045334856000000034,743.0
2470,258,0.045354103000000034,745.0
2480,259,0.04537106300000003,745.0
2490,260,0.045389584000000024,745.0
2500,261,0.045407189000000014,747.0
2510,262,0.04542545600000002,747.0
2520,263,0.045443468000000015,747.0
2530,264,0.045461082000000014,751.0
2540,265,0.04547888900000001,751.0
2550,266,0.045502424000000014,751.0
2560,267,0.045525808000000015,751.0
2570,268,0.045549376000000016,751.0
2580,269,0.04556665800000001,751.0
2590,270,0.04558424700000001,751.0
2600,271,0.045601868000000004,753.0
2610,272,0.045618272,753.0
2620,273,0.0456396,753.0
2630,274,0.045661073999999996,753.0
2640,275,0.04567875399999999,753.0
2650,276,0.045695667999999995,753.0
2660,277,0.045713459,753.0
2670,278,0.045729982,753.0
2680,279,0.045751123000000005,753.0
2690,280,0.045768961,755.0
2700,281,0.04578654,757.0
2710,282,0.045804128,757.0
2720,283,0.045821072000000004,759.0
2730,284,0.045837686,759.0
2740,285,0.045855255,759.0
2750,286,0.045873003999999995,759.0
2760,287,0.04588930799999999,759.0
2770,288,0.04590570599999999,759.0
2780,289,0.045923617,759.0
2790,290,0.04594026300000001,759.0
2800,291,0.04596093000000001,759.0
2810,292,0.04597778500000001,759.0
2820,293,0.045995957000000004,759.0
2830,294,0.04601248299999999,759.0
2840,295,0.046031374999999985,759.0
2850,296,0.046048224999999984,759.0
2860,297,0.04606616699999999,759.0
2870,298,0.046082501,759.0
2880,299,0.04609916600000001,759.0
2890,300,0.04611614700000001,759.0
2900,301,0.04613280400000001,759.0
2910,302,0.04614927400000002,759.0
2920,303,0.04616541100000002,759.0
2930,304,0.04618247100000002,759.0
2940,305,0.04619867800000002,759.0
2950,306,0.04621600400000003,761.0
2960,307,0.04623208700000003,761.0
2970,308,0.04624856700000003,763.0
2980,309,0.04626457500000003,763.0
2990,310,0.046282090000000026,763.0
3000,311,0.04629869000000003,763.0
3010,312,0.04631522200000003,763.0
3020,313,0.046332196000000034,763.0
3030,314,0.04634912900000003,763.0
3040,315,0.046376595000000034,763.0
3050,316,0.04639743800000004,765.0
3060,317,0.04641460700000004,765.0
3070,318,0.04643176600000004,765.0
3080,319,0.04644885700000004,765.0
3090,320,0.046465952000000046,765.0
3100,321,0.04648265600000004,765.0
3110,322,0.04650060800000004,767.0
3120,323,0.046517623000000036,769.0
3130,324,0.04653384700000003,769.0
3140,325,0.04655065000000003,769.0
3150,326,0.04656704700000003,769.0
3160,327,0.04658341500000002,769.0
3170,328,0.046603273000000014,769.0
3180,329,0.046619846000000006,771.0
3190,330,0.046636063000000005,771.0
3200,331,0.04665389,771.0
3210,332,0.046670665,771.0
3220,333,0.046687266000000005,771.0
3230,334,0.04670505,773.0
3240,335,0.04672219300000001,773.0
3250,336,0.04673817500000001,775.0
3260,337,0.046754774,775.0
3270,338,0.046780970000000005,775.0
3280,339,0.046797615,775.0
3290,340,0.046814143,775.0
3300,341,0.046833667999999995,775.0
3310,342,0.04685094199999999,777.0
3320,343,0.046867307,777.0
3330,344,0.04689781999999999,779.0
3340,345,0.046917385000000006,779.0
3350,346,0.046934154000000006,779.0
3360,347,0.04695262700000001,779.0
3370,348,0.046969601000000014,779.0
3380,349,0.046985732,781.0
3390,350,0.047002485,781.0
3400,351,0.04701915200000001,781.0
3410,352,0.04703659900000001,781.0
3420,353,0.04705891300000002,781.0
3430,354,0.047075621000000026,781.0
3440,355,0.04709156100000002,781.0
3450,356,0.047108841000000026,781.0
3460,357,0.04712548800000002,781.0
3470,358,0.047142642000000026,781.0
3480,359,0.047159570000000026,781.0
3490,360,0.04717573700000002,781.0
3500,361,0.04719206500000003,781.0
3510,362,0.047208490000000033,781.0
3520,363,0.047224411000000036,781.0
3530,364,0.047240941000000036,781.0
3540,365,0.04726125700000004,781.0
3550,366,0.04727737200000004,783.0
3560,367,0.04729314300000004,783.0
