iterations,fevals,time,fitness
0,22059,2.4448999999981957e-05,807.0
10,22060,4.236999999998603e-05,807.0
20,22061,5.848499999999701e-05,807.0
30,22062,7.538699999998233e-05,807.0
40,22063,9.144299999999661e-05,807.0
50,22064,0.0001075879999999918,807.0
60,22065,0.00012904699999999325,807.0
70,22066,0.000144942000000009,807.0
80,22067,0.00016200499999999285,807.0
90,22068,0.00017728399999997202,807.0
100,22069,0.00019376199999995847,807.0
110,22070,0.0002094479999999732,807.0
120,22071,0.00022591599999996492,807.0
130,22072,0.00024146399999994128,807.0
140,22073,0.0002572989999999331,807.0
150,22074,0.0002732299999999299,807.0
160,22075,0.00028907999999991385,807.0
170,22076,0.0003047349999998894,807.0
180,22077,0.0003235559999998916,807.0
190,22078,0.00033946999999989735,807.0
200,22079,0.0003553109999999138,807.0
210,22080,0.0003715729999999029,807.0
220,22081,0.0003874859999999092,807.0
230,22082,0.0004032499999999106,807.0
240,22083,0.0004190679999999114,807.0
250,22084,0.00043522899999989817,807.0
260,22085,0.00045145899999990413,807.0
270,22086,0.0004674759999999112,807.0
280,22087,0.0004836399999998964,807.0
290,22088,0.0004993549999998959,807.0
300,22089,0.0005151879999998887,807.0
310,22090,0.0005333229999998912,807.0
320,22091,0.0005491339999998957,807.0
330,22092,0.0005657979999998952,807.0
340,22093,0.0005815209999998905,807.0
350,22094,0.0005976309999999041,807.0
360,22095,0.0006142099999998929,807.0
370,22096,0.0006305429999999002,807.0
380,22097,0.000646654999999885,807.0
390,22098,0.0006622419999998963,807.0
400,22099,0.0006775689999999057,807.0
410,22100,0.0006933829999999086,807.0
420,22101,0.0007091159999998986,807.0
430,22102,0.0007271189999998873,807.0
440,22103,0.0007429319999998907,807.0
450,22104,0.0007590439999998755,807.0
460,22105,0.0007748729999998705,807.0
470,22106,0.0007913069999998801,807.0
480,22107,0.0008073009999998715,807.0
490,22108,0.0008241879999998647,807.0
500,22109,0.0008397379999998678,807.0
510,22110,0.0008553939999998705,807.0
520,22111,0.0008708679999998581,807.0
530,22112,0.0008867199999998687,807.0
540,22113,0.0009027609999998631,807.0
550,22114,0.0009186769999998401,807.0
560,22115,0.0009372839999998439,807.0
570,22116,0.0009532189999998386,807.0
580,22117,0.0009689819999998406,807.0
590,22118,0.0009850179999998376,807.0
600,22119,0.0010010119999998568,807.0
610,22120,0.0010167379999998505,807.0
620,22121,0.0010327849999998417,807.0
630,22122,0.0010482239999998477,807.0
640,22123,0.0010642419999998542,807.0
650,22124,0.0010797619999998453,807.0
660,22125,0.0010956179999998261,807.0
670,22126,0.0011112429999998175,807.0
680,22127,0.001129932999999833,807.0
690,22128,0.001147786999999817,807.0
700,22129,0.0011634619999998097,807.0
710,22130,0.0011789089999998115,807.0
720,22131,0.0011945699999998116,807.0
730,22132,0.001210687999999821,807.0
740,22133,0.0012281919999998225,807.0
750,22134,0.0012437619999998428,807.0
760,22135,0.0012592819999998617,807.0
770,22136,0.0012752859999998756,807.0
780,22137,0.001291072999999865,807.0
790,22138,0.0013066999999998552,807.0
800,22139,0.001324639999999877,807.0
810,22140,0.0013406819999998987,807.0
820,22141,0.0013573319999999056,807.0
830,22142,0.001373268999999927,807.0
840,22143,0.0013894129999999227,807.0
850,22144,0.0014053749999999032,807.0
860,22145,0.0014216749999999,807.0
870,22146,0.0014381909999998943,807.0
880,22147,0.0014539509999998979,807.0
890,22148,0.0014694839999999099,807.0
900,22149,0.0014855589999999141,807.0
910,22150,0.001502193999999929,807.0
920,22151,0.0015180809999999212,807.0
930,22152,0.0015365209999999296,807.0
940,22153,0.001552595999999934,807.0
950,22154,0.0015688359999999346,807.0
960,22155,0.0015845299999999451,807.0
970,22156,0.001601496999999924,807.0
980,22157,0.001617628999999926,807.0
990,22158,0.0016344569999999226,807.0
1000,22159,0.001650039999999936,807.0
1010,22160,0.0016660979999999492,807.0
1020,22161,0.0016815329999999573,807.0
1030,22162,0.0016966989999999404,807.0
1040,22163,0.0017122829999999256,807.0
1050,22164,0.0017300789999999122,807.0
1060,22165,0.0017455699999999186,807.0
1070,22166,0.0017612839999999186,807.0
1080,22167,0.0017770079999999133,807.0
1090,22168,0.0017928199999999173,807.0
1100,22169,0.0018084219999999207,807.0
1110,22170,0.0018249739999999237,807.0
1120,22171,0.0018403789999999198,807.0
1130,22172,0.0018562219999999074,807.0
1140,22173,0.0018714369999999203,807.0
1150,22174,0.001887642999999939,807.0
1160,22175,0.0019032439999999429,807.0
1170,22176,0.0019193259999999435,807.0
1180,22177,0.001937394999999953,807.0
1190,22178,0.001952891999999956,807.0
1200,22179,0.001968496999999958,807.0
1210,22180,0.0019840989999999614,807.0
1220,22181,0.001999221999999967,807.0
1230,22182,0.0020153119999999636,807.0
1240,22183,0.0020311339999999622,807.0
1250,22184,0.0020462949999999758,807.0
1260,22185,0.0020619869999999874,807.0
1270,22186,0.0020779959999999986,807.0
1280,22187,0.002094075000000001,807.0
1290,22188,0.0021100760000000163,807.0
1300,22189,0.0021286640000000023,807.0
1310,22190,0.002144846000000006,807.0
1320,22191,0.0021601390000000054,807.0
1330,22192,0.0021754860000000042,807.0
1340,22193,0.00219132800000002,807.0
1350,22194,0.0022077270000000204,807.0
1360,22195,0.0022241260000000207,807.0
1370,22196,0.0022402980000000294,807.0
1380,22197,0.002255802000000029,807.0
1390,22198,0.0022711970000000303,807.0
1400,22199,0.0022863640000000407,807.0
1410,22200,0.002301556000000038,807.0
1420,22201,0.0023195150000000497,807.0
1430,22202,0.0023357550000000504,807.0
1440,22203,0.002351238000000061,807.0
1450,22204,0.0023664880000000554,807.0
1460,22205,0.0023829060000000457,807.0
1470,22206,0.0023993570000000464,807.0
1480,22207,0.00241527500000005,807.0
1490,22208,0.002431492000000035,807.0
1500,22209,0.0024470200000000497,807.0
1510,22210,0.0024622600000000494,807.0
1520,22211,0.0024786670000000455,807.0
1530,22212,0.0024939180000000394,807.0
1540,22213,0.002509250000000046,807.0
1550,22214,0.0025277330000000597,807.0
1560,22215,0.0025437130000000585,807.0
1570,22216,0.002559603000000077,807.0
1580,22217,0.0025752840000000665,807.0
1590,22218,0.002590965000000084,807.0
1600,22219,0.0026075050000000655,807.0
1610,22220,0.002623845000000069,807.0
1620,22221,0.0026392100000000585,807.0
1630,22222,0.0026546260000000765,807.0
1640,22223,0.0026703400000000765,807.0
1650,22224,0.002685989000000083,807.0
1660,22225,0.0027013840000000844,807.0
1670,22226,0.002718466000000086,807.0
1680,22227,0.0027342920000000825,807.0
1690,22228,0.002750103000000087,807.0
1700,22229,0.0027665380000000683,807.0
1710,22230,0.0027835380000000853,807.0
1720,22231,0.0028001880000000923,807.0
1730,22232,0.002817281000000088,807.0
1740,22233,0.002833263000000086,807.0
1750,22234,0.002849287000000089,807.0
1760,22235,0.002865190000000073,807.0
1770,22236,0.0028805220000000797,807.0
1780,22237,0.0028962750000000592,807.0
1790,22238,0.00291189700000008,807.0
1800,22239,0.002930038000000079,807.0
1810,22240,0.0029457590000000755,807.0
1820,22241,0.0029614220000000746,807.0
1830,22242,0.002976823000000073,807.0
1840,22243,0.0029927540000000696,807.0
1850,22244,0.0030088880000000706,807.0
1860,22245,0.0030251050000000557,807.0
1870,22246,0.003040054000000042,807.0
1880,22247,0.003055357000000064,807.0
1890,22248,0.0030709480000000455,807.0
1900,22249,0.003087015000000054,807.0
1910,22250,0.0031026700000000573,807.0
1920,22251,0.0031197960000000635,807.0
1930,22252,0.003135268000000052,807.0
1940,22253,0.0031509310000000512,807.0
1950,22254,0.003167284000000048,807.0
1960,22255,0.003184128000000036,807.0
1970,22256,0.0032002500000000156,807.0
1980,22257,0.0032170790000000116,807.0
1990,22258,0.0032328120000000016,807.0
2000,22259,0.0032487310000000047,807.0
2010,22260,0.003264084000000028,807.0
2020,22261,0.003279222000000026,807.0
2030,22262,0.003294957000000015,807.0
2040,22263,0.0033138699999999965,807.0
2050,22264,0.0033300490000000016,807.0
2060,22265,0.0033457990000000104,807.0
2070,22266,0.003361708000000019,807.0
2080,22267,0.0033780010000000193,807.0
2090,22268,0.0033962309999999996,807.0
2100,22269,0.0034116680000000066,807.0
2110,22270,0.003427814000000029,807.0
2120,22271,0.0034436640000000407,807.0
2130,22272,0.003459323000000042,807.0
2140,22273,0.003474751000000026,807.0
2150,22274,0.0034901360000000325,807.0
2160,22275,0.0035054400000000263,807.0
2170,22276,0.0035232500000000333,807.0
2180,22277,0.00353837100000004,807.0
2190,22278,0.003553358000000034,807.0
2200,22279,0.0035686320000000438,807.0
2210,22280,0.003583816000000045,807.0
2220,22281,0.0035989610000000394,807.0
2230,22282,0.003614853000000029,807.0
2240,22283,0.003629770000000032,807.0
2250,22284,0.003644674000000042,807.0
2260,22285,0.0036598190000000363,807.0
2270,22286,0.0036750750000000554,807.0
2280,22287,0.003691285000000072,807.0
2290,22288,0.00370896800000009,807.0
2300,22289,0.003725645000000083,807.0
2310,22290,0.0037412040000000812,807.0
2320,22291,0.003756557000000077,807.0
2330,22292,0.0037719740000000668,807.0
2340,22293,0.0037877110000000547,807.0
2350,22294,0.0038036860000000283,807.0
2360,22295,0.0038190040000000147,807.0
2370,22296,0.003834058000000029,807.0
2380,22297,0.003850038000000028,807.0
2390,22298,0.0038652390000000203,807.0
2400,22299,0.003880596000000014,807.0
2410,22300,0.00389575200000003,807.0
2420,22301,0.003912801000000049,807.0
2430,22302,0.003928451000000055,807.0
2440,22303,0.003943804000000051,807.0
2450,22304,0.003960306000000052,807.0
2460,22305,0.003975342000000048,807.0
2470,22306,0.003990674000000055,807.0
2480,22307,0.00400710200000004,807.0
2490,22308,0.004022832000000032,807.0
2500,22309,0.004037780000000019,807.0
2510,22310,0.004053629000000003,807.0
2520,22311,0.0040687280000000214,807.0
2530,22312,0.004084769000000016,807.0
2540,22313,0.004102282000000013,807.0
2550,22314,0.004118545000000001,807.0
2560,22315,0.004133827000000007,807.0
2570,22316,0.004149913000000005,807.0
2580,22317,0.004165435999999995,807.0
2590,22318,0.00418131699999999,807.0
2600,22319,0.004197518999999983,807.0
2610,22320,0.004212978999999978,807.0
2620,22321,0.004228862,807.0
2630,22322,0.004244658000000012,807.0
2640,22323,0.004259833000000018,807.0
2650,22324,0.004275412000000006,807.0
2660,22325,0.004293599000000009,807.0
2670,22326,0.0043100299999999925,807.0
2680,22327,0.004326786999999999,807.0
2690,22328,0.004342634999999984,807.0
2700,22329,0.004358667999999982,807.0
2710,22330,0.00437482699999997,807.0
2720,22331,0.004391342999999964,807.0
