iterations,fevals,time,fitness
0,5523,3.596999999999628e-05,789.0
10,5524,6.361599999998857e-05,789.0
20,5525,8.221999999998009e-05,789.0
30,5526,0.00010103499999997156,789.0
40,5527,0.00011916399999997718,789.0
50,5528,0.00013722099999997905,789.0
60,5529,0.00015487299999997206,789.0
70,5530,0.0001740459999999694,789.0
80,5531,0.0001923519999999651,789.0
90,5532,0.00021059699999996517,791.0
100,5533,0.00022920799999996688,791.0
110,5534,0.00025227299999995567,791.0
120,5535,0.0002760009999999563,791.0
130,5536,0.004026094999999966,791.0
140,5537,0.00404627599999996,791.0
150,5538,0.00406347399999997,791.0
160,5539,0.004079488999999978,791.0
170,5540,0.004095473999999974,791.0
180,5541,0.004111487999999969,791.0
190,5542,0.004129771999999962,791.0
200,5543,0.004147208999999957,791.0
210,5544,0.004164802999999953,791.0
220,5545,0.00418131299999995,791.0
230,5546,0.004196853999999958,791.0
240,5547,0.004213997999999955,791.0
250,5548,0.0042339859999999535,791.0
260,5549,0.004255548999999956,791.0
270,5550,0.004271920999999956,791.0
280,5551,0.004288584999999956,791.0
290,5552,0.00430570799999995,793.0
300,5553,0.004321604999999951,793.0
310,5554,0.004338213999999951,793.0
320,5555,0.004354433999999949,793.0
330,5556,0.004370196999999951,793.0
340,5557,0.004398727999999949,793.0
350,5558,0.004420917999999954,793.0
360,5559,0.004438952999999954,793.0
370,5560,0.004455573999999948,793.0
380,5561,0.004476123999999956,793.0
390,5562,0.004491969999999956,793.0
400,5563,0.004508971999999958,793.0
410,5564,0.004524701999999964,793.0
420,5565,0.004540545999999965,793.0
430,5566,0.004557490999999969,793.0
440,5567,0.0045750119999999755,793.0
450,5568,0.004591312999999972,793.0
460,5569,0.004607276999999979,793.0
470,5570,0.004623792999999973,793.0
480,5571,0.004640809999999981,793.0
490,5572,0.004657803999999988,793.0
500,5573,0.004676911999999991,793.0
510,5574,0.0046926539999999906,793.0
520,5575,0.004709715999999989,793.0
530,5576,0.004725340999999994,793.0
540,5577,0.004741978999999993,793.0
550,5578,0.004758344999999997,793.0
560,5579,0.004775456999999997,793.0
570,5580,0.004791466999999994,793.0
580,5581,0.004807038,793.0
590,5582,0.0048227240000000005,793.0
600,5583,0.004838675000000001,793.0
610,5584,0.004854398999999995,793.0
620,5585,0.004873229999999992,793.0
630,5586,0.004889493999999994,793.0
640,5587,0.004905962999999985,793.0
650,5588,0.004922243999999978,793.0
660,5589,0.004938329999999977,793.0
670,5590,0.0049541899999999695,793.0
680,5591,0.00497037799999997,793.0
690,5592,0.004988271999999974,793.0
700,5593,0.005004853999999975,793.0
710,5594,0.005020679999999972,793.0
720,5595,0.0050369069999999655,793.0
730,5596,0.005053616999999955,793.0
740,5597,0.005070380999999957,793.0
750,5598,0.005089217999999951,793.0
760,5599,0.005105187999999941,793.0
770,5600,0.005120878999999953,793.0
780,5601,0.005137163999999944,793.0
790,5602,0.0051533839999999415,793.0
800,5603,0.005168835999999941,793.0
810,5604,0.005186128999999942,793.0
820,5605,0.005202546999999932,793.0
830,5606,0.005218163999999928,793.0
840,5607,0.005233982999999928,793.0
850,5608,0.005250663999999933,793.0
860,5609,0.005267156999999939,793.0
870,5610,0.005286261999999944,793.0
880,5611,0.005302440999999936,793.0
890,5612,0.0053187729999999295,793.0
900,5613,0.00533432699999993,795.0
910,5614,0.005350588999999933,795.0
920,5615,0.005374726999999926,795.0
930,5616,0.0053981549999999184,795.0
940,5617,0.005416259999999923,795.0
950,5618,0.005432787999999925,795.0
960,5619,0.005448998999999927,795.0
970,5620,0.005465277999999921,795.0
980,5621,0.005481152999999919,795.0
990,5622,0.005502738999999923,795.0
1000,5623,0.005519181999999928,795.0
1010,5624,0.00553599899999993,795.0
1020,5625,0.005551808999999935,795.0
1030,5626,0.0055678769999999295,795.0
1040,5627,0.005584764999999922,795.0
1050,5628,0.005601619999999918,795.0
1060,5629,0.005618665999999925,795.0
1070,5630,0.005635222999999925,795.0
1080,5631,0.00565137699999993,795.0
1090,5632,0.005667073999999925,795.0
1100,5633,0.005682849999999934,795.0
1110,5634,0.005698826999999934,795.0
1120,5635,0.0057180149999999375,795.0
1130,5636,0.005734234999999935,797.0
1140,5637,0.005750154999999937,797.0
1150,5638,0.005765686999999936,797.0
1160,5639,0.005781238999999938,797.0
1170,5640,0.0057972479999999355,797.0
1180,5641,0.005814402999999926,797.0
1190,5642,0.005830205999999935,797.0
1200,5643,0.005845659999999933,797.0
1210,5644,0.00586151099999993,797.0
1220,5645,0.005877927999999935,797.0
1230,5646,0.005893634999999925,797.0
1240,5647,0.005912076999999918,797.0
1250,5648,0.0059276289999999204,797.0
1260,5649,0.005944381999999915,797.0
1270,5650,0.005960272999999919,797.0
1280,5651,0.005975925999999909,797.0
1290,5652,0.005991293999999897,797.0
1300,5653,0.006007997999999903,797.0
1310,5654,0.006023924999999902,797.0
1320,5655,0.006039233999999893,797.0
1330,5656,0.006054735999999894,797.0
1340,5657,0.006070662999999893,797.0
1350,5658,0.006086653999999886,797.0
1360,5659,0.006125130999999895,797.0
1370,5660,0.006182359999999901,797.0
1380,5661,0.006232505999999902,797.0
1390,5662,0.0062828349999998895,797.0
1400,5663,0.006334455999999891,797.0
1410,5664,0.00638376299999989,797.0
1420,5665,0.0064343949999998845,797.0
1430,5666,0.006488114999999892,797.0
1440,5667,0.0065368449999998884,797.0
1450,5668,0.0065859569999998785,797.0
1460,5669,0.006637602999999867,797.0
1470,5670,0.006687526999999874,797.0
1480,5671,0.006766802999999863,797.0
1490,5672,0.006826093999999866,797.0
1500,5673,0.006877666999999865,797.0
1510,5674,0.00692792999999986,797.0
1520,5675,0.006978244999999855,797.0
1530,5676,0.007026898999999864,797.0
1540,5677,0.007078905999999857,797.0
1550,5678,0.00713513799999986,797.0
1560,5679,0.007181369999999854,797.0
1570,5680,0.007230736999999848,797.0
1580,5681,0.007280152999999845,797.0
1590,5682,0.007330998999999838,797.0
1600,5683,0.007397271999999844,797.0
1610,5684,0.007451404999999842,797.0
1620,5685,0.007500573999999843,797.0
1630,5686,0.007547885999999837,797.0
1640,5687,0.007602078999999831,797.0
1650,5688,0.007653654999999829,797.0
1660,5689,0.007699591999999825,797.0
1670,5690,0.007749111999999836,797.0
1680,5691,0.0078010759999998375,797.0
1690,5692,0.007852761999999833,797.0
1700,5693,0.007901166999999834,797.0
1710,5694,0.007950991999999824,797.0
1720,5695,0.008015791999999827,797.0
1730,5696,0.008070193999999836,797.0
1740,5697,0.00812750699999984,797.0
1750,5698,0.00817889399999984,797.0
1760,5699,0.008230633999999848,797.0
1770,5700,0.008279839999999844,797.0
1780,5701,0.008330102999999853,797.0
1790,5702,0.008383910999999855,797.0
1800,5703,0.008439156999999864,797.0
