iterations,time,fitness
0,1.1351999999999196e-05,0.1334414258990392
10,1.775399999999483e-05,0.1334414258990392
20,2.406799999999515e-05,0.1334414258990392
30,2.941399999999844e-05,0.1334414258990392
40,3.490999999999911e-05,0.1334414258990392
50,4.026999999999503e-05,0.1334414258990392
60,4.589499999999025e-05,0.1334414258990392
70,5.1334999999992637e-05,0.1334414258990392
80,5.766699999999042e-05,0.1334414258990392
90,6.305999999998979e-05,0.1334414258990392
100,6.843899999998959e-05,0.1334414258990392
110,7.458699999999402e-05,0.1334414258990392
120,8.060699999999643e-05,0.1334414258990392
130,8.592899999999848e-05,0.1334414258990392
140,9.128099999999861e-05,0.1334414258990392
150,9.680900000000325e-05,0.1334414258990392
160,0.00010224100000000291,0.1334414258990392
170,0.00010735900000000131,0.1334414258990392
180,0.00011258900000000321,0.1334414258990392
190,0.00011799900000000058,0.1334414258990392
200,0.0001244619999999988,0.1334414258990392
210,0.00012971899999999342,0.1334414258990392
220,0.00013493799999999417,0.1334414258990392
230,0.00014160199999999762,0.1334414258990392
240,0.00014677200000000334,0.1334414258990392
250,0.00015292000000000777,0.1334414258990392
260,0.00015826000000000728,0.1334414258990392
270,0.00016343100000000554,0.1334414258990392
280,0.00016875500000000654,0.1334414258990392
290,0.00017396900000000298,0.1334414258990392
300,0.00017913700000000282,0.1334414258990392
310,0.0001842940000000015,0.1334414258990392
320,0.00018943300000000274,0.1334414258990392
330,0.00019535800000000658,0.1334414258990392
340,0.00020066500000000959,0.1334414258990392
350,0.00020692700000000952,0.1334414258990392
360,0.00021216900000001204,0.1334414258990392
370,0.000217478000000014,0.1334414258990392
380,0.0002227450000000103,0.1334414258990392
390,0.00022782100000001,0.1334414258990392
400,0.00023292900000001365,0.1334414258990392
410,0.00023839700000001518,0.1334414258990392
420,0.0002436010000000169,0.1334414258990392
430,0.00024896400000001123,0.1334414258990392
440,0.00025524500000001504,0.1334414258990392
450,0.00026055500000000953,0.1334414258990392
460,0.00026592000000000976,0.1334414258990392
470,0.00027135400000000837,0.1334414258990392
480,0.00027693100000000803,0.1334414258990392
490,0.00028224900000000525,0.1334414258990392
500,0.0002876900000000071,0.1334414258990392
510,0.0002958050000000101,0.1334414258990392
520,0.00030110000000001247,0.1334414258990392
530,0.00030646900000001753,0.1334414258990392
540,0.00031339000000001754,0.1334414258990392
550,0.0003190320000000177,0.1334414258990392
560,0.000324201000000017,0.1334414258990392
570,0.0003309990000000193,0.1334414258990392
580,0.00033788000000001955,0.1334414258990392
590,0.0003495200000000198,0.1334414258990392
600,0.00035478900000001506,0.1334414258990392
610,0.00036018700000001874,0.1334414258990392
620,0.00036565100000001544,0.1334414258990392
630,0.00037333600000001577,0.1334414258990392
640,0.00037886100000001505,0.1334414258990392
650,0.0003875050000000102,0.1334414258990392
660,0.0003937770000000118,0.1334414258990392
670,0.0003994460000000116,0.1334414258990392
680,0.0004045060000000128,0.1334414258990392
690,0.0004099750000000138,0.1334414258990392
700,0.0004152530000000182,0.1334414258990392
710,0.00042048900000001693,0.1334414258990392
720,0.0004259770000000218,0.1334414258990392
730,0.0004313060000000202,0.1334414258990392
740,0.0004365780000000208,0.1334414258990392
750,0.0004417650000000245,0.1334414258990392
760,0.00044688100000002395,0.1334414258990392
770,0.00045214500000002183,0.1334414258990392
780,0.0004625400000000182,0.1334414258990392
790,0.00047247300000002185,0.1334414258990392
800,0.00048093100000001776,0.1334414258990392
810,0.000526485000000021,0.1334414258990392
820,0.0005364260000000204,0.1334414258990392
830,0.0005421590000000212,0.1334414258990392
840,0.0005475500000000216,0.1334414258990392
850,0.0005530440000000234,0.1334414258990392
860,0.0005594500000000238,0.1334414258990392
870,0.0005646550000000181,0.1334414258990392
880,0.0005698750000000183,0.1334414258990392
890,0.0005752840000000231,0.1334414258990392
900,0.0005806560000000266,0.1334414258990392
910,0.0005859480000000236,0.1334414258990392
920,0.0005911710000000223,0.1334414258990392
930,0.0005964440000000223,0.1334414258990392
940,0.0006017380000000253,0.1334414258990392
950,0.0006071440000000247,0.1334414258990392
960,0.000612571000000027,0.1334414258990392
970,0.0006178650000000299,0.1334414258990392
980,0.0006230930000000259,0.1334414258990392
990,0.0006284000000000289,0.1334414258990392
1000,0.0006337430000000338,0.1334414258990392
1010,0.0006390110000000296,0.1334414258990392
1020,0.0006449110000000258,0.1334414258990392
1030,0.0006502320000000214,0.1334414258990392
1040,0.0006555560000000224,0.1334414258990392
